link_id,tmc_corridor_name,link_type_name,from_node_id,to_node_id,meso_link_id,from_cell_code,lanes,length,free_speed_kmph,free_speed_mph,FFTT,time_period,inflow_volume,volume,CA,CD,density,queue,queue_ratio,discharge_cap,TD_free_flow_travel_time,waiting_time_in_sec,speed,geometry,notes
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0711:00.000_0712:00.000,59.000,0.000,417.000,0.000,27.800,417.000,0.093,50.000,15.006,0.379,59.975,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0712:00.000_0713:00.000,62.000,0.000,479.000,0.000,31.933,479.000,0.106,50.000,15.007,0.413,59.972,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0713:00.000_0714:00.000,59.000,0.000,538.000,0.000,35.867,538.000,0.120,50.000,15.008,0.483,59.968,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0714:00.000_0715:00.000,58.000,0.000,596.000,0.000,39.733,596.000,0.132,50.000,15.009,0.527,59.965,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0715:00.000_0716:00.000,59.000,0.000,655.000,0.000,43.667,655.000,0.146,50.000,15.009,0.531,59.965,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0716:00.000_0717:00.000,58.000,0.000,713.000,0.000,47.533,713.000,0.158,50.000,15.009,0.568,59.962,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0717:00.000_0718:00.000,55.000,0.000,768.000,0.000,51.200,768.000,0.171,50.000,15.011,0.659,59.956,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0718:00.000_0719:00.000,58.000,0.000,826.000,0.000,55.067,826.000,0.184,50.000,15.010,0.620,59.959,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0719:00.000_0720:00.000,55.000,0.000,881.000,0.000,58.733,881.000,0.196,50.000,15.012,0.738,59.951,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0720:00.000_0721:00.000,62.000,47.000,943.000,47.000,59.733,896.000,0.199,50.000,15.011,0.641,59.957,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0721:00.000_0722:00.000,55.000,55.000,998.000,102.000,59.733,896.000,0.199,50.000,15.013,0.767,59.949,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0722:00.000_0723:00.000,55.000,48.000,1053.000,150.000,60.200,903.000,0.201,50.000,15.014,0.841,59.944,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0723:00.000_0724:00.000,58.000,51.000,1111.000,201.000,60.667,910.000,0.202,50.000,15.013,0.783,59.948,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0724:00.000_0725:00.000,55.000,49.000,1166.000,250.000,61.067,916.000,0.204,50.000,15.017,0.991,59.934,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0725:00.000_0726:00.000,62.000,49.000,1228.000,299.000,61.933,929.000,0.206,50.000,15.012,0.729,59.951,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0726:00.000_0727:00.000,51.000,52.000,1279.000,351.000,61.867,928.000,0.206,50.000,15.019,1.128,59.925,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0727:00.000_0728:00.000,62.000,51.000,1341.000,402.000,62.600,939.000,0.209,50.000,15.014,0.852,59.943,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0728:00.000_0729:00.000,55.000,49.000,1396.000,451.000,63.000,945.000,0.210,50.000,15.018,1.050,59.930,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0729:00.000_0730:00.000,58.000,46.000,1454.000,497.000,63.800,957.000,0.213,50.000,15.016,0.962,59.936,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0730:00.000_0731:00.000,55.000,45.000,1509.000,542.000,64.467,967.000,0.215,50.000,15.018,1.096,59.927,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0731:00.000_0732:00.000,58.000,53.000,1567.000,595.000,64.800,972.000,0.216,50.000,15.018,1.085,59.928,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0732:00.000_0733:00.000,59.000,52.000,1626.000,647.000,65.267,979.000,0.218,50.000,15.018,1.063,59.929,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0733:00.000_0734:00.000,58.000,52.000,1684.000,699.000,65.667,985.000,0.219,50.000,15.020,1.184,59.921,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0734:00.000_0735:00.000,59.000,45.000,1743.000,744.000,66.600,999.000,0.222,50.000,15.020,1.197,59.920,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0735:00.000_0736:00.000,58.000,52.000,1801.000,796.000,67.000,1005.000,0.223,50.000,15.020,1.188,59.921,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0736:00.000_0737:00.000,55.000,53.000,1856.000,849.000,67.133,1007.000,0.224,50.000,15.015,0.916,59.939,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0737:00.000_0738:00.000,39.000,48.000,1895.000,897.000,66.533,998.000,0.222,50.000,15.047,2.806,59.814,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0738:00.000_0739:00.000,82.000,49.000,1977.000,946.000,68.733,1031.000,0.229,50.000,15.017,0.996,59.934,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0739:00.000_0740:00.000,58.000,46.000,2035.000,992.000,69.533,1043.000,0.232,50.000,15.023,1.383,59.908,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0740:00.000_0741:00.000,55.000,52.000,2090.000,1044.000,69.733,1046.000,0.232,50.000,15.027,1.615,59.893,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0741:00.000_0742:00.000,59.000,51.000,2149.000,1095.000,70.267,1054.000,0.234,50.000,15.025,1.512,59.899,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0742:00.000_0743:00.000,58.000,50.000,2207.000,1145.000,70.800,1062.000,0.236,50.000,15.028,1.681,59.888,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0743:00.000_0744:00.000,62.000,47.000,2269.000,1192.000,71.800,1077.000,0.239,50.000,15.020,1.213,59.919,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0744:00.000_0745:00.000,47.000,51.000,2316.000,1243.000,71.533,1073.000,0.238,50.000,15.037,2.209,59.853,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0745:00.000_0746:00.000,63.000,55.000,2379.000,1298.000,72.067,1081.000,0.240,50.000,15.028,1.682,59.888,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0746:00.000_0747:00.000,62.000,53.000,2441.000,1351.000,72.667,1090.000,0.242,50.000,15.024,1.444,59.904,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0747:00.000_0748:00.000,51.000,47.000,2492.000,1398.000,72.933,1094.000,0.243,50.000,15.036,2.158,59.856,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0748:00.000_0749:00.000,62.000,50.000,2554.000,1448.000,73.733,1106.000,0.246,50.000,15.027,1.613,59.893,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0749:00.000_0750:00.000,55.000,55.000,2609.000,1503.000,73.733,1106.000,0.246,50.000,15.037,2.243,59.851,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0750:00.000_0751:00.000,66.000,53.000,2675.000,1556.000,74.600,1119.000,0.249,50.000,15.032,1.929,59.872,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0751:00.000_0752:00.000,66.000,51.000,2741.000,1607.000,75.600,1134.000,0.252,50.000,15.023,1.394,59.907,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0752:00.000_0753:00.000,47.000,54.000,2788.000,1661.000,75.133,1127.000,0.250,50.000,15.049,2.970,59.803,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0753:00.000_0754:00.000,70.000,46.000,2858.000,1707.000,76.733,1151.000,0.256,50.000,15.027,1.617,59.892,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0754:00.000_0755:00.000,55.000,46.000,2913.000,1753.000,77.333,1160.000,0.258,50.000,15.039,2.364,59.843,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0755:00.000_0756:00.000,62.000,45.000,2975.000,1798.000,78.467,1177.000,0.262,50.000,15.034,2.020,59.866,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0756:00.000_0757:00.000,59.000,54.000,3034.000,1852.000,78.800,1182.000,0.263,50.000,15.038,2.294,59.847,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0757:00.000_0758:00.000,62.000,46.000,3096.000,1898.000,79.867,1198.000,0.266,50.000,15.035,2.124,59.859,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0758:00.000_0759:00.000,59.000,50.000,3155.000,1948.000,80.467,1207.000,0.268,50.000,15.037,2.224,59.852,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0759:00.000_0800:00.000,58.000,50.000,3213.000,1998.000,81.000,1215.000,0.270,50.000,15.039,2.354,59.843,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0800:00.000_0801:00.000,59.000,46.000,3272.000,2044.000,81.867,1228.000,0.273,50.000,15.044,2.656,59.823,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0801:00.000_0802:00.000,66.000,47.000,3338.000,2091.000,83.133,1247.000,0.277,50.000,15.038,2.272,59.849,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0802:00.000_0803:00.000,62.000,51.000,3400.000,2142.000,83.867,1258.000,0.280,50.000,15.042,2.500,59.834,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0803:00.000_0804:00.000,63.000,53.000,3463.000,2195.000,84.533,1268.000,0.282,50.000,15.031,1.880,59.875,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0804:00.000_0805:00.000,47.000,52.000,3510.000,2247.000,84.200,1263.000,0.281,50.000,15.072,4.297,59.715,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0805:00.000_0806:00.000,78.000,50.000,3588.000,2297.000,86.067,1291.000,0.287,50.000,15.036,2.136,59.858,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0806:00.000_0807:00.000,62.000,48.000,3650.000,2345.000,87.000,1305.000,0.290,50.000,15.052,3.138,59.792,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0807:00.000_0808:00.000,70.000,45.000,3720.000,2390.000,88.667,1330.000,0.296,50.000,15.042,2.544,59.831,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0808:00.000_0809:00.000,63.000,52.000,3783.000,2442.000,89.400,1341.000,0.298,50.000,15.054,3.235,59.785,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0809:00.000_0810:00.000,70.000,52.000,3853.000,2494.000,90.600,1359.000,0.302,50.000,15.047,2.844,59.811,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0810:00.000_0811:00.000,66.000,54.000,3919.000,2548.000,91.400,1371.000,0.305,50.000,15.046,2.770,59.816,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0811:00.000_0812:00.000,59.000,48.000,3978.000,2596.000,92.133,1382.000,0.307,50.000,15.059,3.530,59.766,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0812:00.000_0813:00.000,66.000,50.000,4044.000,2646.000,93.200,1398.000,0.311,50.000,15.045,2.701,59.820,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0813:00.000_0814:00.000,55.000,51.000,4099.000,2697.000,93.467,1402.000,0.312,50.000,15.067,4.003,59.734,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0814:00.000_0815:00.000,66.000,50.000,4165.000,2747.000,94.533,1418.000,0.315,50.000,15.064,3.847,59.745,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0815:00.000_0816:00.000,74.000,54.000,4239.000,2801.000,95.867,1438.000,0.320,50.000,15.049,2.958,59.803,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0816:00.000_0817:00.000,62.000,50.000,4301.000,2851.000,96.667,1450.000,0.322,50.000,15.057,3.443,59.771,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0817:00.000_0818:00.000,59.000,49.000,4360.000,2900.000,97.333,1460.000,0.324,50.000,15.060,3.616,59.760,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0818:00.000_0819:00.000,58.000,51.000,4418.000,2951.000,97.800,1467.000,0.326,50.000,15.080,4.798,59.682,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0819:00.000_0820:00.000,74.000,51.000,4492.000,3002.000,99.333,1490.000,0.331,50.000,15.058,3.464,59.770,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0820:00.000_0821:00.000,67.000,48.000,4559.000,3050.000,100.600,1509.000,0.335,50.000,15.060,3.592,59.762,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0821:00.000_0822:00.000,62.000,50.000,4621.000,3100.000,101.400,1521.000,0.338,50.000,15.070,4.203,59.721,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0822:00.000_0823:00.000,66.000,52.000,4687.000,3152.000,102.333,1535.000,0.341,50.000,15.072,4.323,59.713,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0823:00.000_0824:00.000,71.000,52.000,4758.000,3204.000,103.600,1554.000,0.345,50.000,15.060,3.576,59.763,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0824:00.000_0825:00.000,62.000,51.000,4820.000,3255.000,104.333,1565.000,0.348,50.000,15.083,4.971,59.670,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0825:00.000_0826:00.000,74.000,49.000,4894.000,3304.000,106.000,1590.000,0.353,50.000,15.060,3.601,59.761,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0826:00.000_0827:00.000,63.000,55.000,4957.000,3359.000,106.533,1598.000,0.355,50.000,15.062,3.702,59.754,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0827:00.000_0828:00.000,54.000,52.000,5011.000,3411.000,106.667,1600.000,0.356,50.000,15.106,6.363,59.579,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0828:00.000_0829:00.000,78.000,51.000,5089.000,3462.000,108.467,1627.000,0.362,50.000,15.063,3.784,59.749,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0829:00.000_0830:00.000,66.000,48.000,5155.000,3510.000,109.667,1645.000,0.366,50.000,15.072,4.335,59.712,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0830:00.000_0831:00.000,63.000,50.000,5218.000,3560.000,110.533,1658.000,0.368,50.000,15.071,4.245,59.718,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0831:00.000_0832:00.000,58.000,51.000,5276.000,3611.000,111.000,1665.000,0.370,50.000,15.090,5.426,59.640,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0832:00.000_0833:00.000,67.000,46.000,5343.000,3657.000,112.400,1686.000,0.375,50.000,15.083,5.000,59.668,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0833:00.000_0834:00.000,70.000,48.000,5413.000,3705.000,113.867,1708.000,0.380,50.000,15.076,4.579,59.696,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0834:00.000_0835:00.000,66.000,55.000,5479.000,3760.000,114.600,1719.000,0.382,50.000,15.088,5.253,59.652,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0835:00.000_0836:00.000,70.000,49.000,5549.000,3809.000,116.000,1740.000,0.387,50.000,15.076,4.547,59.698,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0836:00.000_0837:00.000,63.000,45.000,5612.000,3854.000,117.200,1758.000,0.391,50.000,15.084,5.055,59.665,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0837:00.000_0838:00.000,62.000,48.000,5674.000,3902.000,118.133,1772.000,0.394,50.000,15.110,6.570,59.565,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0838:00.000_0839:00.000,78.000,48.000,5752.000,3950.000,120.133,1802.000,0.400,50.000,15.075,4.497,59.702,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0839:00.000_0840:00.000,66.000,53.000,5818.000,4003.000,121.000,1815.000,0.403,50.000,15.086,5.175,59.657,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0840:00.000_0841:00.000,63.000,49.000,5881.000,4052.000,121.933,1829.000,0.406,50.000,15.090,5.394,59.643,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0841:00.000_0842:00.000,62.000,46.000,5943.000,4098.000,123.000,1845.000,0.410,50.000,15.111,6.638,59.561,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0842:00.000_0843:00.000,74.000,44.000,6017.000,4142.000,125.000,1875.000,0.417,50.000,15.080,4.818,59.681,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0843:00.000_0844:00.000,63.000,46.000,6080.000,4188.000,126.133,1892.000,0.420,50.000,15.100,6.011,59.602,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0844:00.000_0845:00.000,66.000,51.000,6146.000,4239.000,127.133,1907.000,0.424,50.000,15.097,5.830,59.614,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0845:00.000_0846:00.000,66.000,47.000,6212.000,4286.000,128.400,1926.000,0.428,50.000,15.082,4.930,59.673,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0846:00.000_0847:00.000,55.000,47.000,6267.000,4333.000,128.933,1934.000,0.430,50.000,15.134,8.031,59.469,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0847:00.000_0848:00.000,74.000,52.000,6341.000,4385.000,130.400,1956.000,0.435,50.000,15.090,5.400,59.642,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
