link_id,tmc_corridor_name,link_type_name,from_node_id,to_node_id,meso_link_id,from_cell_code,lanes,length,free_speed_kmph,free_speed_mph,FFTT,time_period,inflow_volume,volume,CA,CD,density,queue,queue_ratio,discharge_cap,TD_free_flow_travel_time,waiting_time_in_sec,speed,geometry,notes
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0750:00.000_0751:00.000,53.000,53.000,2405.000,1553.000,56.800,852.000,0.189,50.000,15.010,0.572,59.962,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0751:00.000_0752:00.000,52.000,51.000,2457.000,1604.000,56.867,853.000,0.190,50.000,15.010,0.627,59.958,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0752:00.000_0753:00.000,56.000,54.000,2513.000,1658.000,57.000,855.000,0.190,50.000,15.009,0.515,59.966,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0753:00.000_0754:00.000,49.000,46.000,2562.000,1704.000,57.200,858.000,0.191,50.000,15.012,0.698,59.953,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0754:00.000_0755:00.000,56.000,46.000,2618.000,1750.000,57.867,868.000,0.193,50.000,15.009,0.550,59.963,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0755:00.000_0756:00.000,49.000,45.000,2667.000,1795.000,58.133,872.000,0.194,50.000,15.012,0.730,59.951,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0756:00.000_0757:00.000,56.000,54.000,2723.000,1849.000,58.267,874.000,0.194,50.000,15.011,0.653,59.957,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0757:00.000_0758:00.000,56.000,46.000,2779.000,1895.000,58.933,884.000,0.196,50.000,15.009,0.567,59.962,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0758:00.000_0759:00.000,49.000,50.000,2828.000,1945.000,58.867,883.000,0.196,50.000,15.013,0.776,59.948,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0759:00.000_0800:00.000,56.000,50.000,2884.000,1995.000,59.267,889.000,0.198,50.000,15.012,0.703,59.953,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0800:00.000_0801:00.000,56.000,46.000,2940.000,2041.000,59.933,899.000,0.200,50.000,15.012,0.724,59.952,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0801:00.000_0802:00.000,56.000,47.000,2996.000,2088.000,60.533,908.000,0.202,50.000,15.013,0.752,59.950,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0802:00.000_0803:00.000,56.000,51.000,3052.000,2139.000,60.867,913.000,0.203,50.000,15.013,0.794,59.947,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0803:00.000_0804:00.000,56.000,53.000,3108.000,2192.000,61.067,916.000,0.204,50.000,15.014,0.823,59.945,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0804:00.000_0805:00.000,56.000,52.000,3164.000,2244.000,61.333,920.000,0.204,50.000,15.014,0.849,59.943,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0805:00.000_0806:00.000,56.000,50.000,3220.000,2294.000,61.733,926.000,0.206,50.000,15.016,0.988,59.934,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0806:00.000_0807:00.000,63.000,48.000,3283.000,2342.000,62.733,941.000,0.209,50.000,15.014,0.812,59.946,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0807:00.000_0808:00.000,56.000,45.000,3339.000,2387.000,63.467,952.000,0.212,50.000,15.016,0.938,59.938,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0808:00.000_0809:00.000,56.000,52.000,3395.000,2439.000,63.733,956.000,0.212,50.000,15.018,1.084,59.928,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0809:00.000_0810:00.000,63.000,52.000,3458.000,2491.000,64.467,967.000,0.215,50.000,15.015,0.891,59.941,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0810:00.000_0811:00.000,56.000,54.000,3514.000,2545.000,64.600,969.000,0.215,50.000,15.018,1.051,59.930,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0811:00.000_0812:00.000,56.000,48.000,3570.000,2593.000,65.133,977.000,0.217,50.000,15.020,1.228,59.918,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0812:00.000_0813:00.000,63.000,50.000,3633.000,2643.000,66.000,990.000,0.220,50.000,15.017,1.022,59.932,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0813:00.000_0814:00.000,56.000,51.000,3689.000,2694.000,66.333,995.000,0.221,50.000,15.020,1.181,59.921,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0814:00.000_0815:00.000,56.000,50.000,3745.000,2744.000,66.733,1001.000,0.222,50.000,15.023,1.365,59.909,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0815:00.000_0816:00.000,63.000,54.000,3808.000,2798.000,67.333,1010.000,0.224,50.000,15.019,1.135,59.924,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0816:00.000_0817:00.000,56.000,50.000,3864.000,2848.000,67.733,1016.000,0.226,50.000,15.022,1.333,59.911,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0817:00.000_0818:00.000,56.000,49.000,3920.000,2897.000,68.200,1023.000,0.227,50.000,15.023,1.370,59.909,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0818:00.000_0819:00.000,56.000,51.000,3976.000,2948.000,68.533,1028.000,0.228,50.000,15.023,1.403,59.907,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0819:00.000_0820:00.000,56.000,51.000,4032.000,2999.000,68.867,1033.000,0.230,50.000,15.027,1.641,59.891,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0820:00.000_0821:00.000,63.000,48.000,4095.000,3047.000,69.867,1048.000,0.233,50.000,15.023,1.360,59.909,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0821:00.000_0822:00.000,56.000,50.000,4151.000,3097.000,70.267,1054.000,0.234,50.000,15.030,1.807,59.880,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0822:00.000_0823:00.000,63.000,52.000,4214.000,3149.000,71.000,1065.000,0.237,50.000,15.024,1.468,59.902,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0823:00.000_0824:00.000,56.000,52.000,4270.000,3201.000,71.267,1069.000,0.238,50.000,15.029,1.724,59.885,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0824:00.000_0825:00.000,56.000,51.000,4326.000,3252.000,71.600,1074.000,0.239,50.000,15.033,1.981,59.868,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0825:00.000_0826:00.000,63.000,49.000,4389.000,3301.000,72.533,1088.000,0.242,50.000,15.027,1.620,59.892,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0826:00.000_0827:00.000,56.000,55.000,4445.000,3356.000,72.600,1089.000,0.242,50.000,15.035,2.091,59.861,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0827:00.000_0828:00.000,63.000,52.000,4508.000,3408.000,73.333,1100.000,0.244,50.000,15.028,1.678,59.888,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0828:00.000_0829:00.000,56.000,51.000,4564.000,3459.000,73.667,1105.000,0.246,50.000,15.036,2.153,59.857,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0829:00.000_0830:00.000,63.000,48.000,4627.000,3507.000,74.667,1120.000,0.249,50.000,15.029,1.740,59.884,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0830:00.000_0831:00.000,56.000,50.000,4683.000,3557.000,75.067,1126.000,0.250,50.000,15.033,1.999,59.867,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0831:00.000_0832:00.000,56.000,51.000,4739.000,3608.000,75.400,1131.000,0.251,50.000,15.038,2.288,59.848,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0832:00.000_0833:00.000,63.000,46.000,4802.000,3654.000,76.533,1148.000,0.255,50.000,15.034,2.068,59.862,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0833:00.000_0834:00.000,63.000,48.000,4865.000,3702.000,77.533,1163.000,0.258,50.000,15.031,1.877,59.875,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0834:00.000_0835:00.000,56.000,55.000,4921.000,3757.000,77.600,1164.000,0.259,50.000,15.036,2.146,59.857,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0835:00.000_0836:00.000,56.000,49.000,4977.000,3806.000,78.067,1171.000,0.260,50.000,15.041,2.482,59.835,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0836:00.000_0837:00.000,63.000,45.000,5040.000,3851.000,79.267,1189.000,0.264,50.000,15.034,2.013,59.866,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0837:00.000_0838:00.000,56.000,48.000,5096.000,3899.000,79.800,1197.000,0.266,50.000,15.043,2.574,59.829,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0838:00.000_0839:00.000,63.000,48.000,5159.000,3947.000,80.800,1212.000,0.269,50.000,15.039,2.329,59.845,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0839:00.000_0840:00.000,63.000,53.000,5222.000,4000.000,81.467,1222.000,0.272,50.000,15.035,2.118,59.859,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0840:00.000_0841:00.000,56.000,49.000,5278.000,4049.000,81.933,1229.000,0.273,50.000,15.046,2.739,59.818,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0841:00.000_0842:00.000,63.000,46.000,5341.000,4095.000,83.067,1246.000,0.277,50.000,15.037,2.218,59.852,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0842:00.000_0843:00.000,56.000,44.000,5397.000,4139.000,83.867,1258.000,0.280,50.000,15.048,2.858,59.810,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0843:00.000_0844:00.000,63.000,46.000,5460.000,4185.000,85.000,1275.000,0.283,50.000,15.038,2.307,59.847,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0844:00.000_0845:00.000,56.000,51.000,5516.000,4236.000,85.333,1280.000,0.284,50.000,15.050,2.977,59.802,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
1,network_wide,,1,4,-1,,0,15.000,60.000,37.290,15.000,0845:00.000_0846:00.000,63.000,47.000,5579.000,4283.000,86.400,1296.000,0.288,50.000,15.040,2.406,59.840,"LINESTRING (0 -0.1, 19.7 -9.7)",simulation-based
