agent_id,seq_no,node_id,timestamp,timestamp_in_min,trip_time_in_min,travel_time_in_sec,waiting_time_in_simu_interval,x_coord,y_coord
2135,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2135,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2136,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2136,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2137,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2137,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2138,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2138,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2139,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2139,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2140,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2140,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2141,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2141,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2142,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2142,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2143,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2143,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2144,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2144,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2145,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2145,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2146,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2146,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2147,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2147,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2148,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2148,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2149,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2149,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2150,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2150,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2151,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2151,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2152,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2152,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2153,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2153,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2154,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2154,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2155,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2155,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2156,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2156,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2157,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2157,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2158,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2158,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2159,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2159,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2160,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2160,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2161,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2161,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2162,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2162,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2163,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2163,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2164,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2164,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2165,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2165,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2166,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2166,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2167,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2167,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2168,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2168,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2169,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2169,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2170,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2170,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2171,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2171,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2172,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2172,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2173,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2173,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2174,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2174,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2175,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2175,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2176,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2176,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2177,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2177,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2178,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2178,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2179,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2179,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2180,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2180,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2181,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2181,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2182,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2182,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2183,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2183,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2184,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2184,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2185,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2185,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2186,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2186,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2187,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2187,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2188,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2188,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2189,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2189,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2190,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2190,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2191,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2191,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2192,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2192,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2193,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2193,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2194,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2194,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2195,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2195,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2196,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2196,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2197,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2197,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2198,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2198,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2199,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2199,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2200,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2200,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2201,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2201,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2202,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2202,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2203,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2203,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2204,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2204,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2205,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2205,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2206,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2206,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2207,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2207,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2208,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2208,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2209,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2209,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2210,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2210,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2211,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2211,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2212,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2212,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2213,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2213,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2214,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2214,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2215,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2215,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2216,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2216,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2217,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2217,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2218,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2218,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2219,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2219,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2220,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2220,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2221,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2221,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2222,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2222,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2223,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2223,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2224,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2224,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2225,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2225,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2226,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2226,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2227,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2227,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2228,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2228,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2229,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2229,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2230,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2230,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2231,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2231,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2232,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2232,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2233,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2233,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2234,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2234,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2235,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2235,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2236,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2236,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2237,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2237,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2238,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2238,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2239,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2239,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2240,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2240,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2241,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2241,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2242,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2242,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2243,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2243,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2244,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2244,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2245,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2245,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2246,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2246,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2247,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2247,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2248,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2248,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2249,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2249,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2250,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2250,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2251,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2251,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2252,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2252,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2253,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2253,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2254,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2254,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2255,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2255,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2256,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2256,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2257,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2257,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2258,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2258,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2259,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2259,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2260,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2260,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2261,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2261,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2262,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2262,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2263,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2263,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2264,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2264,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2265,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2265,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2266,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2266,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2267,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2267,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2268,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2268,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2269,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2269,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2270,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2270,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2271,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2271,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2272,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2272,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2273,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2273,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2274,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2274,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2275,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2275,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2276,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2276,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2277,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2277,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2278,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2278,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2279,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2279,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2280,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2280,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2281,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2281,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2282,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2282,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2283,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2283,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2284,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2284,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2285,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2285,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2286,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2286,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2287,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2287,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2288,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2288,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2289,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2289,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2290,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
2290,2,3,T0659:59.749,419.99582,0.000000,0.0000,-2400,19.778254,14.806867
2291,1,1,T0659:59.749,419.99582,0.000000,0.0000,-2400,0.017882,-0.125179
