first_column,route_seq_id,o_zone_id,d_zone_id,o_super_zone_index,d_super_zone_index,od_pair_key,information_type,mode_type,demand_period,volume,distance_km,distance_mile,travel_time,co2,nox,UE_OD_based_relative_gap_compared_to_least_time_path_travel_time,UE_path_based_gap,preload_volume_from_route_input_file,ODME_volume_before,ODME_volume_after,ODME_volume_diff,SIMU_volume,SIMU_travel_time,toll,number_of_nodes,node_sequence,link_sequence,geometry,link_special_flag_sequence,sequential_link_distances_km,sequential_link_FFTT,DTM_OD_impact_all_mode_types,DTM_OD_impact_mode_type,DTM_path_impact,DTM_#_of_lane_closure_links,DTM_new_path_generated,DTM_volume_before,DTM_volume_after,DTM_volume_diff, 
,1,1,2,0,1,1->2,0,auto,am,1486.4318,30.0000,18.6451,30.2712,622.513354,0.165027,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.2712,0.0000,3,1;4;2;,3;4;,"LINESTRING (0.017882 -0.125179, 19.688841 -9.692418, 40.253933 0.053648)",,15.000;15.000;,15.000;15.000;,0,,,,,,,
,2,1,2,0,1,1->2,0,auto,am,5443.5683,20.0000,12.4301,30.2900,1053.446067,0.258496,0.0013,0.0017,0.0000,0.0000,0.0000,0.0000,0,30.2900,0.0000,3,1;3;2;,1;2;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)",,10.000;10.000;,10.000;10.000;,0,,,,,,,
,3,1,2,0,1,1->2,0,rt,am,15.0145,30.0000,18.6451,30.2712,1675.959421,0.423523,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.2712,0.0000,3,1;4;2;,3;4;,"LINESTRING (0.017882 -0.125179, 19.688841 -9.692418, 40.253933 0.053648)",,15.000;15.000;,15.000;15.000;,0,,,,,,,
,4,1,2,0,1,1->2,0,rt,am,54.9855,20.0000,12.4301,30.2900,2106.892135,0.516992,0.0013,0.0017,0.0000,0.0000,0.0000,0.0000,0,30.2900,0.0000,3,1;3;2;,1;2;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)",,10.000;10.000;,10.000;10.000;,0,,,,,,,
,5,2,1,1,0,2->1,0,auto,am,1486.4318,30.0000,18.6451,30.2712,2729.405489,0.682019,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.2712,0.0000,3,2;4;1;,4;3;,"LINESTRING (40.253933 0.053648, 19.688841 -9.692418, 0.017882 -0.125179)",,15.000;15.000;,15.000;15.000;,0,,,,,,,
,6,2,1,1,0,2->1,0,auto,am,5443.5683,20.0000,12.4301,30.2900,3160.338202,0.775488,0.0013,0.0017,0.0000,0.0000,0.0000,0.0000,0,30.2900,0.0000,3,2;3;1;,2;1;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)",,10.000;10.000;,10.000;10.000;,0,,,,,,,
,7,2,1,1,0,2->1,0,rt,am,15.0145,30.0000,18.6451,30.2712,3782.851556,0.940515,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.2712,0.0000,3,2;4;1;,4;3;,"LINESTRING (40.253933 0.053648, 19.688841 -9.692418, 0.017882 -0.125179)",,15.000;15.000;,15.000;15.000;,0,,,,,,,
,8,2,1,1,0,2->1,0,rt,am,54.9855,20.0000,12.4301,30.2900,4213.784270,1.033984,0.0013,0.0017,0.0000,0.0000,0.0000,0.0000,0,30.2900,0.0000,3,2;3;1;,2;1;,"LINESTRING (40.253933 0.053648, 19.778254 14.806867, 0.017882 -0.125179)",,10.000;10.000;,10.000;10.000;,0,,,,,,,
