service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
641162,1,1,1,1,1,1,1,20140605,20150620
641164,1,1,1,1,1,1,1,20140524,20140530
641165,1,1,0,0,0,1,1,20140531,20140603
641166,1,1,1,1,1,1,1,20140604,20140610
641167,1,1,1,1,1,1,1,20140611,20150620
627220,1,1,1,1,1,0,0,20140527,20140703
641085,1,1,1,1,1,0,0,20140707,20140829
641087,1,1,1,1,1,0,0,20140902,20150902
627214,1,1,1,1,1,0,0,20140527,20140703
641082,1,1,1,1,1,0,0,20140707,20140829
641084,1,1,1,1,1,0,0,20140902,20150902
621054,1,1,1,1,1,1,1,20140416,20140504
621055,1,1,1,1,1,1,1,20140505,20150620
627232,1,1,1,1,1,0,0,20140527,20140703
641091,1,1,1,1,1,0,0,20140707,20140829
641093,1,1,1,1,1,0,0,20140902,20150902
627226,1,1,1,1,1,0,0,20140527,20140703
641088,1,1,1,1,1,0,0,20140707,20140829
641090,1,1,1,1,1,0,0,20140902,20150902
621058,1,1,1,1,1,1,1,20140416,20140504
621059,1,1,1,1,1,1,1,20140505,20150620
627237,1,1,1,1,1,0,0,20140527,20140703
641094,1,1,1,1,1,0,0,20140707,20140829
641096,1,1,1,1,1,0,0,20140902,20150902
621060,1,1,1,1,1,1,1,20140416,20140504
621061,1,1,1,1,1,1,1,20140505,20150620
627244,1,1,1,1,0,0,0,20140527,20140702
641097,1,1,1,1,0,0,0,20140707,20140828
641099,1,1,1,1,0,0,0,20140902,20150902
621692,1,1,1,1,1,1,1,20140417,20140504
621693,1,1,1,1,1,1,1,20140505,20150620
627249,1,1,1,1,1,0,0,20140527,20140703
641100,1,1,1,1,1,0,0,20140707,20140829
641102,1,1,1,1,1,0,0,20140902,20150902
627255,1,1,1,1,1,0,0,20140527,20140703
641103,1,1,1,1,1,0,0,20140707,20140829
641105,1,1,1,1,1,0,0,20140902,20150902
621064,1,1,1,1,1,1,1,20140416,20140504
621065,1,1,1,1,1,1,1,20140505,20150620
627262,1,1,1,1,1,0,0,20140527,20140605
627264,1,1,1,1,1,0,0,20140609,20140703
641106,1,1,1,1,1,0,0,20140707,20140829
641108,1,1,1,1,1,0,0,20140902,20150902
641111,0,0,0,0,0,1,1,20140524,20150620
627273,1,0,0,0,0,0,0,20140526,20140526
627274,0,0,0,0,1,0,0,20140704,20140704
641112,1,0,0,0,0,0,0,20140901,20140901
641109,0,0,0,0,0,1,0,20140524,20150620
627269,0,0,0,0,0,0,1,20140525,20140525
627270,0,0,0,0,1,0,0,20140704,20140704
641110,0,0,0,0,0,0,1,20140831,20140831
641113,0,0,0,0,0,1,1,20140524,20150620
627277,1,0,0,0,0,0,0,20140526,20140526
627278,0,0,0,0,1,0,0,20140704,20140704
641114,1,0,0,0,0,0,0,20140901,20140901
641116,1,0,0,0,0,0,0,20140526,20140526
641117,0,0,0,0,0,0,1,20140601,20140824
641119,1,0,0,0,0,0,0,20140901,20140901
641120,0,0,0,0,0,0,1,20140907,20150907
627279,0,0,0,0,1,0,0,20140427,20140502
627280,0,0,0,0,1,0,0,20140509,20140627
627281,0,0,0,1,0,0,0,20140703,20140703
627283,0,0,0,0,1,0,0,20140711,20150711
641136,1,0,0,0,0,0,0,20140526,20140526
641137,0,0,0,0,0,0,1,20140601,20140824
641138,0,0,0,0,0,1,0,20140719,20140830
641140,1,0,0,0,0,0,0,20140901,20140901
641141,0,0,0,0,0,0,1,20140907,20150907
641142,0,0,0,0,0,1,1,20140524,20150620
627296,1,0,0,0,0,0,0,20140526,20140526
627297,0,0,0,0,1,0,0,20140704,20140704
641143,1,0,0,0,0,0,0,20140901,20140901
641121,0,0,0,0,0,1,1,20140524,20150620
627286,1,0,0,0,0,0,0,20140526,20140526
627287,0,0,0,0,1,0,0,20140704,20140704
641122,1,0,0,0,0,0,0,20140901,20140901
641123,0,0,0,1,1,1,1,20140524,20140525
641125,1,1,1,1,1,1,0,20140527,20140830
641126,0,0,0,0,0,0,1,20140831,20140831
641128,1,1,1,1,1,1,0,20140902,20150902
622466,1,1,1,1,1,1,1,20140419,20140504
621078,1,1,1,1,1,1,1,20140505,20150620
621079,1,1,1,1,1,1,1,20140416,20140504
621080,1,1,1,1,1,1,1,20140505,20150620
622944,1,1,1,1,1,1,1,20140420,20140504
622945,1,1,1,1,1,1,1,20140505,20140526
622942,0,1,1,0,0,0,0,20140527,20140528
622943,1,1,1,1,1,1,1,20140529,20150620
641130,1,0,0,0,0,0,0,20140526,20140526
641131,0,0,0,0,0,0,1,20140601,20140824
641133,1,0,0,0,0,0,0,20140901,20140901
641134,0,0,0,0,0,0,1,20140907,20150907
627335,1,1,1,1,1,0,0,20140527,20140703
641173,1,1,1,1,1,0,0,20140707,20140829
641175,1,1,1,1,1,0,0,20140902,20150902
627343,1,1,1,1,0,1,1,20140427,20140504
627344,1,1,1,1,0,1,1,20140505,20140702
627346,0,0,0,0,1,0,0,20140704,20140704
627347,1,1,1,1,0,1,1,20140705,20150705
627354,0,0,0,0,0,1,0,20140427,20140503
627355,0,0,0,0,0,1,0,20140510,20140712
627356,0,0,0,0,0,0,1,20140525,20140525
627357,0,0,0,0,1,0,0,20140704,20140704
627359,0,0,0,0,0,1,0,20140906,20150906
627338,0,0,0,0,1,0,0,20140427,20140502
627339,0,0,0,0,1,0,0,20140509,20140627
627340,0,0,0,1,0,0,0,20140703,20140703
627342,0,0,0,0,1,0,0,20140711,20150711
641177,1,0,0,0,0,0,0,20140526,20140526
641178,0,0,0,0,0,0,1,20140601,20150620
641179,0,0,0,0,0,1,0,20140719,20140830
641180,1,0,0,0,0,0,0,20140901,20140901
622075,1,1,1,1,1,1,1,20140418,20140608
622076,1,1,1,1,1,1,1,20140609,20150620
622077,1,1,1,1,1,1,1,20140418,20140608
622078,1,1,1,1,1,1,1,20140609,20150620
593365,1,1,1,1,1,1,0,20140202,20140208
593366,1,1,1,1,1,0,0,20140210,20150620
593367,0,0,0,0,0,1,0,20140215,20150620
593368,1,1,1,1,1,1,0,20140202,20140208
593369,1,1,1,1,1,0,0,20140210,20150620
593370,0,0,0,0,0,1,0,20140215,20150620
593371,1,1,1,1,1,1,1,20140202,20140209
593372,1,1,1,1,1,1,1,20140210,20150620
593373,1,1,1,1,1,1,1,20140202,20140209
593374,1,1,1,1,1,1,1,20140210,20150620
593345,1,1,1,1,1,1,1,20140202,20140209
593346,1,1,1,1,1,1,1,20140210,20150620
593347,1,1,1,1,1,1,1,20140202,20140209
593348,1,1,1,1,1,1,1,20140210,20150620
593349,1,1,1,1,1,1,1,20140202,20140209
593350,1,1,1,1,1,1,1,20140210,20150620
593351,1,1,1,1,1,1,1,20140202,20140209
593352,1,1,1,1,1,1,1,20140210,20150620
593353,1,1,1,1,1,1,1,20140202,20140209
593354,1,1,1,1,1,1,1,20140210,20150620
593355,1,1,1,1,1,1,1,20140202,20140209
593356,1,1,1,1,1,1,1,20140210,20150620
593357,1,1,1,1,1,1,1,20140202,20140209
593358,1,1,1,1,1,1,1,20140210,20150620
593359,1,1,1,1,1,1,1,20140202,20140209
593360,1,1,1,1,1,1,1,20140210,20150620
593361,1,1,1,1,1,1,1,20140202,20140209
593362,1,1,1,1,1,1,1,20140210,20150620
593363,1,1,1,1,1,1,1,20140202,20140209
593364,1,1,1,1,1,1,1,20140210,20150620
575705,1,0,1,0,1,0,1,20140101,20140105
575707,1,0,1,0,1,0,1,20140108,20150620
505635,0,1,1,0,1,0,1,20130809,20130814
505637,0,1,1,0,1,0,1,20130818,20150620
593379,1,1,1,1,1,1,1,20140202,20140209
593380,1,1,1,1,1,1,1,20140210,20150620
593381,1,1,1,1,1,1,1,20140202,20140209
593382,1,1,1,1,1,1,1,20140210,20150620
622089,1,1,1,1,1,1,1,20140418,20140608
622090,1,1,1,1,1,1,1,20140609,20150620
622091,1,1,1,1,1,1,1,20140418,20140608
622092,1,1,1,1,1,1,1,20140609,20150620
640537,0,0,1,1,1,0,0,20140523,20140523
640539,1,1,1,1,1,0,0,20140527,20140703
640541,1,1,1,1,1,0,0,20140707,20140829
640543,1,1,1,1,1,0,0,20140902,20150902
640394,0,0,1,1,1,0,0,20140523,20140523
640396,1,1,1,1,1,0,0,20140527,20140703
640398,1,1,1,1,1,0,0,20140707,20140829
640400,1,1,1,1,1,0,0,20140902,20150902
640544,0,0,1,1,1,0,0,20140523,20140523
640546,1,1,1,1,1,0,0,20140527,20140703
640548,1,1,1,1,1,0,0,20140707,20140829
640550,1,1,1,1,1,0,0,20140902,20150902
640551,0,0,1,1,1,0,0,20140523,20140523
640553,1,1,1,1,1,0,0,20140527,20140703
640555,1,1,1,1,1,0,0,20140707,20140829
640557,1,1,1,1,1,0,0,20140902,20150902
640558,0,0,1,1,1,0,0,20140523,20140523
640560,1,1,1,1,1,0,0,20140527,20140703
640562,1,1,1,1,1,0,0,20140707,20140829
640564,1,1,1,1,1,0,0,20140902,20150902
640401,0,0,0,0,0,1,0,20140524,20150620
640402,0,0,0,0,0,0,1,20140525,20140525
640403,0,0,0,0,1,0,0,20140704,20140704
640404,0,0,0,0,0,0,1,20140831,20140831
640565,0,0,0,0,0,1,0,20140524,20150620
640566,0,0,0,0,0,0,1,20140525,20140525
640567,0,0,0,0,1,0,0,20140704,20140704
640568,0,0,0,0,0,0,1,20140831,20140831
640570,1,0,0,0,0,0,0,20140526,20140526
640571,0,0,0,0,0,0,1,20140601,20140824
640573,1,0,0,0,0,0,0,20140901,20140901
640574,0,0,0,0,0,0,1,20140907,20150907
640406,1,0,0,0,0,0,0,20140526,20140526
640407,0,0,0,0,0,0,1,20140601,20140824
640409,1,0,0,0,0,0,0,20140901,20140901
640410,0,0,0,0,0,0,1,20140907,20150907
640576,1,1,1,1,0,0,0,20140527,20140702
640578,1,1,1,1,0,0,0,20140707,20140828
640580,1,1,1,1,0,0,0,20140902,20150902
640411,0,0,1,1,1,0,0,20140523,20140523
640413,1,1,1,1,1,0,0,20140527,20140703
640415,1,1,1,1,1,0,0,20140707,20140829
640417,1,1,1,1,1,0,0,20140902,20150902
640418,0,0,1,1,1,0,0,20140523,20140523
640420,1,1,1,1,1,0,0,20140527,20140703
640422,1,1,1,1,1,0,0,20140707,20140829
640424,1,1,1,1,1,0,0,20140902,20150902
640425,0,0,1,1,1,0,0,20140523,20140523
640427,1,1,1,1,1,0,0,20140527,20140703
640429,1,1,1,1,1,0,0,20140707,20140829
640431,1,1,1,1,1,0,0,20140902,20150902
640582,1,0,0,0,0,0,0,20140526,20140526
640583,0,0,0,0,0,0,1,20140601,20140824
640585,1,0,0,0,0,0,0,20140901,20140901
640586,0,0,0,0,0,0,1,20140907,20150907
640432,0,0,1,1,1,0,0,20140523,20140523
640434,1,1,1,1,1,0,0,20140527,20140703
640436,1,1,1,1,1,0,0,20140707,20140714
640437,1,1,1,1,1,0,0,20140715,20140829
640439,1,1,1,1,1,0,0,20140902,20150902
644471,1,1,1,1,1,0,0,20140530,20140604
644472,1,1,1,1,1,0,0,20140605,20140703
644474,1,1,1,1,1,0,0,20140707,20140829
644476,1,1,1,1,1,0,0,20140902,20150902
640587,0,0,1,1,1,0,0,20140523,20140523
640589,1,1,1,1,1,0,0,20140527,20140703
640591,1,1,1,1,1,0,0,20140707,20140829
640593,1,1,1,1,1,0,0,20140902,20150902
640594,0,0,1,1,1,0,0,20140523,20140523
640596,1,1,1,1,1,0,0,20140527,20140703
640598,1,1,1,1,1,0,0,20140707,20140829
640600,1,1,1,1,1,0,0,20140902,20150902
640447,0,0,1,1,1,0,0,20140523,20140523
640449,1,1,1,1,1,0,0,20140527,20140703
640451,1,1,1,1,1,0,0,20140707,20140829
640453,1,1,1,1,1,0,0,20140902,20150902
640454,0,0,1,1,1,0,0,20140523,20140523
640456,1,1,1,1,1,0,0,20140527,20140703
640458,1,1,1,1,1,0,0,20140707,20140829
640460,1,1,1,1,1,0,0,20140902,20150902
640601,0,0,1,1,1,0,0,20140523,20140523
640603,1,1,1,1,1,0,0,20140527,20140703
640605,1,1,1,1,1,0,0,20140707,20140829
640607,1,1,1,1,1,0,0,20140902,20150902
640461,0,0,1,1,1,0,0,20140523,20140523
640463,1,1,1,1,1,0,0,20140527,20140703
640465,1,1,1,1,1,0,0,20140707,20140829
640467,1,1,1,1,1,0,0,20140902,20150902
640608,0,0,1,1,1,0,0,20140523,20140523
640610,1,1,1,1,1,0,0,20140527,20140703
640612,1,1,1,1,1,0,0,20140707,20140714
640613,1,1,1,1,1,0,0,20140715,20140829
640615,1,1,1,1,1,0,0,20140902,20150902
640468,0,0,1,1,1,0,0,20140523,20140523
640470,1,1,1,1,1,0,0,20140527,20140703
640472,1,1,1,1,1,0,0,20140707,20140829
640474,1,1,1,1,1,0,0,20140902,20150902
640475,0,0,1,1,1,0,0,20140523,20140523
640477,1,1,1,1,1,0,0,20140527,20140703
640479,1,1,1,1,1,0,0,20140707,20140714
640480,1,1,1,1,1,0,0,20140715,20140829
640482,1,1,1,1,1,0,0,20140902,20150902
640616,0,0,1,1,1,0,0,20140523,20140523
640618,1,1,1,1,1,0,0,20140527,20140703
640620,1,1,1,1,1,0,0,20140707,20140829
640622,1,1,1,1,1,0,0,20140902,20150902
640483,0,0,1,1,1,0,0,20140523,20140523
640485,1,1,1,1,1,0,0,20140527,20140703
640487,1,1,1,1,1,0,0,20140707,20140829
640489,1,1,1,1,1,0,0,20140902,20150902
640490,0,0,1,1,1,0,0,20140523,20140523
640492,1,1,1,1,1,0,0,20140527,20140703
640494,1,1,1,1,1,0,0,20140707,20140829
640496,1,1,1,1,1,0,0,20140902,20150902
640623,0,0,1,1,1,0,0,20140523,20140523
640625,1,1,1,1,1,0,0,20140527,20140703
640627,1,1,1,1,1,0,0,20140707,20140829
640629,1,1,1,1,1,0,0,20140902,20150902
640497,0,0,1,1,1,0,0,20140523,20140523
640499,1,1,1,1,1,0,0,20140527,20140703
640501,1,1,1,1,1,0,0,20140707,20140829
640503,1,1,1,1,1,0,0,20140902,20150902
640630,0,0,1,1,1,0,0,20140523,20140523
640632,1,1,1,1,1,0,0,20140527,20140703
640634,1,1,1,1,1,0,0,20140707,20140829
640636,1,1,1,1,1,0,0,20140902,20150902
640504,0,0,1,1,1,0,0,20140523,20140523
640506,1,1,1,1,1,0,0,20140527,20140703
640508,1,1,1,1,1,0,0,20140707,20140829
640510,1,1,1,1,1,0,0,20140902,20150902
626604,0,0,0,0,1,0,0,20140426,20140627
626605,0,0,0,1,0,0,0,20140703,20140703
626607,0,0,0,0,1,0,0,20140711,20150711
640511,0,0,0,0,0,1,1,20140524,20140713
626610,1,0,0,0,0,0,0,20140526,20140526
626611,0,0,0,0,1,0,0,20140704,20140704
626612,0,0,0,0,0,1,1,20140719,20150719
640512,1,0,0,0,0,0,0,20140901,20140901
640513,0,0,0,0,0,1,1,20140524,20150620
640514,1,0,0,0,0,0,0,20140526,20140526
640515,0,0,0,0,1,0,0,20140704,20140704
640516,1,0,0,0,0,0,0,20140901,20140901
640517,0,0,0,0,0,1,0,20140524,20150620
640518,0,0,0,0,0,0,1,20140525,20140525
640519,0,0,0,0,1,0,0,20140704,20140704
640520,0,0,0,0,0,0,1,20140831,20140831
640637,0,0,0,0,0,1,1,20140524,20150620
640638,1,0,0,0,0,0,0,20140526,20140526
640639,0,0,0,0,1,0,0,20140704,20140704
640640,1,0,0,0,0,0,0,20140901,20140901
640521,0,0,0,0,0,1,1,20140524,20150620
640522,1,0,0,0,0,0,0,20140526,20140526
640523,0,0,0,0,1,0,0,20140704,20140704
640524,1,0,0,0,0,0,0,20140901,20140901
640643,0,0,0,0,0,1,1,20140524,20150620
640644,1,0,0,0,0,0,0,20140526,20140526
640641,0,0,0,0,1,0,0,20140704,20140704
640642,1,0,0,0,0,0,0,20140901,20140901
640525,0,0,0,0,0,1,1,20140524,20150620
640526,1,0,0,0,0,0,0,20140526,20140526
640527,0,0,0,0,1,0,0,20140704,20140704
640528,1,0,0,0,0,0,0,20140901,20140901
640382,0,0,0,0,0,1,1,20140524,20150620
640383,1,0,0,0,0,0,0,20140526,20140526
640384,0,0,0,0,1,0,0,20140704,20140704
640385,1,0,0,0,0,0,0,20140901,20140901
640529,0,0,0,0,0,1,1,20140524,20150620
640530,1,0,0,0,0,0,0,20140526,20140526
640531,0,0,0,0,1,0,0,20140704,20140704
640532,1,0,0,0,0,0,0,20140901,20140901
640386,0,0,0,0,0,1,1,20140524,20150620
640387,1,0,0,0,0,0,0,20140526,20140526
640388,0,0,0,0,1,0,0,20140704,20140704
640389,1,0,0,0,0,0,0,20140901,20140901
640533,0,0,0,0,0,1,1,20140524,20150620
640534,1,0,0,0,0,0,0,20140526,20140526
640535,0,0,0,0,1,0,0,20140704,20140704
640536,1,0,0,0,0,0,0,20140901,20140901
640390,0,0,0,0,0,1,1,20140524,20150620
640391,1,0,0,0,0,0,0,20140526,20140526
640392,0,0,0,0,1,0,0,20140704,20140704
640393,1,0,0,0,0,0,0,20140901,20140901
640649,1,0,0,0,0,0,0,20140526,20140526
640645,0,0,0,0,0,0,1,20140601,20140824
640647,1,0,0,0,0,0,0,20140901,20140901
640650,0,0,0,0,0,0,1,20140907,20150907
645942,1,1,1,1,0,0,1,20140601,20140605
645943,0,0,0,0,1,1,0,20140606,20140614
645944,1,1,0,0,0,0,1,20140608,20140617
645945,0,0,1,1,0,0,0,20140611,20140612
645946,1,1,1,1,0,0,1,20140618,20140710
645947,0,0,0,0,1,1,0,20140620,20140705
645948,0,0,0,0,1,1,0,20140711,20140719
645949,1,1,0,0,0,0,1,20140713,20140722
645950,0,0,1,1,0,0,0,20140716,20140717
645951,1,1,1,1,0,0,1,20140723,20150723
645952,0,0,0,0,1,1,0,20140725,20150725
645953,1,1,1,1,1,0,0,20140601,20140606
645954,0,0,0,0,0,1,1,20140601,20140607
645955,0,0,0,0,0,0,1,20140608,20140615
645956,1,1,1,0,0,0,0,20140609,20140618
645957,0,0,0,1,1,0,0,20140612,20140613
645958,0,0,0,0,0,1,0,20140614,20140614
645959,1,1,1,1,1,0,0,20140619,20140711
645960,0,0,0,0,0,1,1,20140621,20140712
645961,0,0,0,0,0,0,1,20140713,20140720
645962,1,1,1,0,0,0,0,20140714,20140723
645963,0,0,0,1,1,0,0,20140717,20140718
645964,0,0,0,0,0,1,0,20140719,20140719
645965,1,1,1,1,1,0,0,20140724,20150724
645966,0,0,0,0,0,1,1,20140726,20150726
621093,1,1,1,1,1,1,1,20140416,20140503
621094,1,1,1,1,1,1,1,20140504,20150620
621713,1,1,1,1,1,1,1,20140417,20140504
621714,1,1,1,1,1,1,1,20140505,20150620
586821,1,1,1,1,1,1,1,20140120,20140126
586823,1,1,1,1,1,1,1,20140129,20150620
586824,1,1,1,1,1,1,1,20140120,20140126
586826,1,1,1,1,1,1,1,20140129,20150620
593480,1,1,1,1,1,1,1,20140202,20140209
593481,1,1,1,1,1,1,1,20140210,20150620
593479,1,1,1,1,1,1,1,20140202,20140209
593478,1,1,1,1,1,1,1,20140210,20150620
579396,1,0,0,0,0,1,1,20140106,20140106
579032,1,1,1,1,1,1,1,20140112,20150620
579033,0,0,0,0,1,1,1,20140105,20140105
579035,1,1,1,1,1,1,1,20140112,20150620
593482,1,1,1,1,1,1,1,20140202,20140209
593483,1,1,1,1,1,1,1,20140210,20150620
593484,1,1,1,1,1,1,1,20140202,20140209
593485,1,1,1,1,1,1,1,20140210,20150620
621042,1,1,1,1,1,1,1,20140416,20140504
621043,1,1,1,1,1,1,1,20140505,20150620
621044,1,1,1,1,1,1,1,20140416,20140504
621045,1,1,1,1,1,1,1,20140505,20150620
394565,1,1,1,1,1,1,1,20120919,20121005
394566,1,1,0,0,0,1,1,20121006,20121009
394567,1,1,1,1,1,1,1,20121010,20150620
394568,1,1,1,1,1,1,1,20120919,20121004
394569,1,0,0,0,1,1,1,20121005,20121008
394570,1,1,1,1,1,1,1,20121009,20150620
630216,1,1,1,1,1,1,1,20140502,20140515
630214,1,1,0,0,1,1,1,20140516,20140520
630215,1,1,1,1,1,1,1,20140521,20140531
627363,1,1,1,1,1,1,1,20140601,20140608
627364,1,1,1,1,1,1,1,20140609,20140615
627365,1,1,1,1,1,1,0,20140616,20140621
627366,1,1,1,1,1,1,1,20140622,20150622
593510,1,1,1,1,1,1,1,20140202,20140209
593511,1,1,1,1,1,1,1,20140210,20150620
630217,1,1,1,1,1,1,1,20140502,20140515
630218,1,1,0,0,1,1,1,20140516,20140520
630219,1,1,1,1,1,1,1,20140521,20140531
627370,1,1,1,1,1,1,1,20140601,20140608
627371,1,1,1,1,1,1,1,20140609,20140615
627373,1,1,1,1,1,1,0,20140616,20140621
627372,1,1,1,1,1,1,1,20140622,20150622
593516,1,1,1,1,1,1,1,20140202,20140209
593517,1,1,1,1,1,1,1,20140210,20150620
644278,1,1,1,1,1,0,0,20140530,20140604
644279,1,1,1,1,1,0,0,20140605,20140703
644281,1,1,1,1,1,0,0,20140707,20140829
644283,1,1,1,1,1,0,0,20140902,20150902
643609,1,1,1,1,1,0,0,20140529,20140703
643610,1,1,1,1,1,0,0,20140707,20140829
643612,1,1,1,1,1,0,0,20140902,20150902
541427,0,1,1,0,0,0,0,20131126,20131127
643613,0,0,0,0,0,1,0,20140531,20150620
625662,0,0,0,0,1,0,0,20140704,20140704
643614,0,0,0,0,0,0,1,20140831,20140831
644284,0,0,0,0,0,0,1,20140601,20140713
644285,0,0,0,0,0,0,1,20140720,20140824
644287,1,0,0,0,0,0,0,20140901,20140901
644288,0,0,0,0,0,0,1,20140907,20150907
643615,1,1,1,1,1,0,0,20140529,20140703
643617,1,1,1,1,1,0,0,20140707,20140711
643618,1,1,1,1,1,0,0,20140714,20140829
643620,1,1,1,1,1,0,0,20140902,20150902
645186,0,0,0,0,0,0,1,20140601,20140824
645188,1,0,0,0,0,0,0,20140901,20140901
645189,0,0,0,0,0,0,1,20140907,20150907
644289,1,1,1,1,1,0,0,20140530,20140703
644291,1,1,1,1,1,0,0,20140707,20140714
644292,1,1,1,1,1,0,0,20140715,20140829
644294,1,1,1,1,1,0,0,20140902,20150902
644295,1,1,1,1,1,0,0,20140530,20140703
644297,1,1,1,1,1,0,0,20140707,20140829
644299,1,1,1,1,1,0,0,20140902,20150902
644300,1,1,1,1,1,0,0,20140530,20140703
644302,1,1,1,1,1,0,0,20140707,20140714
644303,1,1,1,1,1,0,0,20140715,20140829
644305,1,1,1,1,1,0,0,20140902,20150902
643621,0,0,0,0,0,1,1,20140531,20140713
643622,0,0,0,0,1,0,0,20140704,20140704
643623,0,0,0,0,0,1,1,20140719,20150719
643624,1,0,0,0,0,0,0,20140901,20140901
645190,0,0,0,0,0,0,1,20140601,20140713
645191,0,0,0,0,0,0,1,20140720,20140824
645193,1,0,0,0,0,0,0,20140901,20140901
645194,0,0,0,0,0,0,1,20140907,20150907
625697,0,0,0,0,1,0,0,20140425,20140627
625698,0,0,0,1,0,0,0,20140703,20140703
625700,0,0,0,0,1,0,0,20140711,20150711
625701,0,0,0,1,1,0,0,20140425,20140703
625703,0,0,0,1,1,0,0,20140710,20150710
644309,0,0,0,0,0,1,1,20140531,20140713
644306,0,0,0,0,1,0,0,20140704,20140704
644307,0,0,0,0,0,1,1,20140719,20150719
644308,1,0,0,0,0,0,0,20140901,20140901
626480,0,0,0,0,1,0,0,20140502,20140509
626481,0,0,0,0,1,0,0,20140516,20140627
626482,0,0,0,1,0,0,0,20140703,20140703
626484,0,0,0,0,1,0,0,20140711,20140711
626485,0,0,0,0,1,0,0,20140718,20150718
644310,1,1,1,1,1,0,0,20140530,20140703
644312,1,1,1,1,1,0,0,20140707,20140714
644313,1,1,1,1,1,0,0,20140715,20140829
644315,1,1,1,1,1,0,0,20140902,20150902
645195,1,1,1,1,1,0,0,20140531,20140703
645197,1,1,1,1,1,0,0,20140707,20140714
645198,1,1,1,1,1,0,0,20140715,20140829
645200,1,1,1,1,1,0,0,20140902,20150902
644316,0,0,0,0,0,0,1,20140601,20140713
644317,0,0,0,0,0,0,1,20140720,20140824
644319,1,0,0,0,0,0,0,20140901,20140901
644320,0,0,0,0,0,0,1,20140907,20150907
645201,0,0,0,0,0,1,1,20140531,20140713
645202,0,0,0,0,1,0,0,20140704,20140704
645203,0,0,0,0,0,1,1,20140719,20150719
645204,1,0,0,0,0,0,0,20140901,20140901
643625,1,1,1,1,1,0,0,20140529,20140703
643627,1,1,1,1,1,0,0,20140707,20140714
643628,1,1,1,1,1,0,0,20140715,20140829
643630,1,1,1,1,1,0,0,20140902,20150902
643634,0,0,0,0,0,1,1,20140531,20140713
643631,0,0,0,0,1,0,0,20140704,20140704
643632,0,0,0,0,0,1,1,20140719,20150719
643633,1,0,0,0,0,0,0,20140901,20140901
643635,0,0,0,0,0,0,1,20140601,20140824
643637,1,0,0,0,0,0,0,20140901,20140901
643638,0,0,0,0,0,0,1,20140907,20150907
645205,0,0,0,0,0,1,0,20140531,20150620
645206,0,0,0,0,1,0,0,20140704,20140704
645207,0,0,0,0,0,0,1,20140831,20140831
643639,0,0,0,0,0,1,0,20140531,20140712
643640,0,0,0,0,1,0,0,20140704,20140704
643641,0,0,0,0,0,1,0,20140719,20150719
643642,0,0,0,0,0,0,1,20140831,20140831
645208,1,1,1,1,1,0,0,20140531,20140606
637055,1,1,1,1,1,0,0,20140609,20140703
637057,1,1,1,1,1,0,0,20140707,20140714
645209,1,1,1,1,1,0,0,20140715,20140829
645211,1,1,1,1,1,0,0,20140902,20150902
644321,0,0,0,0,0,1,1,20140531,20140713
644322,0,0,0,0,1,0,0,20140704,20140704
644323,0,0,0,0,0,1,1,20140719,20150719
644324,1,0,0,0,0,0,0,20140901,20140901
643645,1,1,1,1,1,0,0,20140529,20140703
643646,1,1,1,1,1,0,0,20140707,20140829
643644,1,1,1,1,1,0,0,20140902,20150902
644325,0,0,0,0,0,1,1,20140531,20140608
644326,0,0,0,0,0,1,1,20140614,20140713
644327,0,0,0,0,1,0,0,20140704,20140704
644328,0,0,0,0,0,1,1,20140719,20150719
644329,1,0,0,0,0,0,0,20140901,20140901
643647,0,0,0,0,0,1,1,20140531,20140713
643648,0,0,0,0,1,0,0,20140704,20140704
643649,0,0,0,0,0,1,1,20140719,20150719
643650,1,0,0,0,0,0,0,20140901,20140901
645212,0,0,0,0,0,0,1,20140601,20140713
645213,0,0,0,0,0,0,1,20140720,20140824
645215,1,0,0,0,0,0,0,20140901,20140901
645216,0,0,0,0,0,0,1,20140907,20150907
643652,0,0,0,0,0,1,1,20140531,20150620
625782,0,0,0,0,1,0,0,20140704,20140704
643651,1,0,0,0,0,0,0,20140901,20140901
645217,0,0,0,0,0,1,1,20140531,20140713
645218,0,0,0,0,1,0,0,20140704,20140704
645219,0,0,0,0,0,1,1,20140719,20150719
645220,1,0,0,0,0,0,0,20140901,20140901
643653,0,0,0,0,0,0,1,20140601,20140713
643654,0,0,0,0,0,0,1,20140720,20140824
643656,1,0,0,0,0,0,0,20140901,20140901
643657,0,0,0,0,0,0,1,20140907,20150907
645221,0,0,0,0,0,1,1,20140531,20140608
645222,0,0,0,0,0,1,1,20140614,20140713
645223,0,0,0,0,1,0,0,20140704,20140704
645224,0,0,0,0,0,1,1,20140719,20150719
645225,1,0,0,0,0,0,0,20140901,20140901
644334,0,0,0,0,0,1,1,20140531,20140713
644335,0,0,0,0,1,0,0,20140704,20140704
644336,0,0,0,0,0,1,1,20140719,20150719
644337,1,0,0,0,0,0,0,20140901,20140901
644330,0,0,0,0,0,1,1,20140531,20140713
644331,0,0,0,0,1,0,0,20140704,20140704
644332,0,0,0,0,0,1,1,20140719,20150719
644333,1,0,0,0,0,0,0,20140901,20140901
644338,0,0,0,0,0,1,1,20140531,20140713
644339,0,0,0,0,1,0,0,20140704,20140704
644340,0,0,0,0,0,1,1,20140719,20150719
