link_seq_id,link_id,link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,lanes_s1,link_type_s0,link_type_s1,penalty_s0,penalty_s1,Vam_25nb_auto,Vam_25nb_info,Vam_2040_auto,Vam_2040_info,VAB_am_25nb_auto,VAB_am_25nb_info,VAB_am_2040_auto,VAB_am_2040_info,VBA_am_25nb_auto,VBA_am_25nb_info,VBA_am_2040_auto,VBA_am_2040_info,block,MEUVABam25nbauto,capABam25nbauto,PENABam25nbauto,DOCABam25nbauto,TTABam_25nb_auto,MEUVABam25nbinfo,capABam25nbinfo,PENABam25nbinfo,DOCABam25nbinfo,TTABam_25nb_info,MEUVABam2040auto,capABam2040auto,PENABam2040auto,DOCABam2040auto,TTABam_2040_auto,MEUVABam2040info,capABam2040info,PENABam2040info,DOCABam2040info,TTABam_2040_info,MEUVBAam25nbauto,capBAam25nbauto,PENBAam25nbauto,DOCBAam25nbauto,TTBAam_25nb_auto,MEUVBAam25nbinfo,capBAam25nbinfo,PENBAam25nbinfo,DOCBAam25nbinfo,TTBAam_25nb_info,MEUVBAam2040auto,capBAam2040auto,PENBAam2040auto,DOCBAam2040auto,TTBAam_2040_auto,MEUVBAam2040info,capBAam2040info,PENBAam2040info,DOCBAam2040info,TTBAam_2040_info,
21,21,motorway,23,24,"LINESTRING (-112.1173400 33.6398700, -112.1025730 33.6399860)",1.369480,0.851137,1.369480,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,3151.2,350.1,1220.0,1220.0,3151.2,350.1,1220.0,1220.0,,,,,,3151.2,5400.0,0.0,0.584,1.393,350.1,6000.0,0.0,0.584,1.393,1220.0,5400.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.226,1.370,1220.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.226,1.370,,,,,,,,,,,,,,,,,
22,22,motorway,24,25,"LINESTRING (-112.1025730 33.6399860, -112.0876300 33.6400890)",1.385800,0.861280,1.385800,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,3151.2,350.1,1220.0,1220.0,3151.2,350.1,1220.0,1220.0,,,,,,3151.2,5400.0,0.0,0.584,1.410,350.1,6000.0,0.0,0.584,1.410,1220.0,5400.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.226,1.386,1220.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.226,1.386,,,,,,,,,,,,,,,,,
23,23,motorway,25,26,"LINESTRING (-112.0876300 33.6400890, -112.0724850 33.6401930)",1.404530,0.872921,1.404530,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,3151.2,350.1,1220.0,1220.0,3151.2,350.1,1220.0,1220.0,,,,,,3151.2,5400.0,0.0,0.584,1.429,350.1,6000.0,0.0,0.584,1.429,1220.0,5400.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.226,1.405,1220.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.226,1.405,,,,,,,,,,,,,,,,,
24,24,motorway,26,27,"LINESTRING (-112.0724850 33.6401930, -112.0599650 33.6402790)",1.161080,0.721616,1.161080,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,3151.2,350.1,1220.0,1220.0,3151.2,350.1,1220.0,1220.0,,,,,,3151.2,5400.0,0.0,0.584,1.181,350.1,6000.0,0.0,0.584,1.181,1220.0,5400.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.226,1.162,1220.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.226,1.162,,,,,,,,,,,,,,,,,
25,25,motorway,27,28,"LINESTRING (-112.0599650 33.6402790, -112.0464350 33.6403720)",1.254750,0.779832,1.254750,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,3151.2,350.1,1220.0,1220.0,3151.2,350.1,1220.0,1220.0,,,,,,3151.2,5400.0,0.0,0.584,1.277,350.1,6000.0,0.0,0.584,1.277,1220.0,5400.0,0.0,0.226,1.255,1220.0,6000.0,0.0,0.226,1.255,,,,,,,,,,,,,,,,,
26,26,motorway,28,29,"LINESTRING (-112.0464350 33.6403720, -112.0388420 33.6465680)",0.983710,0.611380,0.983710,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,3151.2,350.1,1220.0,1220.0,3151.2,350.1,1220.0,1220.0,,,,,,3151.2,5400.0,0.0,0.584,1.001,350.1,6000.0,0.0,0.584,1.001,1220.0,5400.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.226,0.984,1220.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.226,0.984,,,,,,,,,,,,,,,,,
27,27,motorway,29,2,"LINESTRING (-112.0388420 33.6465680, -112.0298670 33.6552860)",1.275470,0.792710,1.275470,-1,,network_wide,-1,0,-1,1,3.0,3.0,motorway,motorway,3151.2,350.1,1220.0,1220.0,3151.2,350.1,1220.0,1220.0,,,,,,3151.2,5400.0,0.0,0.584,1.298,350.1,6000.0,0.0,0.584,1.298,1220.0,5400.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.226,1.276,1220.0,6000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.226,1.276,,,,,,,,,,,,,,,,,
28,28,motorway,12,2,"LINESTRING (-112.0386420 33.6623000, -112.0298670 33.6552860)",1.125470,0.699484,1.125470,-1,,network_wide,-1,0,-1,1,4.0,4.0,motorway,motorway,3148.8,349.9,2280.0,2280.0,3148.8,349.9,2280.0,2280.0,,,,,,3148.8,7200.0,0.0,0.437,1.132,349.9,8000.0,0.0,0.437,1.132,2280.0,7200.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.317,1.127,2280.0,8000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.317,1.127,,,,,,,,,,,,,,,,,
29,29,motorway,1,30,"LINESTRING (-112.2164130 33.6539160, -112.1885870 33.6541820)",2.580210,1.603611,5.160420,-1,,network_wide,-1,0,-1,1,2.0,2.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,3600.0,0.0,0.000,5.160,0.0,4000.0,0.0,0.000,5.160,0.0,3600.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,5.160,0.0,4000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,5.160,,,,,,,,,,,,,,,,,
30,30,motorway,30,31,"LINESTRING (-112.1885870 33.6541820, -112.1615280 33.6543680)",2.509000,1.559354,5.018000,-1,,network_wide,-1,0,-1,1,2.0,2.0,motorway,motorway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1800.0,0.0,0.000,5.018,0.0,4000.0,0.0,0.000,5.018,0.0,1800.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,5.018,0.0,4000.0,-1456816083547664115333400476785272000684476368293100444571045580859570544264831110688000580944034235439327939516888695896823154136090794400940032.0,0.000,5.018,,,,,,,,,,,,,,,,,
