link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,mode_type_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
195,195,bpr,5729,5175,1.000000,0.298148,0.185300,0.462962,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,52.274,-1.000,0.000,35.814,52.274,16.460,,,,0.000,52.274,0.463,38.640,24.015,1.000,0.083,0.083,633.000,633.000,0.000,0.000,0.000,1.000,1.000,52.274,0.955,1.142,0.000,0.000,38.640,32.844,0.400,4.000,38.639,32.844,9.686,0.403,9.686,0.403,0.000,0.000,"",52.274,52.274,0.083,0.083,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,52.274,52.274,0.000,38.640,0.000,-38.640,0.083,0.000,-0.083,0.000,0.000,-0.000,period-based
196,196,bpr,5729,5728,1.000000,0.428959,0.266600,0.666086,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,11.581,-1.000,0.000,8.696,11.581,2.885,,,,0.000,11.581,0.666,38.640,24.015,1.000,0.018,0.018,633.000,633.000,0.000,0.000,0.000,1.000,1.000,11.581,0.955,1.142,0.000,0.000,38.640,32.844,0.400,4.000,38.640,32.844,3.088,0.129,3.088,0.129,0.000,0.000,"",11.581,11.581,0.018,0.018,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,11.581,11.581,0.000,38.640,0.000,-38.640,0.018,0.000,-0.018,0.000,0.000,-0.000,period-based
197,197,bpr,5729,5929,2.000000,0.314720,0.195600,0.469148,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,112.690,-1.000,0.000,118.094,112.690,-5.404,,,,0.000,112.690,0.469,40.250,25.015,1.000,0.094,0.094,601.000,1202.000,0.000,0.000,0.000,1.000,2.000,56.345,0.955,1.142,0.000,0.000,40.250,34.213,0.400,4.000,40.248,34.213,22.042,0.881,22.042,0.881,0.000,0.000,"",112.690,112.690,0.094,0.094,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,,112.690,112.690,0.000,40.250,0.000,-40.250,0.094,0.000,-0.094,0.000,0.000,-0.000,period-based
198,198,bpr,5730,8172,1.000000,0.286724,0.178200,0.445223,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,611.661,-1.000,0.000,359.235,611.661,252.426,,,,0.000,611.661,0.503,34.171,21.238,0.884,0.966,0.966,633.000,633.000,0.000,0.000,0.000,1.000,1.000,611.661,0.955,1.142,0.833,0.000,38.640,32.844,0.400,4.000,26.951,27.549,108.998,5.132,108.998,5.132,0.594,0.000,"",611.661,611.661,0.966,0.966,38.640,38.640,38.640,38.640,37.939,38.130,38.322,38.513,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,611.661,611.661,0.000,34.171,0.000,-34.171,0.966,0.000,-0.966,0.833,0.000,-0.833,period-based
199,199,bpr,5730,11763,1.000000,0.180691,0.112300,0.280576,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1049.148,-1.000,0.000,780.280,1049.148,268.869,,,,0.000,1049.148,0.598,18.124,11.264,0.469,1.657,1.657,633.000,633.000,0.000,0.000,0.000,1.000,1.000,1049.148,0.955,1.142,1.700,0.000,38.640,32.844,0.400,4.000,10.736,7.563,117.819,10.459,117.819,10.459,5.553,4.688,"",1049.148,1049.148,1.657,1.657,38.640,38.640,38.640,38.640,37.897,38.100,38.302,38.505,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,1049.148,1049.148,0.000,18.124,0.000,-18.124,1.657,0.000,-1.657,1.700,0.000,-1.700,period-based
200,200,bpr,5736,8116,1.000000,0.521799,0.324300,0.747920,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.748,41.860,26.016,1.000,0.000,0.000,514.000,514.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,41.860,35.581,0.400,4.000,41.860,35.581,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,0.000,0.000,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,,0.000,0.000,0.000,41.860,0.000,-41.860,0.000,0.000,0.000,0.000,0.000,0.000,period-based
201,201,bpr,5736,11146,3.000000,0.394849,0.245400,0.342206,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1332.078,-1.000,0.000,4317.727,1332.078,-2985.648,,,,0.000,1332.078,0.346,68.479,42.560,0.989,0.520,0.520,854.000,2562.000,0.000,0.000,0.000,1.000,3.000,444.026,0.955,1.142,0.070,0.000,69.230,58.846,0.400,4.000,66.801,58.845,326.892,7.681,326.892,7.681,0.083,0.000,"",1332.078,1332.078,0.520,0.520,69.230,69.230,69.230,69.230,68.950,69.027,69.103,69.179,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,,1332.078,1332.078,0.000,68.479,0.000,-68.479,0.520,0.000,-0.520,0.070,0.000,-0.070,period-based
202,202,bpr,5736,11148,3.000000,0.366852,0.228000,0.317942,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1333.691,-1.000,0.000,4043.490,1333.691,-2709.800,,,,0.000,1333.691,0.321,68.476,42.558,0.989,0.521,0.521,854.000,2562.000,0.000,0.000,0.000,1.000,3.000,444.564,0.955,1.142,0.070,0.000,69.230,58.846,0.400,4.000,66.790,58.845,304.081,7.145,304.081,7.145,0.078,0.000,"",1333.691,1333.691,0.521,0.521,69.230,69.230,69.230,69.230,68.949,69.026,69.102,69.179,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,69.230,,1333.691,1333.691,0.000,68.476,0.000,-68.476,0.521,0.000,-0.521,0.070,0.000,-0.070,period-based
203,203,qvdf,5820,1320,7.000000,0.554301,0.344500,0.983674,-1,0,,network_wide,-1,0,-1,1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.984,33.810,21.013,1.000,0.000,0.000,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,33.810,0.000,-33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
204,204,bpr,5820,5103,1.000000,0.924531,0.574600,1.076706,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1033.875,-1.000,0.000,944.477,1033.875,89.397,,,,0.000,1033.875,2.015,27.535,17.113,0.534,1.552,1.552,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1033.875,0.955,1.142,1.578,0.000,51.520,43.792,0.400,4.000,16.943,12.589,594.064,34.714,594.064,34.714,16.161,12.887,"",1033.875,1033.875,1.552,1.552,51.520,51.520,51.520,51.520,50.538,50.806,51.073,51.341,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,1033.875,1033.875,0.000,27.535,0.000,-27.535,1.552,0.000,-1.552,1.578,0.000,-1.578,period-based
205,205,bpr,5820,11147,1.000000,0.485113,0.301500,0.564961,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1156.539,-1.000,0.000,947.141,1156.539,209.398,,,,0.000,1156.539,1.336,21.793,13.544,0.423,1.737,1.737,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1156.539,0.955,1.142,1.793,0.000,51.520,43.792,0.400,4.000,12.579,8.527,348.697,25.745,348.697,25.745,14.855,12.933,"",1156.539,1156.539,1.737,1.737,51.520,51.520,51.520,51.520,50.523,50.795,51.067,51.339,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,1156.539,1156.539,0.000,21.793,0.000,-21.793,1.737,0.000,-1.737,1.793,0.000,-1.793,period-based
206,206,bpr,5861,5441,2.000000,0.172678,0.107320,0.178756,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1115.922,-1.000,0.000,540.376,1115.922,575.545,,,,0.000,1115.922,0.185,56.102,34.868,0.968,0.685,0.685,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,557.961,0.955,1.142,0.211,0.000,57.960,49.266,0.400,4.000,52.224,49.227,119.761,3.435,119.761,3.435,0.110,0.000,"",1115.922,1115.922,0.685,0.685,57.960,57.960,57.960,57.960,57.294,57.476,57.657,57.839,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,1115.922,1115.922,0.000,56.102,0.000,-56.102,0.685,0.000,-0.685,0.211,0.000,-0.211,period-based
207,207,bpr,5861,10872,2.000000,0.193885,0.120500,0.200709,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1631.885,-1.000,0.000,1196.036,1631.885,435.849,,,,0.000,1631.885,0.231,50.337,31.285,0.868,1.002,1.002,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,815.943,0.955,1.142,0.958,0.000,57.960,49.266,0.400,4.000,38.625,36.866,196.642,6.286,196.642,6.286,0.827,0.000,"",1631.885,1631.885,1.002,1.002,57.960,57.960,57.960,57.960,56.900,57.189,57.478,57.767,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,1631.885,1631.885,0.000,50.337,0.000,-50.337,1.002,0.000,-1.002,0.958,0.000,-0.958,period-based
208,208,bpr,5863,5009,2.000000,0.306354,0.190400,0.317136,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1342.595,-1.000,0.000,2387.122,1342.595,-1044.527,,,,0.000,1342.595,0.339,54.199,33.685,0.935,0.825,0.825,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,671.298,0.955,1.142,0.442,0.000,57.960,49.266,0.400,4.000,47.117,48.527,255.630,7.589,255.630,7.589,0.492,0.000,"",1342.595,1342.595,0.825,0.825,57.960,57.960,57.960,57.960,56.936,57.215,57.494,57.774,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,1342.595,1342.595,0.000,54.199,0.000,-54.199,0.825,0.000,-0.825,0.442,0.000,-0.442,period-based
209,209,bpr,5863,5524,2.000000,0.755747,0.469700,0.782347,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,588.518,-1.000,0.000,719.117,588.518,-130.599,,,,0.000,588.518,0.784,57.812,35.930,0.997,0.361,0.361,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,294.259,0.955,1.142,0.016,0.000,57.960,49.266,0.400,4.000,57.472,49.266,276.427,7.693,276.427,7.693,0.020,0.000,"",588.518,588.518,0.361,0.361,57.960,57.960,57.960,57.960,57.904,57.919,57.935,57.950,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,588.518,588.518,0.000,57.812,0.000,-57.812,0.361,0.000,-0.361,0.016,0.000,-0.016,period-based
210,210,bpr,5868,5174,2.000000,0.312629,0.194300,0.323632,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1133.235,-1.000,0.000,392.292,1133.235,740.944,,,,0.000,1133.235,0.335,55.988,34.797,0.966,0.696,0.696,814.000,1628.000,0.000,0.000,0.000,1.000,2.000,566.618,0.955,1.142,0.224,0.000,57.960,49.266,0.400,4.000,51.898,49.216,220.188,6.328,220.188,6.328,0.215,0.000,"",1133.235,1133.235,0.696,0.696,57.960,57.960,57.960,57.960,57.256,57.448,57.640,57.832,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,1133.235,1133.235,0.000,55.988,0.000,-55.988,0.696,0.000,-0.696,0.224,0.000,-0.224,period-based
211,211,bpr,5868,5216,2.000000,0.627671,0.390100,0.866350,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1698.982,-1.000,0.000,1353.011,1698.982,345.971,,,,0.000,1698.982,1.056,35.667,22.167,0.820,1.099,1.099,773.000,1546.000,0.000,0.000,0.000,1.000,2.000,849.491,0.955,1.142,1.064,0.000,43.470,36.950,0.400,4.000,26.430,24.439,662.773,29.899,662.773,29.899,5.367,1.038,"",1698.982,1698.982,1.099,1.099,43.470,43.470,43.470,43.470,42.670,42.888,43.106,43.324,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,,1698.982,1698.982,0.000,35.667,0.000,-35.667,1.099,0.000,-1.099,1.064,0.000,-1.064,period-based
212,212,bpr,5868,6253,1.000000,0.545451,0.339000,0.781822,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1200.862,-1.000,0.000,1360.783,1200.862,-159.921,,,,0.000,1200.862,4.276,7.654,4.757,0.183,2.336,2.336,514.000,514.000,0.000,0.000,0.000,1.000,1.000,1200.862,0.955,1.142,2.516,0.000,41.860,35.581,0.400,4.000,3.897,2.090,407.092,85.577,407.092,85.577,69.929,67.168,"",1200.862,1200.862,2.336,2.336,41.860,41.860,41.860,41.860,41.006,41.239,41.472,41.705,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,,1200.862,1200.862,0.000,7.654,0.000,-7.654,2.336,0.000,-2.336,2.516,0.000,-2.516,period-based
213,213,bpr,5929,5729,2.000000,0.314720,0.195600,0.469148,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,63.856,-1.000,0.000,44.511,63.856,19.345,,,,0.000,63.856,0.469,40.250,25.016,1.000,0.053,0.053,601.000,1202.000,0.000,0.000,0.000,1.000,2.000,31.928,0.955,1.142,0.000,0.000,40.250,34.213,0.400,4.000,40.250,34.213,12.490,0.499,12.490,0.499,0.000,0.000,"",63.856,63.856,0.053,0.053,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,,63.856,63.856,0.000,40.250,0.000,-40.250,0.053,0.000,-0.053,0.000,0.000,-0.000,period-based
214,214,qvdf,6185,1359,7.000000,0.576987,0.358600,1.023935,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,964.937,-1.000,0.000,463.040,964.937,501.897,,,,0.000,964.937,1.024,33.810,21.013,1.000,0.014,0.014,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,137.848,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,346.026,16.467,346.026,16.467,0.000,0.000,"",964.937,964.937,0.014,0.014,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,964.937,964.937,0.000,33.810,0.000,-33.810,0.014,0.000,-0.014,0.000,0.000,-0.000,period-based
215,215,bpr,6185,8172,1.000000,0.548830,0.341100,0.705286,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1916.400,-1.000,0.000,1070.497,1916.400,845.904,,,,0.000,1916.400,7.958,4.138,2.572,0.089,2.877,2.877,666.000,666.000,0.000,0.000,0.000,1.000,1.000,1916.400,0.955,1.142,3.191,0.000,46.690,39.687,0.400,4.000,2.014,0.934,653.684,254.181,653.684,254.181,231.654,227.678,"",1916.400,1916.400,2.877,2.877,46.690,46.690,46.690,46.690,45.688,45.961,46.234,46.508,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,1916.400,1916.400,0.000,4.138,0.000,-4.138,2.877,0.000,-2.877,3.191,0.000,-3.191,period-based
216,216,bpr,6253,5868,1.000000,0.545451,0.339000,0.781822,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,514.789,-1.000,0.000,355.808,514.789,158.981,,,,0.000,514.789,0.900,36.371,22.605,0.869,1.002,1.002,514.000,514.000,0.000,0.000,0.000,1.000,1.000,514.789,0.955,1.142,0.957,0.000,41.860,35.581,0.400,4.000,27.916,26.651,174.514,7.720,174.514,7.720,1.012,0.000,"",514.789,514.789,1.002,1.002,41.860,41.860,41.860,41.860,41.095,41.303,41.512,41.721,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,,514.789,514.789,0.000,36.371,0.000,-36.371,1.002,0.000,-1.002,0.957,0.000,-0.957,period-based
217,217,qvdf,6255,1356,7.000000,0.406594,0.252700,0.721552,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,62.279,-1.000,0.000,25.009,62.279,37.270,,,,0.000,62.279,0.722,33.810,21.013,1.000,0.001,0.001,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,8.897,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,15.738,0.749,15.738,0.749,0.000,0.000,"",62.279,62.279,0.001,0.001,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,62.279,62.279,0.000,33.810,0.000,-33.810,0.001,0.000,-0.001,0.000,0.000,-0.000,period-based
218,218,qvdf,6255,1357,7.000000,0.458404,0.284900,0.813494,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.813,33.810,21.013,1.000,0.000,0.000,10000.000,70000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,33.810,0.000,-33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
219,219,bpr,6255,5215,1.000000,0.730647,0.454100,1.047272,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.529,-1.000,0.000,0.529,0.529,0.000,,,,0.000,0.529,1.047,41.860,26.016,1.000,0.001,0.001,514.000,514.000,0.000,0.000,0.000,1.000,1.000,0.529,0.955,1.142,0.000,0.000,41.860,35.581,0.400,4.000,41.860,35.581,0.240,0.009,0.240,0.009,0.000,0.000,"",0.529,0.529,0.001,0.001,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,,0.529,0.529,0.000,41.860,0.000,-41.860,0.001,0.000,-0.001,0.000,0.000,-0.000,period-based
