link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,main_node_id,movement_str,NEMA_phase_number,geometry,
,535,7349,7347,,1,1,7.12031,1,65.0,1900.0,,,,"LINESTRING (-111.683396 33.470674, -111.786327 33.467505)"
,535,7347,3397,,1,1,19.58687,1,65.0,1900.0,,,,"LINESTRING (-111.786327 33.467505, -112.069484 33.460818)"
,541,7346,4258,,1,1,1.21988,1,65.0,1900.0,,,,"LINESTRING (-111.842382 33.381734, -111.859966 33.378096)"
,541,4258,4263,,1,1,0.09799,1,65.0,1900.0,,,,"LINESTRING (-111.859966 33.378096, -111.859704 33.374357)"
,541,4263,4265,,1,1,0.08590,1,65.0,1900.0,,,,"LINESTRING (-111.859704 33.374357, -111.859540 33.371051)"
,541,4265,4261,,1,1,0.20814,1,65.0,1900.0,,,,"LINESTRING (-111.859540 33.371051, -111.859270 33.363002)"
,541,4261,3777,,1,1,0.26656,1,65.0,1900.0,,,,"LINESTRING (-111.859270 33.363002, -111.859281 33.352652)"
,541,3777,3772,,1,1,0.09973,1,65.0,1900.0,,,,"LINESTRING (-111.859281 33.352652, -111.859315 33.348781)"
,541,3772,3768,,1,1,0.19896,1,65.0,1900.0,,,,"LINESTRING (-111.859315 33.348781, -111.859189 33.341063)"
,541,3768,7514,,1,1,0.16945,1,65.0,1900.0,,,,"LINESTRING (-111.859189 33.341063, -111.859310 33.334491)"
,541,7514,452,,1,1,0.22561,1,65.0,1900.0,,,,"LINESTRING (-111.859310 33.334491, -111.857215 33.327776)"
,541,452,451,,1,1,0.48585,1,65.0,1900.0,,,,"LINESTRING (-111.857215 33.327776, -111.850192 33.327822)"
,541,451,6666,,1,1,0.58564,1,65.0,1900.0,,,,"LINESTRING (-111.850192 33.327822, -111.841827 33.324301)"
,541,6666,2031,,1,1,0.09441,1,65.0,1900.0,,,,"LINESTRING (-111.841827 33.324301, -111.842210 33.320780)"
,541,1718,5704,,1,1,0.18720,1,65.0,1900.0,,,,"LINESTRING (-111.841383 33.321444, -111.842562 33.327993)"
,541,5704,5705,,1,1,0.58598,1,65.0,1900.0,,,,"LINESTRING (-111.842562 33.327993, -111.851033 33.327961)"
,541,5705,7714,,1,1,0.54668,1,65.0,1900.0,,,,"LINESTRING (-111.851033 33.327961, -111.858936 33.328264)"
,541,7714,1710,,1,1,0.19723,1,65.0,1900.0,,,,"LINESTRING (-111.858936 33.328264, -111.858856 33.335919)"
,541,1710,1703,,1,1,0.19345,1,65.0,1900.0,,,,"LINESTRING (-111.858856 33.335919, -111.858888 33.343430)"
,541,1703,6323,,1,1,0.17891,1,65.0,1900.0,,,,"LINESTRING (-111.858888 33.343430, -111.858919 33.350376)"
,541,6323,1707,,1,1,0.11300,1,65.0,1900.0,,,,"LINESTRING (-111.858919 33.350376, -111.858934 33.354764)"
,541,1707,2487,,1,1,0.26137,1,65.0,1900.0,,,,"LINESTRING (-111.858934 33.354764, -111.858887 33.364912)"
,541,2487,2491,,1,1,0.17927,1,65.0,1900.0,,,,"LINESTRING (-111.858887 33.364912, -111.859296 33.371786)"
,541,2491,2490,,1,1,0.08261,1,65.0,1900.0,,,,"LINESTRING (-111.859296 33.371786, -111.859457 33.374964)"
,541,2490,7346,,1,1,1.19388,1,65.0,1900.0,,,,"LINESTRING (-111.859457 33.374964, -111.842382 33.381734)"
,542,1304,7070,,1,1,17.01389,1,65.0,1900.0,,,,"LINESTRING (-112.069220 33.461582, -111.833281 33.275591)"
,514,1304,4272,,1,1,6.93524,1,65.0,1900.0,,,,"LINESTRING (-112.069220 33.461582, -111.968967 33.465347)"
,514,4272,4290,,1,1,1.77679,1,65.0,1900.0,,,,"LINESTRING (-111.968967 33.465347, -111.943280 33.465707)"
,514,4290,4301,,1,1,0.61258,1,65.0,1900.0,,,,"LINESTRING (-111.943280 33.465707, -111.934425 33.465494)"
,514,4301,4377,,1,1,0.65940,1,65.0,1900.0,,,,"LINESTRING (-111.934425 33.465494, -111.924892 33.465582)"
,514,4377,4371,,1,1,0.54204,1,65.0,1900.0,,,,"LINESTRING (-111.924892 33.465582, -111.917056 33.465638)"
,514,4371,7639,,1,1,0.63523,1,65.0,1900.0,,,,"LINESTRING (-111.917056 33.465638, -111.907872 33.465616)"
,514,7639,7775,,1,1,0.55334,1,65.0,1900.0,,,,"LINESTRING (-111.907872 33.465616, -111.899872 33.465685)"
,514,7775,7773,,1,1,0.39202,1,65.0,1900.0,,,,"LINESTRING (-111.899872 33.465685, -111.894205 33.465675)"
,514,7773,7638,,1,1,1.52424,1,65.0,1900.0,,,,"LINESTRING (-111.894205 33.465675, -111.879583 33.509900)"
,514,7638,1673,,1,1,1.62367,1,65.0,1900.0,,,,"LINESTRING (-111.879583 33.509900, -111.887213 33.569459)"
,514,1673,1672,,1,1,0.07792,1,65.0,1900.0,,,,"LINESTRING (-111.887213 33.569459, -111.886647 33.572073)"
,514,1672,1674,,1,1,0.05755,1,65.0,1900.0,,,,"LINESTRING (-111.886647 33.572073, -111.886188 33.573934)"
,514,1674,1675,,1,1,0.10210,1,65.0,1900.0,,,,"LINESTRING (-111.886188 33.573934, -111.885765 33.577728)"
,514,1675,1676,,1,1,0.08834,1,65.0,1900.0,,,,"LINESTRING (-111.885765 33.577728, -111.886211 33.580939)"
,514,1676,5522,,1,1,0.87585,1,65.0,1900.0,,,,"LINESTRING (-111.886211 33.580939, -111.873560 33.582401)"
,514,5522,5566,,1,1,1.51873,1,65.0,1900.0,,,,"LINESTRING (-111.873560 33.582401, -111.851604 33.582319)"
,514,5566,5299,,1,1,1.17798,1,65.0,1900.0,,,,"LINESTRING (-111.851604 33.582319, -111.834574 33.582273)"
,514,5299,5328,,1,1,3.32461,1,65.0,1900.0,,,,"LINESTRING (-111.834574 33.582273, -111.786510 33.582263)"
,514,5328,2092,,1,1,2.10183,1,65.0,1900.0,,,,"LINESTRING (-111.786510 33.582263, -111.756565 33.596174)"
,514,2092,2081,,1,1,0.62706,1,65.0,1900.0,,,,"LINESTRING (-111.756565 33.596174, -111.748227 33.605770)"
,514,2081,7847,,1,1,0.77644,1,65.0,1900.0,,,,"LINESTRING (-111.748227 33.605770, -111.737347 33.613233)"
,514,7847,7849,,1,1,0.51973,1,65.0,1900.0,,,,"LINESTRING (-111.737347 33.613233, -111.729858 33.611599)"
,514,7849,2242,,1,1,0.57012,1,65.0,1900.0,,,,"LINESTRING (-111.729858 33.611599, -111.722196 33.603394)"
,514,2242,7848,,1,1,0.55673,1,65.0,1900.0,,,,"LINESTRING (-111.722196 33.603394, -111.729621 33.611786)"
,514,7848,3978,,1,1,0.53612,1,65.0,1900.0,,,,"LINESTRING (-111.729621 33.611786, -111.737344 33.613554)"
,514,3978,3977,,1,1,0.82688,1,65.0,1900.0,,,,"LINESTRING (-111.737344 33.613554, -111.748924 33.605546)"
,514,3977,3979,,1,1,0.60289,1,65.0,1900.0,,,,"LINESTRING (-111.748924 33.605546, -111.756919 33.596177)"
,514,3979,3980,,1,1,0.38918,1,65.0,1900.0,,,,"LINESTRING (-111.756919 33.596177, -111.757165 33.581012)"
,514,3980,4962,,1,1,2.17981,1,65.0,1900.0,,,,"LINESTRING (-111.757165 33.581012, -111.788673 33.582602)"
,514,4962,4984,,1,1,4.47750,1,65.0,1900.0,,,,"LINESTRING (-111.788673 33.582602, -111.853404 33.582639)"
,514,4984,4980,,1,1,1.47105,1,65.0,1900.0,,,,"LINESTRING (-111.853404 33.582639, -111.874671 33.582698)"
,514,4980,3750,,1,1,0.81685,1,65.0,1900.0,,,,"LINESTRING (-111.874671 33.582698, -111.886467 33.581197)"
,514,3750,3752,,1,1,0.07074,1,65.0,1900.0,,,,"LINESTRING (-111.886467 33.581197, -111.886450 33.578454)"
,514,3752,3748,,1,1,0.10429,1,65.0,1900.0,,,,"LINESTRING (-111.886450 33.578454, -111.886328 33.574423)"
,514,3748,3749,,1,1,0.09951,1,65.0,1900.0,,,,"LINESTRING (-111.886328 33.574423, -111.887120 33.571202)"
,514,3749,3751,,1,1,0.07241,1,65.0,1900.0,,,,"LINESTRING (-111.887120 33.571202, -111.887161 33.568396)"
,514,3751,7638,,1,1,1.59657,1,65.0,1900.0,,,,"LINESTRING (-111.887161 33.568396, -111.879583 33.509900)"
,514,7638,7772,,1,1,1.44524,1,65.0,1900.0,,,,"LINESTRING (-111.879583 33.509900, -111.892574 33.466001)"
,514,7772,4886,,1,1,0.62867,1,65.0,1900.0,,,,"LINESTRING (-111.892574 33.466001, -111.901663 33.465978)"
,514,4886,4887,,1,1,0.55920,1,65.0,1900.0,,,,"LINESTRING (-111.901663 33.465978, -111.909747 33.465999)"
,514,4887,4889,,1,1,0.58225,1,65.0,1900.0,,,,"LINESTRING (-111.909747 33.465999, -111.918165 33.465927)"
,514,4889,4890,,1,1,0.59479,1,65.0,1900.0,,,,"LINESTRING (-111.918165 33.465927, -111.926764 33.465917)"
,514,4890,7586,,1,1,0.24380,1,65.0,1900.0,,,,"LINESTRING (-111.926764 33.465917, -111.930288 33.465822)"
,514,7586,4882,,1,1,0.37200,1,65.0,1900.0,,,,"LINESTRING (-111.930288 33.465822, -111.935666 33.465801)"
,514,4882,4881,,1,1,0.59607,1,65.0,1900.0,,,,"LINESTRING (-111.935666 33.465801, -111.944283 33.466119)"
,514,4881,3520,,1,1,1.77235,1,65.0,1900.0,,,,"LINESTRING (-111.944283 33.466119, -111.969902 33.465042)"
,514,3520,3397,,1,1,6.88897,1,65.0,1900.0,,,,"LINESTRING (-111.969902 33.465042, -112.069484 33.460818)"
,520,1304,2642,,1,1,9.17973,1,65.0,1900.0,,,,"LINESTRING (-112.069220 33.461582, -111.939364 33.388502)"
,520,2642,2644,,1,1,0.06436,1,65.0,1900.0,,,,"LINESTRING (-111.939364 33.388502, -111.939421 33.390987)"
,520,2644,2645,,1,1,0.05755,1,65.0,1900.0,,,,"LINESTRING (-111.939421 33.390987, -111.939421 33.393214)"
,520,2645,2641,,1,1,0.06341,1,65.0,1900.0,,,,"LINESTRING (-111.939421 33.393214, -111.939503 33.395658)"
,520,2641,2638,,1,1,0.05973,1,65.0,1900.0,,,,"LINESTRING (-111.939503 33.395658, -111.939534 33.397967)"
,520,2638,1221,,1,1,0.06360,1,65.0,1900.0,,,,"LINESTRING (-111.939534 33.397967, -111.939032 33.400029)"
,520,1221,1140,,1,1,0.32024,1,65.0,1900.0,,,,"LINESTRING (-111.939032 33.400029, -111.934403 33.400094)"
,520,1140,6327,,1,1,0.53046,1,65.0,1900.0,,,,"LINESTRING (-111.934403 33.400094, -111.926734 33.400154)"
,520,6327,4478,,1,1,0.02262,1,65.0,1900.0,,,,"LINESTRING (-111.926734 33.400154, -111.926460 33.399678)"
,520,4478,4505,,1,1,0.05803,1,65.0,1900.0,,,,"LINESTRING (-111.926460 33.399678, -111.926470 33.397432)"
,520,4505,6076,,1,1,0.12621,1,65.0,1900.0,,,,"LINESTRING (-111.926470 33.397432, -111.925888 33.392801)"
,520,6076,6096,,1,1,0.22548,1,65.0,1900.0,,,,"LINESTRING (-111.925888 33.392801, -111.922628 33.392840)"
,520,6096,5881,,1,1,0.37165,1,65.0,1900.0,,,,"LINESTRING (-111.922628 33.392840, -111.917255 33.392833)"
,520,5881,6032,,1,1,0.16677,1,65.0,1900.0,,,,"LINESTRING (-111.917255 33.392833, -111.914844 33.392862)"
,520,6032,2614,,1,1,0.41052,1,65.0,1900.0,,,,"LINESTRING (-111.914844 33.392862, -111.908911 33.393238)"
,520,2614,2619,,1,1,0.12552,1,65.0,1900.0,,,,"LINESTRING (-111.908911 33.393238, -111.908935 33.398101)"
,520,2619,2598,,1,1,0.06077,1,65.0,1900.0,,,,"LINESTRING (-111.908935 33.398101, -111.908970 33.400454)"
,520,2598,2612,,1,1,0.11822,1,65.0,1900.0,,,,"LINESTRING (-111.908970 33.400454, -111.908983 33.405034)"
,520,2612,699,,1,1,0.07530,1,65.0,1900.0,,,,"LINESTRING (-111.908983 33.405034, -111.908318 33.407342)"
,520,699,679,,1,1,0.30702,1,65.0,1900.0,,,,"LINESTRING (-111.908318 33.407342, -111.903879 33.407353)"
,520,679,568,,1,1,0.27745,1,65.0,1900.0,,,,"LINESTRING (-111.903879 33.407353, -111.899868 33.407365)"
,520,568,774,,1,1,0.17398,1,65.0,1900.0,,,,"LINESTRING (-111.899868 33.407365, -111.897353 33.407354)"
,520,774,2661,,1,1,0.49158,1,65.0,1900.0,,,,"LINESTRING (-111.897353 33.407354, -111.890250 33.408010)"
,520,4646,4661,,1,1,0.35129,1,65.0,1900.0,,,,"LINESTRING (-111.892354 33.407635, -111.897433 33.407630)"
,520,4661,4629,,1,1,0.25377,1,65.0,1900.0,,,,"LINESTRING (-111.897433 33.407630, -111.901102 33.407631)"
,520,4629,4640,,1,1,0.23528,1,65.0,1900.0,,,,"LINESTRING (-111.901102 33.407631, -111.904503 33.407639)"
,520,4640,4396,,1,1,0.32976,1,65.0,1900.0,,,,"LINESTRING (-111.904503 33.407639, -111.909266 33.407085)"
,520,4396,4406,,1,1,0.08246,1,65.0,1900.0,,,,"LINESTRING (-111.909266 33.407085, -111.909252 33.403890)"
,520,4406,4392,,1,1,0.10254,1,65.0,1900.0,,,,"LINESTRING (-111.909252 33.403890, -111.909261 33.399917)"
,520,4392,4398,,1,1,0.04785,1,65.0,1900.0,,,,"LINESTRING (-111.909261 33.399917, -111.909261 33.398063)"
,520,4398,4413,,1,1,0.08019,1,65.0,1900.0,,,,"LINESTRING (-111.909261 33.398063, -111.909277 33.394957)"
,520,4413,5031,,1,1,0.06288,1,65.0,1900.0,,,,"LINESTRING (-111.909277 33.394957, -111.909860 33.393089)"
,520,5031,4993,,1,1,0.13180,1,65.0,1900.0,,,,"LINESTRING (-111.909860 33.393089, -111.911766 33.393094)"
,520,4993,7835,,1,1,0.17973,1,65.0,1900.0,,,,"LINESTRING (-111.911766 33.393094, -111.914364 33.393084)"
,520,7835,5020,,1,1,0.26483,1,65.0,1900.0,,,,"LINESTRING (-111.914364 33.393084, -111.918193 33.393083)"
,520,5020,5046,,1,1,0.34906,1,65.0,1900.0,,,,"LINESTRING (-111.918193 33.393083, -111.923239 33.393074)"
,520,5046,2707,,1,1,0.19923,1,65.0,1900.0,,,,"LINESTRING (-111.923239 33.393074, -111.926096 33.394061)"
,520,2707,2706,,1,1,0.08250,1,65.0,1900.0,,,,"LINESTRING (-111.926096 33.394061, -111.926170 33.397249)"
,520,2706,4526,,1,1,0.09163,1,65.0,1900.0,,,,"LINESTRING (-111.926170 33.397249, -111.926839 33.400311)"
,520,4526,4523,,1,1,0.58307,1,65.0,1900.0,,,,"LINESTRING (-111.926839 33.400311, -111.935268 33.400227)"
,520,4523,4524,,1,1,0.22992,1,65.0,1900.0,,,,"LINESTRING (-111.935268 33.400227, -111.938592 33.400199)"
,520,4524,4434,,1,1,0.08662,1,65.0,1900.0,,,,"LINESTRING (-111.938592 33.400199, -111.939821 33.399552)"
,520,4434,4438,,1,1,0.04978,1,65.0,1900.0,,,,"LINESTRING (-111.939821 33.399552, -111.939789 33.397628)"
,520,4438,4440,,1,1,0.07251,1,65.0,1900.0,,,,"LINESTRING (-111.939789 33.397628, -111.939740 33.394826)"
,520,4440,4442,,1,1,0.05894,1,65.0,1900.0,,,,"LINESTRING (-111.939740 33.394826, -111.939731 33.392545)"
,520,4442,4424,,1,1,0.05501,1,65.0,1900.0,,,,"LINESTRING (-111.939731 33.392545, -111.939673 33.390422)"
,520,4424,4441,,1,1,0.06445,1,65.0,1900.0,,,,"LINESTRING (-111.939673 33.390422, -111.939638 33.387930)"
,520,4441,3397,,1,1,9.17802,1,65.0,1900.0,,,,"LINESTRING (-111.939638 33.387930, -112.069484 33.460818)"
,521,1304,4437,,1,1,9.19761,1,65.0,1900.0,,,,"LINESTRING (-112.069220 33.461582, -111.939569 33.382787)"
,521,4437,4439,,1,1,0.06204,1,65.0,1900.0,,,,"LINESTRING (-111.939569 33.382787, -111.939538 33.380388)"
,521,4439,4436,,1,1,0.06661,1,65.0,1900.0,,,,"LINESTRING (-111.939538 33.380388, -111.939477 33.377816)"
,521,4436,4423,,1,1,0.17143,1,65.0,1900.0,,,,"LINESTRING (-111.939477 33.377816, -111.937570 33.373581)"
,521,4423,4427,,1,1,0.15876,1,65.0,1900.0,,,,"LINESTRING (-111.937570 33.373581, -111.935417 33.371449)"
,521,4427,6109,,1,1,0.50250,1,65.0,1900.0,,,,"LINESTRING (-111.935417 33.371449, -111.928156 33.372035)"
,521,6109,6110,,1,1,0.51961,1,65.0,1900.0,,,,"LINESTRING (-111.928156 33.372035, -111.920651 33.371157)"
,521,6110,6111,,1,1,0.59478,1,65.0,1900.0,,,,"LINESTRING (-111.920651 33.371157, -111.912059 33.372091)"
,521,6111,2611,,1,1,0.16955,1,65.0,1900.0,,,,"LINESTRING (-111.912059 33.372091, -111.910012 33.375705)"
,521,2611,6095,,1,1,0.16027,1,65.0,1900.0,,,,"LINESTRING (-111.910012 33.375705, -111.907905 33.378290)"
,521,6095,3746,,1,1,0.22660,1,65.0,1900.0,,,,"LINESTRING (-111.907905 33.378290, -111.904629 33.378314)"
,521,3746,5416,,1,1,0.29795,1,65.0,1900.0,,,,"LINESTRING (-111.904629 33.378314, -111.900322 33.378322)"
,521,5416,6214,,1,1,0.23312,1,65.0,1900.0,,,,"LINESTRING (-111.900322 33.378322, -111.896952 33.378315)"
,521,6214,2660,,1,1,0.32009,1,65.0,1900.0,,,,"LINESTRING (-111.896952 33.378315, -111.892331 33.378994)"
,521,4554,4555,,1,1,0.22074,1,65.0,1900.0,,,,"LINESTRING (-111.894321 33.378591, -111.897512 33.378580)"
,521,4555,4553,,1,1,0.24085,1,65.0,1900.0,,,,"LINESTRING (-111.897512 33.378580, -111.900994 33.378596)"
,521,4553,4539,,1,1,0.22234,1,65.0,1900.0,,,,"LINESTRING (-111.900994 33.378596, -111.904208 33.378581)"
,521,4539,4560,,1,1,0.17683,1,65.0,1900.0,,,,"LINESTRING (-111.904208 33.378581, -111.906765 33.378575)"
,521,4560,4394,,1,1,0.18427,1,65.0,1900.0,,,,"LINESTRING (-111.906765 33.378575, -111.909422 33.378088)"
,521,4394,4391,,1,1,0.08214,1,65.0,1900.0,,,,"LINESTRING (-111.909422 33.378088, -111.910264 33.375842)"
,521,4391,5055,,1,1,0.15266,1,65.0,1900.0,,,,"LINESTRING (-111.910264 33.375842, -111.912019 33.372257)"
,521,5055,5053,,1,1,0.59059,1,65.0,1900.0,,,,"LINESTRING (-111.912019 33.372257, -111.920549 33.371286)"
,521,5053,5056,,1,1,0.51472,1,65.0,1900.0,,,,"LINESTRING (-111.920549 33.371286, -111.927984 33.372113)"
,521,5056,2629,,1,1,0.49568,1,65.0,1900.0,,,,"LINESTRING (-111.927984 33.372113, -111.935147 33.371548)"
,521,2629,2643,,1,1,0.18070,1,65.0,1900.0,,,,"LINESTRING (-111.935147 33.371548, -111.937603 33.373933)"
,521,2643,2650,,1,1,0.15101,1,65.0,1900.0,,,,"LINESTRING (-111.937603 33.373933, -111.939240 33.377799)"
,521,2650,2636,,1,1,0.02698,1,65.0,1900.0,,,,"LINESTRING (-111.939240 33.377799, -111.939211 33.378840)"
,521,2636,2639,,1,1,0.05239,1,65.0,1900.0,,,,"LINESTRING (-111.939211 33.378840, -111.939246 33.380865)"
,521,2639,2648,,1,1,0.06916,1,65.0,1900.0,,,,"LINESTRING (-111.939246 33.380865, -111.939297 33.383538)"
,521,2648,3397,,1,1,9.22511,1,65.0,1900.0,,,,"LINESTRING (-111.939297 33.383538, -112.069484 33.460818)"
,522,1304,295,,1,1,7.93648,1,65.0,1900.0,,,,"LINESTRING (-112.069220 33.461582, -111.962534 33.348942)"
,522,295,7386,,1,1,0.65471,1,65.0,1900.0,,,,"LINESTRING (-111.962534 33.348942, -111.954443 33.335807)"
,522,7386,831,,1,1,0.07140,1,65.0,1900.0,,,,"LINESTRING (-111.954443 33.335807, -111.953539 33.334477)"
,522,831,836,,1,1,0.31452,1,65.0,1900.0,,,,"LINESTRING (-111.953539 33.334477, -111.948992 33.334494)"
,522,836,834,,1,1,0.27585,1,65.0,1900.0,,,,"LINESTRING (-111.948992 33.334494, -111.945004 33.334461)"
,522,834,830,,1,1,0.29838,1,65.0,1900.0,,,,"LINESTRING (-111.945004 33.334461, -111.940690 33.334492)"
,522,830,835,,1,1,0.08379,1,65.0,1900.0,,,,"LINESTRING (-111.940690 33.334492, -111.939479 33.334543)"
,522,835,7841,,1,1,0.20777,1,65.0,1900.0,,,,"LINESTRING (-111.939479 33.334543, -111.936475 33.334543)"
,522,7841,7624,,1,1,0.17119,1,65.0,1900.0,,,,"LINESTRING (-111.936475 33.334543, -111.934000 33.334545)"
,522,7624,2713,,1,1,0.39875,1,65.0,1900.0,,,,"LINESTRING (-111.934000 33.334545, -111.928239 33.335097)"
,522,2713,2698,,1,1,0.08801,1,65.0,1900.0,,,,"LINESTRING (-111.928239 33.335097, -111.928253 33.338504)"
,522,2698,2697,,1,1,0.09695,1,65.0,1900.0,,,,"LINESTRING (-111.928253 33.338504, -111.928291 33.342255)"
,522,2697,2717,,1,1,0.04227,1,65.0,1900.0,,,,"LINESTRING (-111.928291 33.342255, -111.928289 33.343892)"
,522,2717,2686,,1,1,0.06348,1,65.0,1900.0,,,,"LINESTRING (-111.928289 33.343892, -111.928306 33.346348)"
,522,2686,2586,,1,1,0.08219,1,65.0,1900.0,,,,"LINESTRING (-111.928306 33.346348, -111.927669 33.349033)"
,522,2586,2436,,1,1,0.26831,1,65.0,1900.0,,,,"LINESTRING (-111.927669 33.349033, -111.923790 33.349036)"
,522,2436,2534,,1,1,0.29205,1,65.0,1900.0,,,,"LINESTRING (-111.923790 33.349036, -111.919567 33.349022)"
,522,2534,2603,,1,1,0.28902,1,65.0,1900.0,,,,"LINESTRING (-111.919567 33.349022, -111.915389 33.348999)"
,522,2603,2613,,1,1,0.13736,1,65.0,1900.0,,,,"LINESTRING (-111.915389 33.348999, -111.913403 33.348942)"
,522,2613,2566,,1,1,0.18721,1,65.0,1900.0,,,,"LINESTRING (-111.913403 33.348942, -111.910697 33.348966)"
,522,2566,2558,,1,1,0.29279,1,65.0,1900.0,,,,"LINESTRING (-111.910697 33.348966, -111.906464 33.349031)"
,522,2558,2443,,1,1,0.23453,1,65.0,1900.0,,,,"LINESTRING (-111.906464 33.349031, -111.903074 33.349069)"
,522,2443,2633,,1,1,0.31018,1,65.0,1900.0,,,,"LINESTRING (-111.903074 33.349069, -111.898589 33.349112)"
