route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,short_trip_no
29,Local-Weekday-12-2004-PHW-1111100,14482068,"51st Ave+Thomas Rd",1,,290017,14211
13,Local-Weekday-12-2004-PHW-1111100,14482069,"75th Ave+Buckeye",1,,130053,13880
29,Local-Weekday-12-2004-PHW-1111100,14482070,"51st Ave+Thomas Rd",1,,290017,14212
13,Local-Weekday-12-2004-PHW-1111100,14482071,"75th Ave+Buckeye",1,,130053,13881
29,Local-Weekday-12-2004-PHW-1111100,14482072,"51st Ave+Thomas Rd",1,,290017,14213
13,Local-Weekday-12-2004-PHW-1111100,14482073,"75th Ave+Buckeye",1,,130053,13882
29,Local-Weekday-12-2004-PHW-1111100,14482074,"51st Ave+Thomas Rd",1,,290017,14214
29,Local-Weekday-12-2004-PHW-1111100,14482075,"51st Ave+Thomas Rd",1,,290017,14215
13,Local-Weekday-12-2004-PHW-1111100,14482076,"75th Ave+Buckeye",1,,130053,13883
29,Local-Weekday-12-2004-PHW-1111100,14482077,"51st Ave+Thomas Rd",1,,290017,14216
13,Local-Weekday-12-2004-PHW-1111100,14482078,"75th Ave+Buckeye",1,,130053,13884
29,Local-Weekday-12-2004-PHW-1111100,14482079,"51st Ave+Thomas Rd",1,,290017,14217
13,Local-Weekday-12-2004-PHW-1111100,14482080,"75th Ave+Buckeye",1,,130053,13885
29,Local-Weekday-12-2004-PHW-1111100,14482081,"51st Ave+Thomas Rd",1,,290017,14218
13,Local-Weekday-12-2004-PHW-1111100,14482082,"75th Ave+Buckeye",1,,130053,13886
29,Local-Weekday-12-2004-PHW-1111100,14482083,"51st Ave+Thomas Rd",1,,290017,14219
13,Local-Weekday-12-2004-PHW-1111100,14482084,"75th Ave+Buckeye",1,,130053,13887
29,Local-Weekday-12-2004-PHW-1111100,14482085,"51st Ave+Thomas Rd",1,,290017,14220
13,Local-Weekday-12-2004-PHW-1111100,14482086,"75th Ave+Buckeye",1,,130053,13888
29,Local-Weekday-12-2004-PHW-1111100,14482087,"51st Ave+Thomas Rd",1,,290017,14221
13,Local-Weekday-12-2004-PHW-1111100,14482088,"75th Ave+Buckeye",1,,130053,13889
29,Local-Weekday-12-2004-PHW-1111100,14482089,"51st Ave+Thomas Rd",1,,290017,14222
13,Local-Weekday-12-2004-PHW-1111100,14482090,"75th Ave+Buckeye",1,,130053,13890
29,Local-Weekday-12-2004-PHW-1111100,14482091,"51st Ave+Thomas Rd",1,,290017,14223
13,Local-Weekday-12-2004-PHW-1111100,14482092,"75th Ave+Buckeye",1,,130053,13891
13,Local-Weekday-12-2004-PHW-1111100,14482093,"75th Ave+Buckeye",1,,130053,13892
13,Local-Weekday-12-2004-PHW-1111100,14482094,"75th Ave+Buckeye",1,,130053,13893
13,Local-Weekday-12-2004-PHW-1111100,14482095,"75th Ave+Buckeye",1,,130053,13894
13,Local-Weekday-12-2004-PHW-1111100,14482096,"75th Ave+Buckeye",1,,130053,13895
13,Local-Weekday-12-2004-PHW-1111100,14482097,"75th Ave+Buckeye",1,,130053,13896
13,Local-Weekday-12-2004-PHW-1111100,14482098,"75th Ave+Buckeye",1,,130053,13897
29,Local-Weekday-12-2004-PHW-1111100,14482099,"Desert Sky TC",1,,290347,14224
13,Local-Weekday-12-2004-PHW-1111100,14482100,"75th Ave+Buckeye",1,,130053,13898
29,Local-Weekday-12-2004-PHW-1111100,14482101,"Desert Sky TC",1,,290347,14225
13,Local-Weekday-12-2004-PHW-1111100,14482102,"75th Ave+Buckeye",1,,130053,13899
13,Local-Weekday-12-2004-PHW-1111100,14482103,"75th Ave+Buckeye",1,,130053,13900
51,Local-Weekday-12-2004-PHW-1111100,14482104,"Thunderbird/ASU West",0,,510055,14556
51,Local-Weekday-12-2004-PHW-1111100,14482105,"Thunderbird/ASU West",0,,510055,14557
51,Local-Weekday-12-2004-PHW-1111100,14482106,"Thunderbird/ASU West",0,,510063,14558
51,Local-Weekday-12-2004-PHW-1111100,14482107,"Thunderbird/ASU West",0,,510055,14559
51,Local-Weekday-12-2004-PHW-1111100,14482108,"Thunderbird/ASU West",0,,510063,14560
51,Local-Weekday-12-2004-PHW-1111100,14482109,"Thunderbird/ASU West",0,,510055,14561
51,Local-Weekday-12-2004-PHW-1111100,14482110,"Thunderbird/ASU West",0,,510063,14562
51,Local-Weekday-12-2004-PHW-1111100,14482111,"Thunderbird/ASU West",0,,510055,14563
51,Local-Weekday-12-2004-PHW-1111100,14482112,"Thunderbird/ASU West",0,,510063,14564
51,Local-Weekday-12-2004-PHW-1111100,14482113,"Thunderbird/ASU West",0,,510055,14565
51,Local-Weekday-12-2004-PHW-1111100,14482114,"Thunderbird/ASU West",0,,510063,14566
51,Local-Weekday-12-2004-PHW-1111100,14482115,"Thunderbird/ASU West",0,,510055,14567
51,Local-Weekday-12-2004-PHW-1111100,14482116,"Thunderbird/ASU West",0,,510063,14568
51,Local-Weekday-12-2004-PHW-1111100,14482117,"Thunderbird/ASU West",0,,510055,14569
51,Local-Weekday-12-2004-PHW-1111100,14482118,"Thunderbird/ASU West",0,,510063,14570
51,Local-Weekday-12-2004-PHW-1111100,14482119,"Thunderbird/ASU West",0,,510055,14571
51,Local-Weekday-12-2004-PHW-1111100,14482120,"Thunderbird/ASU West",0,,510063,14572
51,Local-Weekday-12-2004-PHW-1111100,14482121,"Thunderbird/ASU West",0,,510055,14573
51,Local-Weekday-12-2004-PHW-1111100,14482122,"Thunderbird/ASU West",0,,510063,14574
51,Local-Weekday-12-2004-PHW-1111100,14482123,"Thunderbird/ASU West",0,,510055,14575
51,Local-Weekday-12-2004-PHW-1111100,14482124,"Thunderbird/ASU West",0,,510063,14576
51,Local-Weekday-12-2004-PHW-1111100,14482125,"Thunderbird/ASU West",0,,510055,14577
51,Local-Weekday-12-2004-PHW-1111100,14482126,"Thunderbird/ASU West",0,,510063,14578
51,Local-Weekday-12-2004-PHW-1111100,14482127,"Thunderbird/ASU West",0,,510055,14579
51,Local-Weekday-12-2004-PHW-1111100,14482128,"Thunderbird/ASU West",0,,510063,14580
51,Local-Weekday-12-2004-PHW-1111100,14482129,"Thunderbird/ASU West",0,,510055,14581
51,Local-Weekday-12-2004-PHW-1111100,14482130,"Thunderbird/ASU West",0,,510063,14582
51,Local-Weekday-12-2004-PHW-1111100,14482131,"Thunderbird/ASU West",0,,510055,14583
51,Local-Weekday-12-2004-PHW-1111100,14482132,"Thunderbird/ASU West",0,,510063,14584
51,Local-Weekday-12-2004-PHW-1111100,14482133,"Thunderbird/ASU West",0,,510055,14585
51,Local-Weekday-12-2004-PHW-1111100,14482134,"Thunderbird/ASU West",0,,510063,14586
51,Local-Weekday-12-2004-PHW-1111100,14482135,"Thunderbird/ASU West",0,,510055,14587
51,Local-Weekday-12-2004-PHW-1111100,14482136,"Thunderbird/ASU West",0,,510063,14588
51,Local-Weekday-12-2004-PHW-1111100,14482137,"Thunderbird/ASU West",0,,510055,14589
51,Local-Weekday-12-2004-PHW-1111100,14482138,"Thunderbird/ASU West",0,,510063,14590
51,Local-Weekday-12-2004-PHW-1111100,14482139,"Thunderbird/ASU West",0,,510055,14591
51,Local-Weekday-12-2004-PHW-1111100,14482140,"Thunderbird/ASU West",0,,510063,14592
13,Local-Weekday-12-2004-PHW-1111100,14482141,"75th Ave+Buckeye",1,,130053,13901
13,Local-Weekday-12-2004-PHW-1111100,14482142,"75th Ave+Buckeye",1,,130053,13902
13,Local-Weekday-12-2004-PHW-1111100,14482143,"75th Ave+Buckeye",1,,130053,13903
13,Local-Weekday-12-2004-PHW-1111100,14482144,"75th Ave+Buckeye",1,,130053,13904
29,Local-Weekday-12-2004-PHW-1111100,14482145,"Pima Rd+Thomas Rd",0,,290350,14129
29,Local-Weekday-12-2004-PHW-1111100,14482146,"Pima Rd+Thomas Rd",0,,290350,14130
29,Local-Weekday-12-2004-PHW-1111100,14482147,"Pima Rd+Thomas Rd",0,,290350,14131
29,Local-Weekday-12-2004-PHW-1111100,14482148,"Pima Rd+Thomas Rd",0,,290350,14132
13,Local-Weekday-12-2004-PHW-1111100,14482149,"75th Ave+Buckeye",1,,130053,13905
29,Local-Weekday-12-2004-PHW-1111100,14482150,"Pima Rd+Thomas Rd",0,,290350,14133
13,Local-Weekday-12-2004-PHW-1111100,14482151,"75th Ave+Buckeye",1,,130053,13906
29,Local-Weekday-12-2004-PHW-1111100,14482152,"44th St+Thomas Rd",0,,290018,14134
29,Local-Weekday-12-2004-PHW-1111100,14482153,"44th St+Thomas Rd",0,,290018,14135
13,Local-Weekday-12-2004-PHW-1111100,14482154,"75th Ave+Buckeye",1,,130053,13907
29,Local-Weekday-12-2004-PHW-1111100,14482155,"44th St+Thomas Rd",0,,290018,14136
13,Local-Weekday-12-2004-PHW-1111100,14482156,"75th Ave+Buckeye",1,,130053,13908
29,Local-Weekday-12-2004-PHW-1111100,14482157,"44th St+Thomas Rd",0,,290018,14137
13,Local-Weekday-12-2004-PHW-1111100,14482158,"75th Ave+Buckeye",1,,130053,13909
29,Local-Weekday-12-2004-PHW-1111100,14482159,"44th St+Thomas Rd",0,,290018,14138
13,Local-Weekday-12-2004-PHW-1111100,14482160,"75th Ave+Buckeye",1,,130053,13910
13,Local-Weekday-12-2004-PHW-1111100,14482161,"75th Ave+Buckeye",1,,130053,13911
13,Local-Weekday-12-2004-PHW-1111100,14482162,"75th Ave+Buckeye",1,,130053,13912
13,Local-Weekday-12-2004-PHW-1111100,14482163,"75th Ave+Buckeye",1,,130053,13913
13,Local-Weekday-12-2004-PHW-1111100,14482164,"75th Ave+Buckeye",1,,130053,13914
29,Local-Weekday-12-2004-PHW-1111100,14482165,"44th St+Thomas Rd",0,,290018,14139
29,Local-Weekday-12-2004-PHW-1111100,14482166,"44th St+Thomas Rd",0,,290018,14140
29,Local-Weekday-12-2004-PHW-1111100,14482167,"44th St+Thomas Rd",0,,290018,14141
29,Local-Weekday-12-2004-PHW-1111100,14482168,"44th St+Thomas Rd",0,,290018,14142
29,Local-Weekday-12-2004-PHW-1111100,14482169,"44th St+Thomas Rd",0,,290018,14143
13,Local-Weekday-12-2004-PHW-1111100,14482170,"75th Ave+Buckeye",1,,130053,13915
29,Local-Weekday-12-2004-PHW-1111100,14482171,"44th St+Thomas Rd",0,,290018,14144
13,Local-Weekday-12-2004-PHW-1111100,14482172,"75th Ave+Buckeye",1,,130053,13916
29,Local-Weekday-12-2004-PHW-1111100,14482173,"44th St+Thomas Rd",0,,290018,14145
29,Local-Weekday-12-2004-PHW-1111100,14482174,"44th St+Thomas Rd",0,,290018,14146
29,Local-Weekday-12-2004-PHW-1111100,14482175,"44th St+Thomas Rd",0,,290018,14147
29,Local-Weekday-12-2004-PHW-1111100,14482176,"Pima Rd+Thomas Rd",0,,290349,14148
29,Local-Weekday-12-2004-PHW-1111100,14482177,"44th St+Thomas Rd",0,,290018,14149
MARY,Local-Weekday-12-2004-PHW-1111100,14482178,"Desert Sky TC",0,,MARY0019,15008
29,Local-Weekday-12-2004-PHW-1111100,14482179,"44th St+Thomas Rd",0,,290018,14150
29,Local-Weekday-12-2004-PHW-1111100,14482180,"56th St+Thomas",0,,290354,14151
29,Local-Weekday-12-2004-PHW-1111100,14482181,"44th St+Thomas Rd",0,,290018,14152
3,Local-Weekday-12-2004-PHW-1111100,14482182,"Galvin Pkwy+Van Buren",0,,30422,13674
29,Local-Weekday-12-2004-PHW-1111100,14482183,"44th St+Thomas Rd",0,,290018,14153
29,Local-Weekday-12-2004-PHW-1111100,14482184,"93rd Ave+Thomas",1,,290363,14226
29,Local-Weekday-12-2004-PHW-1111100,14482185,"44th St+Thomas Rd",0,,290018,14154
29,Local-Weekday-12-2004-PHW-1111100,14482186,"93rd Ave+Thomas",1,,290363,14227
29,Local-Weekday-12-2004-PHW-1111100,14482187,"44th St+Thomas Rd",0,,290018,14155
29,Local-Weekday-12-2004-PHW-1111100,14482188,"93rd Ave+Thomas",1,,290363,14228
29,Local-Weekday-12-2004-PHW-1111100,14482189,"44th St+Thomas Rd",0,,290018,14156
3,Local-Weekday-12-2004-PHW-1111100,14482190,"4th St+La Canada",1,,30463,13768
29,Local-Weekday-12-2004-PHW-1111100,14482191,"44th St+Thomas Rd",0,,290018,14157
29,Local-Weekday-12-2004-PHW-1111100,14482192,"93rd Ave+Thomas",1,,290363,14229
29,Local-Weekday-12-2004-PHW-1111100,14482193,"44th St+Thomas Rd",0,,290018,14158
29,Local-Weekday-12-2004-PHW-1111100,14482194,"93rd Ave+Thomas",1,,290363,14230
29,Local-Weekday-12-2004-PHW-1111100,14482195,"93rd Ave+Thomas",1,,290363,14231
29,Local-Weekday-12-2004-PHW-1111100,14482196,"93rd Ave+Thomas",1,,290363,14232
17,Local-Weekday-12-2004-PHW-1111100,14482197,"Pebble Creek+McDowell",1,,170441,14050
29,Local-Weekday-12-2004-PHW-1111100,14482198,"93rd Ave+Thomas",1,,290363,14233
17,Local-Weekday-12-2004-PHW-1111100,14482199,"99th Ave+McDowell",1,,170377,14051
29,Local-Weekday-12-2004-PHW-1111100,14482200,"Desert Sky TC",1,,290353,14234
17,Local-Weekday-12-2004-PHW-1111100,14482201,"99th Ave+McDowell",1,,170377,14052
17,Local-Weekday-12-2004-PHW-1111100,14482202,"99th Ave+McDowell",1,,170377,14053
29,Local-Weekday-12-2004-PHW-1111100,14482203,"93rd Ave+Thomas",1,,290363,14235
29,Local-Weekday-12-2004-PHW-1111100,14482204,"Desert Sky TC",1,,290353,14236
29,Local-Weekday-12-2004-PHW-1111100,14482205,"93rd Ave+Thomas",1,,290363,14237
3,Local-Weekday-12-2004-PHW-1111100,14482206,"Galvin Pkwy+Van Buren",0,,30464,13675
29,Local-Weekday-12-2004-PHW-1111100,14482207,"Desert Sky TC",1,,290353,14238
29,Local-Weekday-12-2004-PHW-1111100,14482208,"93rd Ave+Thomas",1,,290363,14239
3,Local-Weekday-12-2004-PHW-1111100,14482209,"Galvin Pkwy+Van Buren",0,,30464,13676
29,Local-Weekday-12-2004-PHW-1111100,14482210,"Desert Sky TC",1,,290353,14240
29,Local-Weekday-12-2004-PHW-1111100,14482211,"93rd Ave+Thomas",1,,290363,14241
29,Local-Weekday-12-2004-PHW-1111100,14482212,"Desert Sky TC",1,,290353,14242
29,Local-Weekday-12-2004-PHW-1111100,14482213,"93rd Ave+Thomas",1,,290363,14243
29,Local-Weekday-12-2004-PHW-1111100,14482214,"Desert Sky TC",1,,290353,14244
29,Local-Weekday-12-2004-PHW-1111100,14482215,"93rd Ave+Thomas",1,,290364,14247
29,Local-Weekday-12-2004-PHW-1111100,14482216,"93rd Ave+Thomas",1,,290363,14248
29,Local-Weekday-12-2004-PHW-1111100,14482217,"Desert Sky TC",1,,290353,14249
29,Local-Weekday-12-2004-PHW-1111100,14482218,"93rd Ave+Thomas",1,,290363,14250
29,Local-Weekday-12-2004-PHW-1111100,14482219,"Desert Sky TC",1,,290353,14251
29,Local-Weekday-12-2004-PHW-1111100,14482220,"93rd Ave+Thomas",1,,290364,14252
29,Local-Weekday-12-2004-PHW-1111100,14482221,"93rd Ave+Thomas",1,,290364,14253
29,Local-Weekday-12-2004-PHW-1111100,14482222,"93rd Ave+Thomas",1,,290363,14255
29,Local-Weekday-12-2004-PHW-1111100,14482223,"Desert Sky TC",1,,290353,14257
29,Local-Weekday-12-2004-PHW-1111100,14482224,"93rd Ave+Thomas",1,,290363,14258
29,Local-Weekday-12-2004-PHW-1111100,14482225,"Desert Sky TC",1,,290353,14260
29,Local-Weekday-12-2004-PHW-1111100,14482226,"93rd Ave+Thomas",1,,290363,14261
29,Local-Weekday-12-2004-PHW-1111100,14482227,"Desert Sky TC",1,,290353,14263
29,Local-Weekday-12-2004-PHW-1111100,14482228,"93rd Ave+Thomas",1,,290363,14264
29,Local-Weekday-12-2004-PHW-1111100,14482229,"93rd Ave+Thomas",1,,290363,14266
29,Local-Weekday-12-2004-PHW-1111100,14482230,"93rd Ave+Thomas",1,,290363,14268
29,Local-Weekday-12-2004-PHW-1111100,14482231,"93rd Ave+Thomas",1,,290363,14269
59,Local-Weekday-12-2004-PHW-1111100,14482232,"Buckeye Rd+59th Ave",1,,590074,14702
59,Local-Weekday-12-2004-PHW-1111100,14482233,"Buckeye Rd+59th Ave",1,,590074,14703
59,Local-Weekday-12-2004-PHW-1111100,14482234,"Buckeye Rd+59th Ave",1,,590074,14704
59,Local-Weekday-12-2004-PHW-1111100,14482235,"Buckeye Rd+59th Ave",1,,590074,14705
59,Local-Weekday-12-2004-PHW-1111100,14482236,"Buckeye Rd+59th Ave",1,,590074,14706
59,Local-Weekday-12-2004-PHW-1111100,14482237,"Buckeye Rd+59th Ave",1,,590074,14707
59,Local-Weekday-12-2004-PHW-1111100,14482238,"Buckeye Rd+59th Ave",1,,590074,14708
59,Local-Weekday-12-2004-PHW-1111100,14482239,"Buckeye Rd+59th Ave",1,,590074,14709
59,Local-Weekday-12-2004-PHW-1111100,14482240,"Buckeye Rd+59th Ave",1,,590074,14710
59,Local-Weekday-12-2004-PHW-1111100,14482241,"Buckeye Rd+59th Ave",1,,590074,14711
59,Local-Weekday-12-2004-PHW-1111100,14482242,"Buckeye Rd+59th Ave",1,,590074,14712
59,Local-Weekday-12-2004-PHW-1111100,14482243,"Buckeye Rd+59th Ave",1,,590074,14713
59,Local-Weekday-12-2004-PHW-1111100,14482244,"Buckeye Rd+59th Ave",1,,590074,14714
59,Local-Weekday-12-2004-PHW-1111100,14482245,"Buckeye Rd+59th Ave",1,,590074,14715
59,Local-Weekday-12-2004-PHW-1111100,14482246,"Buckeye Rd+59th Ave",1,,590074,14716
59,Local-Weekday-12-2004-PHW-1111100,14482247,"Buckeye Rd+59th Ave",1,,590074,14717
59,Local-Weekday-12-2004-PHW-1111100,14482248,"Buckeye Rd+59th Ave",1,,590074,14718
59,Local-Weekday-12-2004-PHW-1111100,14482249,"Buckeye Rd+59th Ave",1,,590074,14719
59,Local-Weekday-12-2004-PHW-1111100,14482250,"Buckeye Rd+59th Ave",1,,590074,14720
59,Local-Weekday-12-2004-PHW-1111100,14482251,"Buckeye Rd+59th Ave",1,,590074,14721
59,Local-Weekday-12-2004-PHW-1111100,14482252,"Buckeye Rd+59th Ave",1,,590074,14722
59,Local-Weekday-12-2004-PHW-1111100,14482253,"Buckeye Rd+59th Ave",1,,590074,14723
59,Local-Weekday-12-2004-PHW-1111100,14482254,"Buckeye Rd+59th Ave",1,,590074,14724
59,Local-Weekday-12-2004-PHW-1111100,14482255,"Buckeye Rd+59th Ave",1,,590074,14725
59,Local-Weekday-12-2004-PHW-1111100,14482256,"Buckeye Rd+59th Ave",1,,590074,14726
59,Local-Weekday-12-2004-PHW-1111100,14482257,"Buckeye Rd+59th Ave",1,,590074,14727
59,Local-Weekday-12-2004-PHW-1111100,14482258,"Buckeye Rd+59th Ave",1,,590074,14728
59,Local-Weekday-12-2004-PHW-1111100,14482259,"Buckeye Rd+59th Ave",1,,590074,14729
59,Local-Weekday-12-2004-PHW-1111100,14482260,"Buckeye Rd+59th Ave",1,,590074,14730
59,Local-Weekday-12-2004-PHW-1111100,14482261,"Buckeye Rd+59th Ave",1,,590074,14731
59,Local-Weekday-12-2004-PHW-1111100,14482262,"Buckeye Rd+59th Ave",1,,590074,14732
59,Local-Weekday-12-2004-PHW-1111100,14482263,"Buckeye Rd+59th Ave",1,,590074,14733
59,Local-Weekday-12-2004-PHW-1111100,14482264,"Buckeye Rd+59th Ave",1,,590074,14734
3,Local-Weekday-12-2004-PHW-1111100,14482265,"Galvin Pkwy+Van Buren",0,,30464,13677
29,Local-Weekday-12-2004-PHW-1111100,14482266,"93rd Ave+Thomas",1,,290363,14270
29,Local-Weekday-12-2004-PHW-1111100,14482267,"93rd Ave+Thomas",1,,290363,14271
3,Local-Weekday-12-2004-PHW-1111100,14482268,"Galvin Pkwy+Van Buren",0,,30464,13678
29,Local-Weekday-12-2004-PHW-1111100,14482269,"93rd Ave+Thomas",1,,290363,14272
59,Local-Weekday-12-2004-PHW-1111100,14482270,"Camelback+59th Ave",0,,590088,14673
3,Local-Weekday-12-2004-PHW-1111100,14482271,"Galvin Pkwy+Van Buren",0,,30464,13679
59,Local-Weekday-12-2004-PHW-1111100,14482272,"Beardsley+59th Ave",0,,590089,14674
29,Local-Weekday-12-2004-PHW-1111100,14482273,"Desert Sky TC",1,,290353,14273
59,Local-Weekday-12-2004-PHW-1111100,14482274,"Beardsley+59th Ave",0,,590089,14675
29,Local-Weekday-12-2004-PHW-1111100,14482275,"93rd Ave+Thomas",1,,290363,14274
59,Local-Weekday-12-2004-PHW-1111100,14482276,"Beardsley+59th Ave",0,,590089,14676
29,Local-Weekday-12-2004-PHW-1111100,14482277,"Desert Sky TC",1,,290353,14275
59,Local-Weekday-12-2004-PHW-1111100,14482278,"Beardsley+59th Ave",0,,590089,14677
29,Local-Weekday-12-2004-PHW-1111100,14482279,"93rd Ave+Thomas",1,,290363,14276
59,Local-Weekday-12-2004-PHW-1111100,14482280,"Beardsley+59th Ave",0,,590089,14678
29,Local-Weekday-12-2004-PHW-1111100,14482281,"Desert Sky TC",1,,290353,14277
59,Local-Weekday-12-2004-PHW-1111100,14482282,"Beardsley+59th Ave",0,,590089,14679
59,Local-Weekday-12-2004-PHW-1111100,14482283,"Beardsley+59th Ave",0,,590089,14680
29,Local-Weekday-12-2004-PHW-1111100,14482284,"93rd Ave+Thomas",1,,290363,14278
59,Local-Weekday-12-2004-PHW-1111100,14482285,"Beardsley+59th Ave",0,,590089,14681
3,Local-Weekday-12-2004-PHW-1111100,14482286,"Phoenix Zoo",0,,30462,13680
59,Local-Weekday-12-2004-PHW-1111100,14482287,"Beardsley+59th Ave",0,,590089,14682
29,Local-Weekday-12-2004-PHW-1111100,14482288,"Desert Sky TC",1,,290353,14279
59,Local-Weekday-12-2004-PHW-1111100,14482289,"Beardsley+59th Ave",0,,590089,14683
3,Local-Weekday-12-2004-PHW-1111100,14482290,"Phoenix Zoo",0,,30462,13681
59,Local-Weekday-12-2004-PHW-1111100,14482291,"Beardsley+59th Ave",0,,590089,14684
29,Local-Weekday-12-2004-PHW-1111100,14482292,"93rd Ave+Thomas",1,,290363,14280
59,Local-Weekday-12-2004-PHW-1111100,14482293,"Beardsley+59th Ave",0,,590089,14685
59,Local-Weekday-12-2004-PHW-1111100,14482294,"Beardsley+59th Ave",0,,590089,14686
29,Local-Weekday-12-2004-PHW-1111100,14482295,"Desert Sky TC",1,,290353,14281
59,Local-Weekday-12-2004-PHW-1111100,14482296,"Beardsley+59th Ave",0,,590089,14687
29,Local-Weekday-12-2004-PHW-1111100,14482297,"51st Ave+Thomas Rd",1,,290335,14282
59,Local-Weekday-12-2004-PHW-1111100,14482298,"Beardsley+59th Ave",0,,590089,14688
29,Local-Weekday-12-2004-PHW-1111100,14482299,"Pima Rd+Thomas Rd",0,,290376,14160
59,Local-Weekday-12-2004-PHW-1111100,14482300,"Beardsley+59th Ave",0,,590089,14689
29,Local-Weekday-12-2004-PHW-1111100,14482301,"93rd Ave+Thomas",1,,290363,14185
59,Local-Weekday-12-2004-PHW-1111100,14482302,"Beardsley+59th Ave",0,,590089,14644
29,Local-Weekday-12-2004-PHW-1111100,14482303,"51st Ave+Thomas Rd",1,,290335,14186
59,Local-Weekday-12-2004-PHW-1111100,14482304,"Beardsley+59th Ave",0,,590089,14645
29,Local-Weekday-12-2004-PHW-1111100,14482305,"Desert Sky TC",1,,290353,14187
59,Local-Weekday-12-2004-PHW-1111100,14482306,"Beardsley+59th Ave",0,,590089,14646
29,Local-Weekday-12-2004-PHW-1111100,14482307,"51st Ave+Thomas Rd",1,,290335,14188
59,Local-Weekday-12-2004-PHW-1111100,14482308,"Beardsley+59th Ave",0,,590089,14647
29,Local-Weekday-12-2004-PHW-1111100,14482309,"93rd Ave+Thomas",1,,290363,14189
59,Local-Weekday-12-2004-PHW-1111100,14482310,"Beardsley+59th Ave",0,,590089,14648
29,Local-Weekday-12-2004-PHW-1111100,14482311,"51st Ave+Thomas Rd",1,,290335,14190
59,Local-Weekday-12-2004-PHW-1111100,14482312,"Beardsley+59th Ave",0,,590089,14649
29,Local-Weekday-12-2004-PHW-1111100,14482313,"Desert Sky TC",1,,290353,14191
59,Local-Weekday-12-2004-PHW-1111100,14482314,"Beardsley+59th Ave",0,,590089,14650
29,Local-Weekday-12-2004-PHW-1111100,14482315,"51st Ave+Thomas Rd",1,,290335,14192
59,Local-Weekday-12-2004-PHW-1111100,14482316,"Beardsley+59th Ave",0,,590089,14651
29,Local-Weekday-12-2004-PHW-1111100,14482317,"93rd Ave+Thomas",1,,290363,14193
59,Local-Weekday-12-2004-PHW-1111100,14482318,"Beardsley+59th Ave",0,,590089,14652
29,Local-Weekday-12-2004-PHW-1111100,14482319,"Desert Sky TC",1,,290353,14194
59,Local-Weekday-12-2004-PHW-1111100,14482320,"Beardsley+59th Ave",0,,590089,14653
29,Local-Weekday-12-2004-PHW-1111100,14482321,"93rd Ave+Thomas",1,,290363,14195
59,Local-Weekday-12-2004-PHW-1111100,14482322,"Beardsley+59th Ave",0,,590089,14654
29,Local-Weekday-12-2004-PHW-1111100,14482323,"93rd Ave+Thomas",1,,290363,14196
59,Local-Weekday-12-2004-PHW-1111100,14482324,"Beardsley+59th Ave",0,,590089,14655
29,Local-Weekday-12-2004-PHW-1111100,14482325,"Pima Rd+Thomas Rd",0,,290356,14084
59,Local-Weekday-12-2004-PHW-1111100,14482326,"Beardsley+59th Ave",0,,590089,14656
29,Local-Weekday-12-2004-PHW-1111100,14482327,"Pima Rd+Thomas Rd",0,,290356,14085
59,Local-Weekday-12-2004-PHW-1111100,14482328,"Beardsley+59th Ave",0,,590089,14657
29,Local-Weekday-12-2004-PHW-1111100,14482329,"Pima Rd+Thomas Rd",0,,290356,14086
59,Local-Weekday-12-2004-PHW-1111100,14482330,"Beardsley+59th Ave",0,,590089,14658
17,Local-Weekday-12-2004-PHW-1111100,14482331,"99th Ave+McDowell",1,,170420,14001
59,Local-Weekday-12-2004-PHW-1111100,14482332,"Beardsley+59th Ave",0,,590089,14659
29,Local-Weekday-12-2004-PHW-1111100,14482333,"Pima Rd+Thomas Rd",0,,290356,14087
59,Local-Weekday-12-2004-PHW-1111100,14482334,"Beardsley+59th Ave",0,,590089,14660
17,Local-Weekday-12-2004-PHW-1111100,14482335,"99th Ave+McDowell",1,,170420,14002
59,Local-Weekday-12-2004-PHW-1111100,14482336,"Beardsley+59th Ave",0,,590089,14661
29,Local-Weekday-12-2004-PHW-1111100,14482337,"Pima Rd+Thomas Rd",0,,290356,14088
59,Local-Weekday-12-2004-PHW-1111100,14482338,"Camelback+59th Ave",0,,590088,14662
17,Local-Weekday-12-2004-PHW-1111100,14482339,"99th Ave+McDowell",1,,170420,14003
59,Local-Weekday-12-2004-PHW-1111100,14482340,"Camelback+59th Ave",0,,590088,14663
29,Local-Weekday-12-2004-PHW-1111100,14482341,"Pima Rd+Thomas Rd",0,,290356,14089
17,Local-Weekday-12-2004-PHW-1111100,14482342,"99th Ave+McDowell",1,,170420,14004
29,Local-Weekday-12-2004-PHW-1111100,14482343,"Pima Rd+Thomas Rd",0,,290356,14090
29,Local-Weekday-12-2004-PHW-1111100,14482344,"Pima Rd+Thomas Rd",0,,290356,14091
17,Local-Weekday-12-2004-PHW-1111100,14482345,"99th Ave+McDowell",1,,170420,14005
29,Local-Weekday-12-2004-PHW-1111100,14482346,"Pima Rd+Thomas Rd",0,,290356,14092
17,Local-Weekday-12-2004-PHW-1111100,14482347,"Pebble Creek+McDowell",1,,170442,14006
29,Local-Weekday-12-2004-PHW-1111100,14482348,"Pima Rd+Thomas Rd",0,,290356,14093
59,Local-Weekday-12-2004-PHW-1111100,14482349,"Buckeye Rd+59th Ave",1,,590077,14692
