stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,district
2102,11693,27th Av & Campbell Av,,33.5028159,-112.1168873,,,0,,PH
2103,11700,27th Av & Claremont St,,33.52902215,-112.1167875,,,0,,PH
2104,11696,27th Av & Colter St,,33.51361752,-112.1168425,,,0,,PH
2105,11688,27th Av & Earll Dr,,33.4842668,-112.1169304,,,0,,PH
2106,11685,27th Av & Encanto Bl,,33.47387517,-112.1169798,,,0,,PH
2107,11703,27th Av & Glendale Av,,33.53897676,-112.116743,,,0,,PH
2108,11692,27th Av & Glenrosa Av,,33.49888852,-112.1169052,,,0,,PH
2109,11694,27th Av & Highland Av,,33.506303,-112.1168704,,,0,,PH
211,17398,Brown Rd & Pasadena,,33.43485057,-111.8265703,,,0,,ME
2110,15747,27th Av & Indian School Rd,,33.49540633,-112.1168848,,,0,,PH
2111,11701,27th Av & Maryland Av,,33.53193171,-112.1167879,,,0,,PH
2112,11683,27th Av & McDowell Rd,,33.46634573,-112.1169851,,,0,,PH
2113,11697,27th Av & Missouri Av,,33.51722092,-112.1168218,,,0,,PH
2114,11698,27th Av & Montebello Av,,33.52072863,-112.1167996,,,0,,PH
2115,11704,27th Av & Myrtle Av,,33.54246303,-112.1168283,,,0,,PH
2116,11707,27th Av & Northern Av,,33.5537517,-112.1167922,,,0,,PH
2117,11705,27th Av & Orangewood Av,,33.54629524,-112.1168372,,,0,,PH
2118,11689,27th Av & Osborn Rd,,33.48830136,-112.1169396,,,0,,PH
2119,11684,27th Av & Palm Ln,,33.46990527,-112.116997,,,0,,PH
2120,18147,27th Av & Thomas Rd,,33.48100571,-112.1168751,,,0,,PH
2121,11679,27th Av & Van Buren St,,33.45170177,-112.1173848,,,0,,PH
2122,11686,27th Av & Virginia Av,,33.477392,-112.1169569,,,0,,PH
2123,11682,27th Av & I-10 Fwy,,33.46286364,-112.1170785,,,0,,PH
2124,11678,27th Av & Adams St,,33.44961811,-112.1174012,,,0,,PH
2125,18308,27th Av & Belmont Av,,33.54952152,-112.1168452,,,0,,PH
2126,11680,27th Av & Fillmore St,,33.45510133,-112.1173143,,,0,,PH
2127,11708,27th Av & Griswold Rd,,33.55714168,-112.1168576,,,0,,PH
2128,11681,27th Av & Roosevelt St,,33.45906484,-112.1171909,,,0,,PH
2129,11702,27th Av & Ocotillo Rd,,33.53463023,-112.1167832,,,0,,PH
2130,11737,28th Av & Kathleen Rd,,33.63074872,-112.118016,,,0,,PH
2131,11736,28th Av & 28th Dr,,33.62756521,-112.1181542,,,0,,PH
2132,11739,28th Av & Kelton Ln,,33.6355134,-112.1185924,,,0,,PH
2133,11723,28th Dr & Cactus Rd,,33.59686558,-112.120001,,,0,,PH
2134,11724,28th Dr & Larkspur Dr,,33.60038736,-112.1196669,,,0,,PH
2135,11722,28th Dr & Laurel Ln,,33.59447054,-112.1199544,,,0,,PH
2136,11718,28th Dr & Peoria Av,,33.58247788,-112.1219269,,,0,,PH
2137,11721,28th Dr & 11459 North,,33.59088526,-112.1190677,,,0,,PH
2138,11725,28th Dr & Windrose Dr,,33.60230679,-112.1196419,,,0,,PH
2139,11719,28th Dr & Mercer Ln,,33.58550663,-112.1219303,,,0,,PH
2151,11740,29th Av & Phelps Rd,,33.63787751,-112.1211636,,,0,,PH
2152,11734,29th Av & Banff Ln,,33.62100593,-112.120264,,,0,,PH
2153,11733,29th Av & Country Gables Dr,,33.61943734,-112.1206198,,,0,,PH
2154,11097,29th Av & Dunlap Av,,33.5687186,-112.120743,,,0,,PH
2157,11735,29th Av & Greenway Rd,,33.62568109,-112.1201964,,,0,,PH
216,17399,Brown Rd & 323 East,,33.43540592,-111.8238075,,,0,,ME
2160,11728,31st Av & Willow Av,,33.60700936,-112.1251274,,,0,,PH
2161,11731,31st Av & Acoma Dr,,33.61792922,-112.1250332,,,0,,PH
2166,11730,31st Av & Hearn Rd,,33.61481375,-112.1250516,,,0,,PH
2169,11727,31st Av & Sweetwater Av,,33.60398236,-112.1251627,,,0,,PH
2171,11729,31st Av & Calavar Rd,,33.61168025,-112.1250721,,,0,,PH
2173,10801,32nd St & Belleview St,,33.46300328,-112.0127875,,,0,,PH
2174,17040,32nd St & Cheryl Dr,,33.57931014,-112.012901,,,0,,PH
2175,10701,32nd St & Fillmore St,,33.45503759,-112.0127868,,,0,,PH
2176,11221,32nd St & Acoma Dr,,33.61944939,-112.0131617,,,0,,PH
2177,11226,32nd St & Aire Libre Av,,33.63757377,-112.0133603,,,0,,PH
2178,11227,32nd St & Bell Rd,,33.64101654,-112.0132868,,,0,,PH
2179,11215,32nd St & Cactus Rd,,33.597302,-112.01306,,,0,,PH
218,17383,Brown Rd & Center St,,33.43484754,-111.8320449,,,0,,ME
2180,11228,32nd St & Campo Bello Dr,,33.6445421,-112.0133688,,,0,,PH
2181,11213,32nd St & Cholla St,,33.59021394,-112.0130086,,,0,,PH
2182,10810,32nd St & Clarendon Av,,33.49198222,-112.012858,,,0,,PH
2183,10808,32nd St & Earll Dr,,33.48467099,-112.0128077,,,0,,PH
2184,11218,32nd St & Emile Zola Av,,33.60823339,-112.0131106,,,0,,PH
2185,10812,32nd St & Glenrosa Av,,33.49924341,-112.0128684,,,0,,PH
2186,11223,32nd St & Greenway Rd,,33.62692178,-112.013152,,,0,,PH
2187,11229,32nd St & Grovers Av,,33.6486444,-112.0133612,,,0,,PH
2188,11220,32nd St & Hearn Rd,,33.61585977,-112.0131755,,,0,,PH
2189,10811,32nd St & Indian School Rd,,33.49555445,-112.012867,,,0,,PH
219,10994,Buckeye Rd & 9th St,,33.43673269,-112.0610927,,,0,,PH
2190,10803,32nd St & McDowell Rd,,33.46624788,-112.0127518,,,0,,PH
2192,11222,32nd St & Nisbet Rd,,33.62308552,-112.0132083,,,0,,PH
2193,10805,32nd St & Oak St,,33.47363603,-112.0128005,,,0,,PH
2194,10809,32nd St & Osborn Rd,,33.48815435,-112.0128322,,,0,,PH
2195,10804,32nd St & Palm Ln,,33.46973908,-112.0128033,,,0,,PH
2196,11225,32nd St & Paradise Ln,,33.63405918,-112.0133075,,,0,,PH
2197,10800,32nd St & Roosevelt St,,33.45887242,-112.0127414,,,0,,PH
2199,11217,32nd St & Sweetwater Av,,33.60475417,-112.0130538,,,0,,PH
22,16928,Alameda Dr & Mill Av,,33.40002918,-111.9390325,,,0,,TE
220,10995,Buckeye Rd & 11th St,,33.43671915,-112.0583633,,,0,,PH
2200,10807,32nd St & Thomas Rd,,33.48095517,-112.0127466,,,0,,PH
2201,18068,32nd St & Thunderbird Rd,,33.61210087,-112.0130664,,,0,,PH
2202,11224,32nd St & Tierra Buena Ln,,33.6302578,-112.0132901,,,0,,PH
2203,10581,32nd St & Van Buren St,,33.45172697,-112.01277,,,0,,PH
2204,10806,32nd St & Yale St,,33.47635685,-112.0128019,,,0,,PH
2207,11216,32nd St & Larkspur Dr,,33.60077808,-112.0130554,,,0,,PH
2208,11210,32nd St & 10433 North,,33.5814855,-112.0129214,,,0,,PH
221,10997,Buckeye Rd & 14th St,,33.43671703,-112.0514892,,,0,,PH
2211,12241,35th Av & Colter St,,33.51346692,-112.1340772,,,0,,PH
2212,12213,35th Av & Minton Rd,,33.38060169,-112.1336016,,,0,,PH
2213,12217,35th Av & Roeser Rd,,33.39982517,-112.1334455,,,0,,PH
2214,12236,35th Av & Monterosa Av,,33.49690068,-112.1340585,,,0,,PH
2215,12273,35th Av & Willow Av,,33.6069304,-112.1337295,,,0,,PH
2216,12282,35th Av & Aire Libre Av,,33.63615309,-112.1338727,,,0,,PH
2217,12255,35th Av & Alice Av,,33.56420459,-112.1340989,,,0,,PH
2218,12212,35th Av & Baseline Rd,,33.37824542,-112.1335923,,,0,,PH
2219,12283,35th Av & Bell Rd,,33.64003794,-112.1341799,,,0,,PH
222,10998,Buckeye Rd & 16th St,,33.43661324,-112.0472347,,,0,,PH
2220,12244,35th Av & Bethany Home Rd,,33.52484481,-112.1341032,,,0,,PH
2221,18391,35th Av & Beverly Ln,,33.63308119,-112.1335432,,,0,,PH
2222,12271,35th Av & Bloomfield Rd,,33.59888455,-112.1338186,,,0,,PH
2223,12254,35th Av & Butler Dr,,33.56083893,-112.1340836,,,0,,PH
2224,12270,35th Av & Cactus Rd,,33.59697351,-112.1337829,,,0,,PH
2225,12240,35th Av & Camelback Rd,,33.51003259,-112.1340466,,,0,,PH
2226,12238,35th Av & Campbell Av,,33.50265534,-112.1340844,,,0,,PH
2227,18390,35th Av & Campo Bello Dr,,33.64338245,-112.1342794,,,0,,PH
2228,12265,35th Av & Cheryl Dr,,33.57900864,-112.1339846,,,0,,PH
2229,12268,35th Av & Cholla St,,33.58957896,-112.1339232,,,0,,PH
223,15438,Buckeye Rd & 24th St,,33.43661287,-112.0341581,,,0,,PH
2230,12235,35th Av & Clarendon Av,,33.4924744,-112.134155,,,0,,PH
2231,12277,35th Av & Country Gables Dr,,33.6225506,-112.1335821,,,0,,PH
2232,12256,35th Av & Dunlap Av,,33.56801069,-112.1340858,,,0,,PH
2233,12233,35th Av & Earll Dr,,33.48442761,-112.1342119,,,0,,PH
2234,12253,35th Av & El Camino Dr,,33.55744887,-112.1341264,,,0,,PH
2235,12239,35th Av & Elm St,,33.50656857,-112.1340747,,,0,,PH
2236,12230,35th Av & Encanto Bl,,33.47363264,-112.1342802,,,0,,PH
2237,12257,35th Av & Eva St,,33.57113768,-112.1340761,,,0,,PH
2238,12225,35th Av & Fillmore St,,33.45566543,-112.1343502,,,0,,PH
2239,12248,35th Av & Glendale Av,,33.53907315,-112.1341086,,,0,,PH
224,15447,Buckeye Rd & Copperhead Dr,,33.43664355,-112.0296126,,,0,,PH
2240,12237,35th Av & Glenrosa Av,,33.49889182,-112.1341054,,,0,,PH
2241,12279,35th Av & Greenway Rd,,33.62591246,-112.1334648,,,0,,PH
2242,12275,35th Av & Hearn Rd,,33.6148214,-112.1336561,,,0,,PH
2243,12258,35th Av & Malapai Dr,,33.57565271,-112.1340024,,,0,,PH
2244,12228,35th Av & McDowell Rd,,33.46634487,-112.1343303,,,0,,PH
2245,12242,35th Av & Missouri Av,,33.51720459,-112.1340995,,,0,,PH
2246,12243,35th Av & Montebello Av,,33.52064403,-112.1341187,,,0,,PH
2247,12249,35th Av & Myrtle Av,,33.54252941,-112.1341899,,,0,,PH
2248,12252,35th Av & Northern Av,,33.55368247,-112.1340375,,,0,,PH
2249,12247,35th Av & Ocotillo Rd,,33.53502247,-112.1341685,,,0,,PH
225,11003,Buckeye Rd & 26th St,,33.4367,-112.02657,,,0,,PH
2250,12250,35th Av & Orangewood Av,,33.54632806,-112.134171,,,0,,PH
2251,18146,35th Av & Osborn Rd,,33.4880743,-112.134187,,,0,,PH
2252,12229,35th Av & Palm Ln,,33.46967858,-112.1343204,,,0,,PH
2253,12266,35th Av & Peoria Av,,33.58238748,-112.1339414,,,0,,PH
2254,12226,35th Av & Roosevelt St,,33.45912207,-112.1343342,,,0,,PH
2255,12245,35th Av & Rose Ln,,33.52811291,-112.1341353,,,0,,PH
2256,12215,35th Av & Southern Av,,33.39264248,-112.1334058,,,0,,PH
2257,12269,35th Av & Sunnyside Dr,,33.59306327,-112.1338754,,,0,,PH
2258,12272,35th Av & Sweetwater Av,,33.60410691,-112.1337285,,,0,,PH
2259,18145,35th Av & Thomas Rd,,33.48081657,-112.1341681,,,0,,PH
226,10992,Buckeye Rd & 4th St,,33.43673057,-112.0681011,,,0,,PH
2260,12274,35th Av & Thunderbird Rd,,33.61127492,-112.1335985,,,0,,PH
2261,12280,35th Av & Tierra Buena Ln,,33.62925527,-112.1335204,,,0,,PH
2262,11750,35th Av & Union Hills Dr,,33.65523701,-112.1342755,,,0,,PH
2263,12224,35th Av & Van Buren St,,33.45206976,-112.1343396,,,0,,PH
2264,12231,35th Av & Virginia Av,,33.47727786,-112.1342667,,,0,,PH
2265,10459,35th Av & Washington St,,33.4481304,-112.1343785,,,0,,PH
2266,12251,35th Av & Frier Dr,,33.54947297,-112.1341654,,,0,,PH
2267,18206,35th Av & Moreland St,,33.46155197,-112.134358,,,0,,PH
2268,12216,35th Av & Sunland Av,,33.39651977,-112.1334829,,,0,,PH
227,10993,Buckeye Rd & 7th St,,33.43673393,-112.0644445,,,0,,PH
2270,12276,35th Av & Acoma Dr,,33.61821334,-112.1336433,,,0,,PH
2271,12285,35th Av & Grovers Av,,33.64782747,-112.1343107,,,0,,PH
2272,11751,35th Av & Kimberly Wy,,33.65808284,-112.1343905,,,0,,PH
2273,12246,35th Av & Maryland Av,,33.53171436,-112.1341041,,,0,,PH
2274,12267,35th Av & Desert Cove Av,,33.58502816,-112.1339497,,,0,,PH
2275,12286,35th Av & Villa Rita Dr,,33.65062638,-112.1343285,,,0,,PH
228,10999,Buckeye Rd & Sky Harbor Cir,,33.43662646,-112.0428575,,,0,,PH
229,10996,Buckeye Rd & 12th St,,33.43671658,-112.054744,,,0,,PH
2296,10917,3rd St & Eva St,,33.56968462,-112.0694923,,,0,,PH
2297,16874,3rd St & Moreland St,,33.46158192,-112.0692198,,,0,,PH
2298,16886,3rd St & Roosevelt St,,33.45919847,-112.0692194,,,0,,PH
2299,12435,40th St & Edna Av,,33.63740005,-111.9960114,,,0,,PH
230,11000,Buckeye Rd & I-10 Fwy,,33.43665893,-112.0404915,,,0,,PH
2300,12433,40th St & Tierra Buena Ln,,33.63013168,-111.9959465,,,0,,PH
2301,12430,40th St & Acoma Dr,,33.61968113,-111.9958332,,,0,,PH
2302,12436,40th St & Bell Rd,,33.64111523,-111.9960006,,,0,,PH
2305,12437,40th St & Danbury Dr,,33.64459397,-111.9960601,,,0,,PH
2306,12432,40th St & Greenway Rd,,33.62698404,-111.9958885,,,0,,PH
2307,12438,40th St & Grovers Av,,33.64830023,-111.9960905,,,0,,PH
2308,12429,40th St & Hearn Rd,,33.61579751,-111.9958365,,,0,,PH
2309,12434,40th St & Paradise Ln,,33.63382797,-111.9959819,,,0,,PH
231,15617,Cactus Rd & 38th St,,33.59698013,-111.9995811,,,0,,PH
2310,12439,40th St & Robert Lee St,,33.6518228,-111.9961127,,,0,,PH
2311,12428,40th St & Thunderbird Rd,,33.6123244,-111.9957504,,,0,,PH
2312,12431,40th St & Blanche Dr,,33.62313546,-111.9958962,,,0,,PH
2313,12877,43rd Av & Las Palmaritas Dr,,33.55818794,-112.1514643,,,0,,PH
2315,12868,43rd Av & Claremont St,,33.52832327,-112.1513457,,,0,,PH
2316,12878,43rd Av & Alice Av,,33.56424277,-112.1514795,,,0,,PH
2317,12893,43rd Av & Acoma Dr,,33.61847992,-112.1509876,,,0,,PH
2318,12899,43rd Av & Bell Rd,,33.63993868,-112.1516009,,,0,,PH
2319,12867,43rd Av & Bethany Home Rd,,33.52467742,-112.1513117,,,0,,PH
232,15610,Cactus Rd & 24th St,,33.5966125,-112.0300043,,,0,,PH
2320,12882,43rd Av & Brown St,,33.57751185,-112.1514304,,,0,,PH
2321,12887,43rd Av & Cactus Rd,,33.59689965,-112.1511227,,,0,,PH
2322,12863,43rd Av & Camelback Rd,,33.51004927,-112.151334,,,0,,PH
2323,12900,43rd Av & Campo Bello Dr,,33.64342448,-112.1517003,,,0,,PH
2324,12885,43rd Av & Cholla St,,33.58964426,-112.1512581,,,0,,PH
2325,12894,43rd Av & Country Gables Dr,,33.62194609,-112.1509956,,,0,,PH
2326,12849,43rd Av & Culver St,,33.46422038,-112.1516835,,,0,,PH
2327,12884,43rd Av & Desert Cove Av,,33.58586492,-112.1513533,,,0,,PH
2328,12879,43rd Av & Dunlap Av,,33.56843794,-112.1514939,,,0,,PH
2329,12855,43rd Av & Earll Dr,,33.48449312,-112.1515364,,,0,,PH
2330,12852,43rd Av & Encanto Bl,,33.47368146,-112.1516096,,,0,,PH
2331,12847,43rd Av & Fillmore St,,33.45540712,-112.1516802,,,0,,PH
2333,12874,43rd Av & Frier Dr,,33.54973165,-112.1513694,,,0,,PH
2334,12871,43rd Av & Glendale Av,,33.53894441,-112.1513136,,,0,,PH
2335,12860,43rd Av & Glenrosa Av,,33.49897482,-112.1514939,,,0,,PH
2336,12895,43rd Av & Greenway Rd,,33.62578934,-112.1509371,,,0,,PH
2337,12876,43rd Av & Harmont Dr,,33.555171,-112.151498,,,0,,PH
2338,12880,43rd Av & Hatcher Rd,,33.57134653,-112.1514717,,,0,,PH
2339,12892,43rd Av & Hearn Rd,,33.61504491,-112.1510409,,,0,,PH
234,15613,Cactus Rd & 28th St,,33.59673475,-112.0214431,,,0,,PH
2340,18051,43rd Av & Highland Av,,33.50574837,-112.1514523,,,0,,PH
2341,18207,43rd Av & Hubbell St,,33.47038255,-112.1516394,,,0,,PH
2342,12859,43rd Av & Indian School Rd,,33.4956903,-112.151536,,,0,,PH
2343,18201,43rd Av & Joan De Arc Av,,33.60746935,-112.1510922,,,0,,PH
2344,12898,43rd Av & Juniper Av,,33.63784075,-112.1514652,,,0,,PH
2345,12888,43rd Av & Larkspur Dr,,33.60037184,-112.1511656,,,0,,PH
2346,12869,43rd Av & Maryland Av,,33.5315605,-112.1513355,,,0,,PH
2347,12850,43rd Av & McDowell Rd,,33.46671036,-112.1516169,,,0,,PH
2348,12864,43rd Av & Medlock Dr,,33.51342204,-112.1514076,,,0,,PH
2349,12881,43rd Av & Mountain View Rd,,33.57511309,-112.1514472,,,0,,PH
235,15614,Cactus Rd & 30th St,,33.59679688,-112.0169931,,,0,,PH
2350,12872,43rd Av & Myrtle Av,,33.54235894,-112.1513033,,,0,,PH
2351,12875,43rd Av & Northern Av,,33.55372782,-112.1514095,,,0,,PH
2352,12870,43rd Av & Ocotillo Rd,,33.5351259,-112.1513279,,,0,,PH
2353,12873,43rd Av & Orangewood Av,,33.5460632,-112.1513059,,,0,,PH
2354,12856,43rd Av & Osborn Rd,,33.48811616,-112.1515194,,,0,,PH
2355,12897,43rd Av & Paradise Ln,,33.63282262,-112.1509073,,,0,,PH
2356,12883,43rd Av & Peoria Av,,33.58313667,-112.1513418,,,0,,PH
2357,12886,43rd Av & Poinsettia Dr,,33.5934297,-112.1512405,,,0,,PH
2358,12848,43rd Av & Roosevelt St,,33.45899972,-112.1517129,,,0,,PH
2359,12866,43rd Av & San Miguel Av,,33.52045757,-112.1513787,,,0,,PH
236,15615,Cactus Rd & 32nd St,,33.5968238,-112.0121183,,,0,,PH
2360,12889,43rd Av & Sweetwater Av,,33.6040853,-112.1510945,,,0,,PH
2361,12854,43rd Av & Thomas Rd,,33.48093562,-112.151521,,,0,,PH
2362,12891,43rd Av & Thunderbird Rd,,33.61146267,-112.1509698,,,0,,PH
2363,12896,43rd Av & Tierra Buena Ln,,33.6290546,-112.1509264,,,0,,PH
2364,12846,43rd Av & Van Buren St,,33.45217727,-112.1516151,,,0,,PH
2365,12853,43rd Av & Virginia Av,,33.47738737,-112.1515613,,,0,,PH
2366,12858,43rd Av & Fairmount Av,,33.49363128,-112.1515275,,,0,,PH
2367,12861,43rd Av & 4507 North,,33.50197805,-112.1514839,,,0,,PH
2368,12865,43rd Av & Missouri Av,,33.5161724,-112.1514022,,,0,,PH
2369,12857,43rd Av & Clarendon Av,,33.49174041,-112.1515291,,,0,,PH
237,15616,Cactus Rd & 36th St,,33.59693683,-112.0039296,,,0,,PH
2371,12972,44th St & Belleview St,,33.46233975,-111.986952,,,0,,PH
2372,12984,44th St & Calle Alegre,,33.50565579,-111.9866577,,,0,,PH
2373,18058,44th St & Camelback Rd,,33.51026485,-111.9865531,,,0,,PH
2375,12983,44th St & Campbell Av,,33.50269041,-111.9867005,,,0,,PH
2376,18215,44th St & Colter St,,33.51271616,-111.9865264,,,0,,PH
2377,12978,44th St & Earll Dr,,33.48472273,-111.9868506,,,0,,PH
2378,12982,44th St & Glenrosa Av,,33.49880347,-111.9867446,,,0,,PH
2379,12981,44th St & Indian School Rd,,33.49545236,-111.9867556,,,0,,PH
238,15618,Cactus Rd & 40th St,,33.59694378,-111.9950342,,,0,,PH
2380,12980,44th St & Indianola Av,,33.49248777,-111.9867996,,,0,,PH
2381,18280,44th St & McDowell Rd,,33.46624896,-111.9869378,,,0,,PH
2382,12975,44th St & Oak St,,33.47333839,-111.9868918,,,0,,PH
2383,12979,44th St & Osborn Rd,,33.48800863,-111.9868275,,,0,,PH
2384,12974,44th St & Palm Ln,,33.4695902,-111.9869089,,,0,,PH
2385,12988,44th St & Solana Dr,,33.52064279,-111.9863637,,,0,,PH
2386,12977,44th St & Thomas Rd,,33.48082104,-111.9867882,,,0,,PH
2387,12969,44th St & Van Buren St,,33.45157533,-111.9869069,,,0,,PH
2388,12968,44th St & Washington St,,33.44873312,-111.9869779,,,0,,PH
2389,12976,44th St & Wilshire Dr,,33.47708821,-111.9868395,,,0,,PH
239,15619,Cactus Rd & 42nd St,,33.59793991,-111.9911344,,,0,,PH
2390,12971,44th St & Cofco Center St,,33.45609227,-111.9869882,,,0,,PH
2391,12987,44th St & Stanford Dr,,33.51726697,-111.986444,,,0,,PH
2392,12970,44th St & McKinley St,,33.454077,-111.9869353,,,0,,PH
2400,13486,51st Av & Eugie Av,,33.60822297,-112.1683532,,,0,,PH
2402,13483,51st Av & Cactus Rd,,33.59673672,-112.1684816,,,0,,PH
2404,18205,51st Av & Earll Dr,,33.48454018,-112.1687587,,,0,,PH
2406,13484,51st Av & Columbine Dr,,33.59912988,-112.1684972,,,0,,PH
2407,13450,51st Av & Encanto Bl,,33.47307212,-112.1689295,,,0,,PH
2409,13457,51st Av & Glenrosa Av,,33.49917563,-112.1687258,,,0,,PH
2410,13456,51st Av & Indian School Rd,,33.49552225,-112.1687095,,,0,,PH
2411,13448,51st Av & McDowell Rd,,33.46646508,-112.1689681,,,0,,PH
2414,15146,51st Av & Osborn Rd,,33.48779683,-112.1687887,,,0,,PH
2416,13485,51st Av & Sweetwater Av,,33.6041311,-112.1683792,,,0,,PH
2417,13452,51st Av & Thomas Rd,,33.48113465,-112.1688069,,,0,,PH
2418,13451,51st Av & Virginia Av,,33.47679317,-112.1688891,,,0,,PH
2419,13449,51st Av & Holly St,,33.47016688,-112.1689485,,,0,,PH
2420,13455,51st Av & Clarendon Av,,33.49124962,-112.1688059,,,0,,PH
2433,13691,59th Av & Highland Av,,33.50628774,-112.1862548,,,0,,PH
2434,13686,59th Av & Osborn Rd,,33.48847316,-112.1862542,,,0,,PH
2435,13681,59th Av & Palm Ln,,33.4702678,-112.1862938,,,0,,PH
2436,13697,59th Av & Rose Ln,,33.52799642,-112.1861114,,,0,,GL
2437,18140,59th Av & Calavar Rd,,33.61113515,-112.1856581,,,0,,GL
2438,13679,59th Av & I-10 Fwy,,33.46419453,-112.1862087,,,0,,PH
2439,13711,59th Av & Alice Av,,33.56416426,-112.1861262,,,0,,GL
244,18019,Cactus Rd & Cave Creek Rd,,33.59664271,-112.0375514,,,0,,PH
2440,13730,59th Av & Bell Rd,,33.63933205,-112.1863112,,,0,,GL
2441,18142,59th Av & Bethany Home Rd,,33.52461962,-112.1861093,,,0,,GL
2442,13715,59th Av & Brown St,,33.57844743,-112.1859802,,,0,,GL
2443,13720,59th Av & Cactus Rd,,33.59678252,-112.1858141,,,0,,GL
2444,13692,59th Av & Camelback Rd,,33.5103685,-112.1861667,,,0,,GL
2445,13690,59th Av & Campbell Av,,33.50277273,-112.1862795,,,0,,PH
2446,13731,59th Av & Campo Bello Dr,,33.64434538,-112.1862677,,,0,,GL
2447,13718,59th Av & Cholla St,,33.58944515,-112.1859132,,,0,,GL
2448,13687,59th Av & Clarendon Av,,33.49220018,-112.1863125,,,0,,PH
2449,13693,59th Av & Colter St,,33.51352156,-112.1861825,,,0,,GL
2450,13725,59th Av & Country Gables Dr,,33.62113422,-112.1855503,,,0,,GL
2451,13724,59th Av & Crocus Dr,,33.61573889,-112.1856509,,,0,,GL
2452,13717,59th Av & Desert Cove Av,,33.5860709,-112.1859438,,,0,,GL
2453,13685,59th Av & Earll Dr,,33.48486343,-112.1862851,,,0,,PH
2454,13682,59th Av & Encanto Bl,,33.47377251,-112.1862825,,,0,,PH
2455,13709,59th Av & Evergreen Rd,,33.56043205,-112.1861059,,,0,,GL
2456,13677,59th Av & Fillmore St,,33.45570069,-112.1848687,,,0,,PH
2458,13689,59th Av & Glenrosa Av,,33.49905803,-112.1863119,,,0,,PH
2459,13726,59th Av & Greenway Rd,,33.62544308,-112.1855636,,,0,,GL
246,15612,Cactus Rd & 27th St,,33.59667845,-112.025117,,,0,,PH
2460,13732,59th Av & Grovers Av,,33.64746231,-112.1862369,,,0,,GL
2462,13688,59th Av & Indian School Rd,,33.49538697,-112.1862656,,,0,,PH
2463,13698,59th Av & Maryland Av,,33.53162392,-112.1861146,,,0,,GL
2464,13680,59th Av & McDowell Rd,,33.46650624,-112.1862539,,,0,,PH
2465,13733,59th Av & Michigan Av,,33.65110522,-112.1861514,,,0,,GL
2466,13694,59th Av & Missouri Av,,33.51715395,-112.1861459,,,0,,GL
2467,13695,59th Av & Montebello Av,,33.52064264,-112.1861757,,,0,,GL
2468,13705,59th Av & Morten Av,,33.54798529,-112.1860313,,,0,,GL
2469,13702,59th Av & Myrtle Av,,33.54244823,-112.1860498,,,0,,GL
247,15609,Cactus Rd & Escobar Wy,,33.59663305,-112.0352674,,,0,,PH
2470,13707,59th Av & Northern Av,,33.55355513,-112.1860071,,,0,,GL
2471,13699,59th Av & Ocotillo Rd,,33.53532718,-112.1860956,,,0,,GL
2472,13712,59th Av & Olive Av,,33.56805545,-112.1861195,,,0,,GL
2473,13704,59th Av & Orangewood Av,,33.54622258,-112.1860391,,,0,,GL
2474,13701,59th Av & Palmaire Av,,33.54144889,-112.1860533,,,0,,GL
2475,13728,59th Av & Paradise Ln,,33.63284838,-112.1855217,,,0,,GL
2476,13716,59th Av & Peoria Av,,33.58251754,-112.1858853,,,0,,GL
2477,13678,59th Av & Roosevelt St,,33.45931089,-112.186358,,,0,,PH
2478,13708,59th Av & Royal Palm Rd,,33.55698708,-112.1860734,,,0,,GL
2479,13703,59th Av & State Av,,33.54436045,-112.1860508,,,0,,GL
248,13352,Camelback Rd & Launfal Av,,33.50792883,-111.9760845,,,0,,PH
2480,13719,59th Av & Sunnyside Dr,,33.59308867,-112.1858983,,,0,,GL
2481,18616,59th Av & Sweetwater Av,,33.60414876,-112.1857501,,,0,,GL
2482,13729,59th Av & Talavi Bl,,33.63603162,-112.1859273,,,0,,GL
2483,18610,59th Av & Thomas Rd,,33.4810753,-112.1862164,,,0,,PH
2484,13727,59th Av & Tierra Buena Ln,,33.62906323,-112.1855255,,,0,,GL
2485,18617,59th Av & Van Buren St,,33.45229321,-112.1850623,,,0,,PH
2486,13683,59th Av & Virginia Av,,33.47665521,-112.1862763,,,0,,PH
2487,13675,59th Av & Washington St,,33.4481745,-112.1853619,,,0,,PH
2488,13710,59th Av & Freeway Ln,,33.56260893,-112.1861024,,,0,,GL
2489,13722,59th Av & Thunderbird Rd,,33.60990873,-112.1857051,,,0,,GL
249,12393,Camelback Rd & 10th St,,33.508999,-112.059805,,,0,,PH
2490,13700,59th Av & Glenn Dr,,33.53948921,-112.1860284,,,0,,GL
2492,13714,59th Av & Mountain View Rd,,33.57443874,-112.186081,,,0,,GL
2493,13713,59th Av & Vogel Av,,33.57180516,-112.1861058,,,0,,GL
2494,18285,5th St & Fillmore St,,33.45479644,-112.0680403,,,0,,PH
2499,14326,67th Av & 66th Dr,,33.49980385,-112.2030761,,,0,,PH
250,12394,Camelback Rd & 12th St,,33.50911171,-112.0557346,,,0,,PH
2500,14315,67th Av & Fillmore St,,33.45540685,-112.2032941,,,0,,PH
2501,14344,67th Av & Alice Av,,33.56391821,-112.2027782,,,0,,GL
2502,14333,67th Av & Bethany Home Rd,,33.52430732,-112.2029113,,,0,,GL
