link_seq_id,link_id,base_s0_link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,free_speed_base_mode,link_specific_speed_diff,capacity_base_mode,link_specific_capacity_diff,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,lanes_s1,link_type_s0,link_type_s1,free_speed_s0,free_speed_s1,capacity_s0,capacity_s1,lanes_p1_s0_auto,lanes_p1_s0_info,lanes_p1_s1_auto,lanes_p1_s1_info,lanes_p2_s0_auto,lanes_p2_s0_info,lanes_p2_s1_auto,lanes_p2_s1_info,lanes_p3_s0_auto,lanes_p3_s0_info,lanes_p3_s1_auto,lanes_p3_s1_info,lanes_p4_s0_auto,lanes_p4_s0_info,lanes_p4_s1_auto,lanes_p4_s1_info,VOL_p1_s0_auto,VOL_p1_s0_info,VOL_p1_s1_auto,VOL_p1_s1_info,VOL_p2_s0_auto,VOL_p2_s0_info,VOL_p2_s1_auto,VOL_p2_s1_info,VOL_p3_s0_auto,VOL_p3_s0_info,VOL_p3_s1_auto,VOL_p3_s1_info,VOL_p4_s0_auto,VOL_p4_s0_info,VOL_p4_s1_auto,VOL_p4_s1_info,MEU_p1_s0_auto,MEU_p1_s0_info,MEU_p1_s1_auto,MEU_p1_s1_info,MEU_p2_s0_auto,MEU_p2_s0_info,MEU_p2_s1_auto,MEU_p2_s1_info,MEU_p3_s0_auto,MEU_p3_s0_info,MEU_p3_s1_auto,MEU_p3_s1_info,MEU_p4_s0_auto,MEU_p4_s0_info,MEU_p4_s1_auto,MEU_p4_s1_info,CAP_p1_s0_auto,CAP_p1_s0_info,CAP_p1_s1_auto,CAP_p1_s1_info,CAP_p2_s0_auto,CAP_p2_s0_info,CAP_p2_s1_auto,CAP_p2_s1_info,CAP_p3_s0_auto,CAP_p3_s0_info,CAP_p3_s1_auto,CAP_p3_s1_info,CAP_p4_s0_auto,CAP_p4_s0_info,CAP_p4_s1_auto,CAP_p4_s1_info,PEN_p1_s0_auto,PEN_p1_s0_info,PEN_p1_s1_auto,PEN_p1_s1_info,PEN_p2_s0_auto,PEN_p2_s0_info,PEN_p2_s1_auto,PEN_p2_s1_info,PEN_p3_s0_auto,PEN_p3_s0_info,PEN_p3_s1_auto,PEN_p3_s1_info,PEN_p4_s0_auto,PEN_p4_s0_info,PEN_p4_s1_auto,PEN_p4_s1_info,DOC_p1_s0_auto,DOC_p1_s0_info,DOC_p1_s1_auto,DOC_p1_s1_info,DOC_p2_s0_auto,DOC_p2_s0_info,DOC_p2_s1_auto,DOC_p2_s1_info,DOC_p3_s0_auto,DOC_p3_s0_info,DOC_p3_s1_auto,DOC_p3_s1_info,DOC_p4_s0_auto,DOC_p4_s0_info,DOC_p4_s1_auto,DOC_p4_s1_info,TT_p1_s0_auto,TT_p1_s0_info,TT_p1_s1_auto,TT_p1_s1_info,TT_p2_s0_auto,TT_p2_s0_info,TT_p2_s1_auto,TT_p2_s1_info,TT_p3_s0_auto,TT_p3_s0_info,TT_p3_s1_auto,TT_p3_s1_info,TT_p4_s0_auto,TT_p4_s0_info,TT_p4_s1_auto,TT_p4_s1_info,CO2_p1_s0_auto,CO2_p1_s0_info,CO2_p1_s1_auto,CO2_p1_s1_info,CO2_p2_s0_auto,CO2_p2_s0_info,CO2_p2_s1_auto,CO2_p2_s1_info,CO2_p3_s0_auto,CO2_p3_s0_info,CO2_p3_s1_auto,CO2_p3_s1_info,CO2_p4_s0_auto,CO2_p4_s0_info,CO2_p4_s1_auto,CO2_p4_s1_info,NOX_p1_s0_auto,NOX_p1_s0_info,NOX_p1_s1_auto,NOX_p1_s1_info,NOX_p2_s0_auto,NOX_p2_s0_info,NOX_p2_s1_auto,NOX_p2_s1_info,NOX_p3_s0_auto,NOX_p3_s0_info,NOX_p3_s1_auto,NOX_p3_s1_info,NOX_p4_s0_auto,NOX_p4_s0_info,NOX_p4_s1_auto,NOX_p4_s1_info,VOL_am7_base_auto,MEU_am7_base_auto,CAP_am7_base_auto,PEN_am7_base_auto,DOC_am7_base_auto,TT_am7_base_auto,CO2_am7_base_auto,NOX_am7_base_auto,VOL_am7_base_info,MEU_am7_base_info,CAP_am7_base_info,PEN_am7_base_info,DOC_am7_base_info,TT_am7_base_info,CO2_am7_base_info,NOX_am7_base_info,VOL_am7_info_auto,MEU_am7_info_auto,CAP_am7_info_auto,PEN_am7_info_auto,DOC_am7_info_auto,TT_am7_info_auto,CO2_am7_info_auto,NOX_am7_info_auto,VOL_am7_info_info,MEU_am7_info_info,CAP_am7_info_info,PEN_am7_info_info,DOC_am7_info_info,TT_am7_info_info,CO2_am7_info_info,NOX_am7_info_info,VOL_am8_base_auto,MEU_am8_base_auto,CAP_am8_base_auto,PEN_am8_base_auto,DOC_am8_base_auto,TT_am8_base_auto,CO2_am8_base_auto,NOX_am8_base_auto,VOL_am8_base_info,MEU_am8_base_info,CAP_am8_base_info,PEN_am8_base_info,DOC_am8_base_info,TT_am8_base_info,CO2_am8_base_info,NOX_am8_base_info,VOL_am8_info_auto,MEU_am8_info_auto,CAP_am8_info_auto,PEN_am8_info_auto,DOC_am8_info_auto,TT_am8_info_auto,CO2_am8_info_auto,NOX_am8_info_auto,VOL_am8_info_info,MEU_am8_info_info,CAP_am8_info_info,PEN_am8_info_info,DOC_am8_info_info,TT_am8_info_info,CO2_am8_info_info,NOX_am8_info_info,VOL_am9_base_auto,MEU_am9_base_auto,CAP_am9_base_auto,PEN_am9_base_auto,DOC_am9_base_auto,TT_am9_base_auto,CO2_am9_base_auto,NOX_am9_base_auto,VOL_am9_base_info,MEU_am9_base_info,CAP_am9_base_info,PEN_am9_base_info,DOC_am9_base_info,TT_am9_base_info,CO2_am9_base_info,NOX_am9_base_info,VOL_am9_info_auto,MEU_am9_info_auto,CAP_am9_info_auto,PEN_am9_info_auto,DOC_am9_info_auto,TT_am9_info_auto,CO2_am9_info_auto,NOX_am9_info_auto,VOL_am9_info_info,MEU_am9_info_info,CAP_am9_info_info,PEN_am9_info_info,DOC_am9_info_info,TT_am9_info_info,CO2_am9_info_info,NOX_am9_info_info,VOL_am10_base_auto,MEU_am10_base_auto,CAP_am10_base_auto,PEN_am10_base_auto,DOC_am10_base_auto,TT_am10_base_auto,CO2_am10_base_auto,NOX_am10_base_auto,VOL_am10_base_info,MEU_am10_base_info,CAP_am10_base_info,PEN_am10_base_info,DOC_am10_base_info,TT_am10_base_info,CO2_am10_base_info,NOX_am10_base_info,VOL_am10_info_auto,MEU_am10_info_auto,CAP_am10_info_auto,PEN_am10_info_auto,DOC_am10_info_auto,TT_am10_info_auto,CO2_am10_info_auto,NOX_am10_info_auto,VOL_am10_info_info,MEU_am10_info_info,CAP_am10_info_info,PEN_am10_info_info,DOC_am10_info_info,TT_am10_info_info,CO2_am10_info_info,NOX_am10_info_info,
1,1,primary,1,4,"LINESTRING (0 -0.1, 19.7 -9.7)",15.000000,9.322561,15.000000,60.000000,-20.000000,3000.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,primary,primary,60.0,60.0,3000.0,3000.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2700.0,47.4,1500.0,257.7,2700.0,300.0,1500.0,1500.0,2700.0,300.0,1500.0,1500.0,2700.0,300.0,1500.0,1500.0,2700.0,47.4,1500.0,257.7,2700.0,300.0,1500.0,1500.0,2700.0,300.0,1500.0,1500.0,2700.0,300.0,1500.0,1500.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9,10.0,0.5,0.9,0.9,0.5,0.5,0.9,0.9,0.5,0.5,0.9,0.9,0.5,0.5,90.0,90.0,90.0,90.0,16.5,16.5,15.1,15.1,16.5,16.5,15.1,15.1,16.5,16.5,15.1,15.1,2048697.8,35969.9,1138165.5,195565.3,832909.7,92545.5,466858.2,466858.2,832909.7,92545.5,466858.2,466858.2,832909.7,92545.5,466858.2,466858.2,241.2,4.2,134.0,23.0,211.7,23.5,123.7,123.7,211.7,23.5,123.7,123.7,211.7,23.5,123.7,123.7,2700.0,2700.0,3000.000,0.000,9.990,90.000,2048697.828,241.181,47.4,47.4,2000.000,0.000,0.900,90.000,35969.920,4.235,1500.0,1500.0,3000.000,0.000,9.990,90.000,1138165.460,133.990,257.7,257.7,2000.000,0.000,0.500,90.000,195565.340,23.023,2700.0,2700.0,3000.000,0.000,0.900,16.476,832909.664,211.703,300.0,300.0,2000.000,0.000,0.900,16.476,92545.518,23.523,1500.0,1500.0,3000.000,0.000,0.500,15.141,466858.156,123.743,1500.0,1500.0,2000.000,0.000,0.500,15.141,466858.156,123.743,2700.0,2700.0,3000.000,0.000,0.900,16.476,832909.664,211.703,300.0,300.0,2000.000,0.000,0.900,16.476,92545.518,23.523,1500.0,1500.0,3000.000,0.000,0.500,15.141,466858.156,123.743,1500.0,1500.0,2000.000,0.000,0.500,15.141,466858.156,123.743,2700.0,2700.0,3000.000,0.000,0.900,16.476,832909.664,211.703,300.0,300.0,2000.000,0.000,0.900,16.476,92545.518,23.523,1500.0,1500.0,3000.000,0.000,0.500,15.141,466858.156,123.743,1500.0,1500.0,2000.000,0.000,0.500,15.141,466858.156,123.743,
2,2,primary,4,2,"LINESTRING (19.7 -9.7, 40.3 0.1)",15.000000,9.322561,15.000000,60.000000,-20.000000,3000.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,primary,primary,60.0,60.0,3000.0,3000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2700.0,47.4,1500.0,257.7,2700.0,300.0,1500.0,1500.0,2700.0,300.0,1500.0,1500.0,2700.0,300.0,1500.0,1500.0,2700.0,47.4,1500.0,257.7,2700.0,300.0,1500.0,1500.0,2700.0,300.0,1500.0,1500.0,2700.0,300.0,1500.0,1500.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.5,0.5,0.9,0.9,0.5,0.5,0.9,0.9,0.5,0.5,0.9,0.9,0.5,0.5,16.5,16.5,15.1,15.1,16.5,16.5,15.1,15.1,16.5,16.5,15.1,15.1,16.5,16.5,15.1,15.1,832909.7,14623.8,466858.2,80217.9,832909.7,92545.5,466858.2,466858.2,832909.7,92545.5,466858.2,466858.2,832909.7,92545.5,466858.2,466858.2,211.7,3.7,123.7,21.3,211.7,23.5,123.7,123.7,211.7,23.5,123.7,123.7,211.7,23.5,123.7,123.7,2700.0,2700.0,3000.000,0.000,0.900,16.476,832909.664,211.703,47.4,47.4,2000.000,0.000,0.900,16.476,14623.774,3.717,1500.0,1500.0,3000.000,0.000,0.500,15.141,466858.156,123.743,257.7,257.7,2000.000,0.000,0.500,15.141,80217.927,21.262,2700.0,2700.0,3000.000,0.000,0.900,16.476,832909.664,211.703,300.0,300.0,2000.000,0.000,0.900,16.476,92545.518,23.523,1500.0,1500.0,3000.000,0.000,0.500,15.141,466858.156,123.743,1500.0,1500.0,2000.000,0.000,0.500,15.141,466858.156,123.743,2700.0,2700.0,3000.000,0.000,0.900,16.476,832909.664,211.703,300.0,300.0,2000.000,0.000,0.900,16.476,92545.518,23.523,1500.0,1500.0,3000.000,0.000,0.500,15.141,466858.156,123.743,1500.0,1500.0,2000.000,0.000,0.500,15.141,466858.156,123.743,2700.0,2700.0,3000.000,0.000,0.900,16.476,832909.664,211.703,300.0,300.0,2000.000,0.000,0.900,16.476,92545.518,23.523,1500.0,1500.0,3000.000,0.000,0.500,15.141,466858.156,123.743,1500.0,1500.0,2000.000,0.000,0.500,15.141,466858.156,123.743,
3,3,primary,1,3,"LINESTRING (0 -0.1, 19.8 14.8)",30.000000,18.645121,30.000000,60.000000,-20.000000,3000.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,primary,primary,60.0,60.0,3000.0,3000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,252.6,0.0,1242.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.6,0.0,1242.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,157513.1,0.0,774649.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,0.0,206.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,252.6,252.6,2000.000,0.000,0.000,30.000,157513.080,41.945,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,1242.3,1242.3,2000.000,0.000,0.000,30.000,774649.848,206.284,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,2000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,2000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,2000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,2000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,2000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,2000.000,0.000,0.000,30.000,0.000,0.000,
4,4,primary,3,2,"LINESTRING (19.8 14.8, 40.3 0.1)",30.000000,18.645121,30.000000,60.000000,-20.000000,3000.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,primary,primary,60.0,60.0,3000.0,3000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,252.6,0.0,1242.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.6,0.0,1242.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,3000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,157513.1,0.0,774649.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,0.0,206.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,252.6,252.6,2000.000,0.000,0.000,30.000,157513.080,41.945,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,1242.3,1242.3,2000.000,0.000,0.000,30.000,774649.848,206.284,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,2000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,2000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,2000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,2000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,2000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,3000.000,0.000,0.000,30.000,0.000,0.000,0.0,0.0,2000.000,0.000,0.000,30.000,0.000,0.000,
