18,1,41,0,40,0,0,rt,AM,177.83,1,-111.942300,40.624038,-111.938760,40.630427,0.9847,1.0048,0.6245,
19,2,1,1,0,0,0,rt,AM,30.34,1,-111.943739,40.609520,-111.942300,40.624038,2.1509,2.3396,1.4541,
20,2,3,1,2,0,0,rt,AM,45.86,1,-111.943739,40.609520,-111.943604,40.587762,2.9260,3.2497,2.0197,
21,2,4,1,3,0,0,rt,AM,2.20,1,-111.943739,40.609520,-111.944442,40.573253,4.7133,4.9509,3.0770,
22,2,5,1,4,0,0,rt,AM,15.76,1,-111.943739,40.609520,-111.943762,40.562247,5.6924,6.0939,3.7874,
23,2,6,1,5,0,0,rt,AM,21.01,1,-111.943739,40.609520,-111.938753,40.552997,6.2470,6.6959,4.1615,
24,2,7,1,6,0,0,rt,AM,14.77,1,-111.943739,40.609520,-111.929153,40.555761,6.9861,7.1826,4.4640,
25,2,8,1,7,0,0,rt,AM,2.34,1,-111.943739,40.609520,-111.902749,40.557151,8.1275,7.7082,4.7907,
26,2,9,1,8,0,0,rt,AM,100.77,1,-111.943739,40.609520,-111.899113,40.558973,8.3007,7.8131,4.8559,
27,2,10,1,9,0,0,rt,AM,6.61,1,-111.943739,40.609520,-111.897106,40.569721,8.0347,7.5437,4.6884,
28,2,11,1,10,0,0,rt,AM,134.48,1,-111.943739,40.609520,-111.901030,40.587971,6.2659,6.1866,3.8450,
29,2,12,1,11,0,0,rt,AM,3.60,1,-111.943739,40.609520,-111.906610,40.605960,4.0827,3.6946,2.2962,
30,2,13,1,12,0,0,rt,AM,68.23,1,-111.943739,40.609520,-111.902804,40.610814,3.6602,3.5336,2.1961,
31,2,14,1,13,0,0,rt,AM,83.70,1,-111.943739,40.609520,-111.901884,40.620828,4.8930,4.5425,2.8232,
32,2,15,1,14,0,0,rt,AM,31.37,1,-111.943739,40.609520,-111.910059,40.625783,4.4481,4.2105,2.6168,
33,2,16,1,15,0,0,rt,AM,39.15,1,-111.943739,40.609520,-111.929192,40.626782,3.0745,3.1932,1.9846,
34,2,17,1,16,0,0,rt,AM,30.54,0,-111.943739,40.609520,-111.933868,40.616707
34,2,18,1,17,0,0,rt,AM,29.73,0,-111.943739,40.609520,-111.934202,40.630776
34,2,19,1,18,0,0,rt,AM,38.71,0,-111.943739,40.609520,-111.933963,40.567876
34,2,20,1,19,0,0,rt,AM,28.83,0,-111.943739,40.609520,-111.924114,40.567177
34,2,21,1,20,0,0,rt,AM,77.22,1,-111.943739,40.609520,-111.913648,40.554715,8.5687,8.6732,5.3904,
35,2,22,1,21,0,0,rt,AM,39.20,1,-111.943739,40.609520,-111.900748,40.562521,7.5353,7.2770,4.5227,
36,2,23,1,22,0,0,rt,AM,17.97,0,-111.943739,40.609520,-111.902492,40.575680
36,2,24,1,23,0,0,rt,AM,101.18,0,-111.943739,40.609520,-111.907451,40.592344
36,2,25,1,24,0,0,rt,AM,6.88,0,-111.943739,40.609520,-111.923428,40.584054
36,2,26,1,25,0,0,rt,AM,13.58,0,-111.943739,40.609520,-111.921418,40.591609
36,2,27,1,26,0,0,rt,AM,20.95,0,-111.943739,40.609520,-111.943605,40.584092
36,2,28,1,27,0,0,rt,AM,31.01,0,-111.943739,40.609520,-111.911824,40.577722
36,2,30,1,29,0,0,rt,AM,13.28,0,-111.943739,40.609520,-111.901834,40.584029
36,2,31,1,30,0,0,rt,AM,41.45,0,-111.943739,40.609520,-111.944074,40.606326
36,2,32,1,31,0,0,rt,AM,27.64,0,-111.943739,40.609520,-111.943375,40.616454
36,2,33,1,32,0,0,rt,AM,12.01,0,-111.943739,40.609520,-111.943535,40.568001
36,2,34,1,33,0,0,rt,AM,68.11,0,-111.943739,40.609520,-111.934408,40.607297
36,2,35,1,34,0,0,rt,AM,9.91,0,-111.943739,40.609520,-111.924502,40.617134
36,2,36,1,35,0,0,rt,AM,15.76,0,-111.943739,40.609520,-111.908054,40.616174
36,2,37,1,36,0,0,rt,AM,31.58,0,-111.943739,40.609520,-111.934352,40.576870
36,2,38,1,37,0,0,rt,AM,27.56,0,-111.943739,40.609520,-111.936589,40.553565
36,2,39,1,38,0,0,rt,AM,10.93,0,-111.943739,40.609520,-111.908153,40.571760
36,2,40,1,39,0,0,rt,AM,8.00,0,-111.943739,40.609520,-111.915638,40.613722
36,2,41,1,40,0,0,rt,AM,133.17,1,-111.943739,40.609520,-111.938760,40.630427,2.5123,2.7427,1.7046,
37,3,1,2,0,0,0,rt,AM,61.18,1,-111.943604,40.587762,-111.942300,40.624038,4.2029,4.7456,2.9494,
38,3,2,2,1,0,0,rt,AM,45.86,1,-111.943604,40.587762,-111.943739,40.609520,2.9260,3.2497,2.0197,
39,3,4,2,3,0,0,rt,AM,4.44,1,-111.943604,40.587762,-111.944442,40.573253,2.5759,2.5260,1.5699,
40,3,5,2,4,0,0,rt,AM,31.77,1,-111.943604,40.587762,-111.943762,40.562247,3.5550,3.6690,2.2803,
41,3,6,2,5,0,0,rt,AM,42.36,1,-111.943604,40.587762,-111.938753,40.552997,4.1096,4.2709,2.6544,
42,3,7,2,6,0,0,rt,AM,29.78,1,-111.943604,40.587762,-111.929153,40.555761,4.8487,4.7577,2.9569,
43,3,8,2,7,0,0,rt,AM,4.73,1,-111.943604,40.587762,-111.902749,40.557151,5.9901,5.2832,3.2836,
44,3,9,2,8,0,0,rt,AM,203.20,1,-111.943604,40.587762,-111.899113,40.558973,6.1633,5.3882,3.3488,
45,3,10,2,9,0,0,rt,AM,13.33,1,-111.943604,40.587762,-111.897106,40.569721,5.8973,5.1188,3.1813,
46,3,11,2,10,0,0,rt,AM,271.18,1,-111.943604,40.587762,-111.901030,40.587971,4.1285,3.7616,2.3379,
47,3,12,2,11,0,0,rt,AM,7.26,1,-111.943604,40.587762,-111.906610,40.605960,6.1347,6.1005,3.7915,
48,3,13,2,12,0,0,rt,AM,137.58,1,-111.943604,40.587762,-111.902804,40.610814,5.7122,5.9395,3.6914,
49,3,14,2,13,0,0,rt,AM,168.78,1,-111.943604,40.587762,-111.901884,40.620828,6.9450,6.9484,4.3185,
50,3,15,2,14,0,0,rt,AM,63.26,1,-111.943604,40.587762,-111.910059,40.625783,6.5001,6.6164,4.1121,
51,3,16,2,15,0,0,rt,AM,78.95,1,-111.943604,40.587762,-111.929192,40.626782,5.1265,5.5991,3.4799,
52,3,17,2,16,0,0,rt,AM,61.58,0,-111.943604,40.587762,-111.933868,40.616707
52,3,18,2,17,0,0,rt,AM,59.95,0,-111.943604,40.587762,-111.934202,40.630776
52,3,19,2,18,0,0,rt,AM,78.06,0,-111.943604,40.587762,-111.933963,40.567876
52,3,20,2,19,0,0,rt,AM,58.14,0,-111.943604,40.587762,-111.924114,40.567177
52,3,21,2,20,0,0,rt,AM,155.72,1,-111.943604,40.587762,-111.913648,40.554715,6.4313,6.2482,3.8833,
53,3,22,2,21,0,0,rt,AM,79.04,1,-111.943604,40.587762,-111.900748,40.562521,5.3979,4.8520,3.0156,
54,3,23,2,22,0,0,rt,AM,36.24,0,-111.943604,40.587762,-111.902492,40.575680
54,3,24,2,23,0,0,rt,AM,204.03,0,-111.943604,40.587762,-111.907451,40.592344
54,3,25,2,24,0,0,rt,AM,13.88,0,-111.943604,40.587762,-111.923428,40.584054
54,3,26,2,25,0,0,rt,AM,27.38,0,-111.943604,40.587762,-111.921418,40.591609
54,3,27,2,26,0,0,rt,AM,42.25,0,-111.943604,40.587762,-111.943605,40.584092
54,3,28,2,27,0,0,rt,AM,62.54,0,-111.943604,40.587762,-111.911824,40.577722
54,3,30,2,29,0,0,rt,AM,26.79,0,-111.943604,40.587762,-111.901834,40.584029
54,3,31,2,30,0,0,rt,AM,83.59,0,-111.943604,40.587762,-111.944074,40.606326
54,3,32,2,31,0,0,rt,AM,55.74,0,-111.943604,40.587762,-111.943375,40.616454
54,3,33,2,32,0,0,rt,AM,24.21,0,-111.943604,40.587762,-111.943535,40.568001
54,3,34,2,33,0,0,rt,AM,137.35,0,-111.943604,40.587762,-111.934408,40.607297
54,3,35,2,34,0,0,rt,AM,19.98,0,-111.943604,40.587762,-111.924502,40.617134
54,3,36,2,35,0,0,rt,AM,31.78,0,-111.943604,40.587762,-111.908054,40.616174
54,3,37,2,36,0,0,rt,AM,63.68,0,-111.943604,40.587762,-111.934352,40.576870
54,3,38,2,37,0,0,rt,AM,55.57,0,-111.943604,40.587762,-111.936589,40.553565
54,3,39,2,38,0,0,rt,AM,22.05,0,-111.943604,40.587762,-111.908153,40.571760
54,3,40,2,39,0,0,rt,AM,9.80,0,-111.943604,40.587762,-111.915638,40.613722
54,3,41,2,40,0,0,rt,AM,268.53,1,-111.943604,40.587762,-111.938760,40.630427,4.5643,5.1486,3.1999,
55,4,1,3,0,0,0,rt,AM,2.94,1,-111.944442,40.573253,-111.942300,40.624038,5.9902,6.4468,4.0067,
56,4,2,3,1,0,0,rt,AM,2.20,1,-111.944442,40.573253,-111.943739,40.609520,4.7133,4.9509,3.0770,
57,4,3,3,2,0,0,rt,AM,4.44,1,-111.944442,40.573253,-111.943604,40.587762,2.5759,2.5260,1.5699,
58,4,5,3,4,0,0,rt,AM,1.53,1,-111.944442,40.573253,-111.943762,40.562247,2.2325,2.1178,1.3162,
59,4,6,3,5,0,0,rt,AM,2.04,1,-111.944442,40.573253,-111.938753,40.552997,2.7871,2.7197,1.6903,
60,4,7,3,6,0,0,rt,AM,1.43,1,-111.944442,40.573253,-111.929153,40.555761,3.5261,3.2064,1.9928,
61,4,8,3,7,0,0,rt,AM,0.23,1,-111.944442,40.573253,-111.902749,40.557151,5.4481,4.9842,3.0977,
62,4,9,3,8,0,0,rt,AM,9.77,1,-111.944442,40.573253,-111.899113,40.558973,5.6213,5.0891,3.1629,
63,4,10,3,9,0,0,rt,AM,0.64,1,-111.944442,40.573253,-111.897106,40.569721,5.7557,4.1226,2.5622,
64,4,11,3,10,0,0,rt,AM,13.03,1,-111.944442,40.573253,-111.901030,40.587971,5.9158,5.4628,3.3952,
65,4,12,3,11,0,0,rt,AM,0.35,1,-111.944442,40.573253,-111.906610,40.605960,7.9220,7.8017,4.8488,
66,4,13,3,12,0,0,rt,AM,6.61,1,-111.944442,40.573253,-111.902804,40.610814,7.4995,7.6407,4.7487,
67,4,14,3,13,0,0,rt,AM,8.11,1,-111.944442,40.573253,-111.901884,40.620828,8.7323,8.6496,5.3758,
68,4,15,3,14,0,0,rt,AM,3.04,1,-111.944442,40.573253,-111.910059,40.625783,8.2874,8.3176,5.1694,
69,4,16,3,15,0,0,rt,AM,3.79,1,-111.944442,40.573253,-111.929192,40.626782,6.9138,7.3003,4.5372,
70,4,17,3,16,0,0,rt,AM,2.96,0,-111.944442,40.573253,-111.933868,40.616707
70,4,18,3,17,0,0,rt,AM,2.88,0,-111.944442,40.573253,-111.934202,40.630776
70,4,19,3,18,0,0,rt,AM,3.75,0,-111.944442,40.573253,-111.933963,40.567876
70,4,20,3,19,0,0,rt,AM,2.79,0,-111.944442,40.573253,-111.924114,40.567177
70,4,21,3,20,0,0,rt,AM,7.48,1,-111.944442,40.573253,-111.913648,40.554715,5.1088,4.6970,2.9192,
71,4,22,3,21,0,0,rt,AM,3.80,1,-111.944442,40.573253,-111.900748,40.562521,5.2563,3.8559,2.3964,
72,4,23,3,22,0,0,rt,AM,1.74,0,-111.944442,40.573253,-111.902492,40.575680
72,4,24,3,23,0,0,rt,AM,9.81,0,-111.944442,40.573253,-111.907451,40.592344
72,4,25,3,24,0,0,rt,AM,0.67,0,-111.944442,40.573253,-111.923428,40.584054
72,4,26,3,25,0,0,rt,AM,1.32,0,-111.944442,40.573253,-111.921418,40.591609
72,4,27,3,26,0,0,rt,AM,2.03,0,-111.944442,40.573253,-111.943605,40.584092
72,4,28,3,27,0,0,rt,AM,3.01,0,-111.944442,40.573253,-111.911824,40.577722
72,4,30,3,29,0,0,rt,AM,1.29,0,-111.944442,40.573253,-111.901834,40.584029
72,4,31,3,30,0,0,rt,AM,4.02,0,-111.944442,40.573253,-111.944074,40.606326
72,4,32,3,31,0,0,rt,AM,2.68,0,-111.944442,40.573253,-111.943375,40.616454
72,4,33,3,32,0,0,rt,AM,1.16,0,-111.944442,40.573253,-111.943535,40.568001
72,4,34,3,33,0,0,rt,AM,6.60,0,-111.944442,40.573253,-111.934408,40.607297
72,4,35,3,34,0,0,rt,AM,0.96,0,-111.944442,40.573253,-111.924502,40.617134
72,4,36,3,35,0,0,rt,AM,1.53,0,-111.944442,40.573253,-111.908054,40.616174
72,4,37,3,36,0,0,rt,AM,3.06,0,-111.944442,40.573253,-111.934352,40.576870
72,4,38,3,37,0,0,rt,AM,2.67,0,-111.944442,40.573253,-111.936589,40.553565
72,4,39,3,38,0,0,rt,AM,1.06,0,-111.944442,40.573253,-111.908153,40.571760
72,4,40,3,39,0,0,rt,AM,0.47,0,-111.944442,40.573253,-111.915638,40.613722
72,4,41,3,40,0,0,rt,AM,12.90,1,-111.944442,40.573253,-111.938760,40.630427,6.3516,6.8498,4.2572,
73,5,1,4,0,0,0,rt,AM,21.04,1,-111.943762,40.562247,-111.942300,40.624038,6.9693,7.5898,4.7171,
74,5,2,4,1,0,0,rt,AM,15.77,1,-111.943762,40.562247,-111.943739,40.609520,5.6924,6.0939,3.7874,
75,5,3,4,2,0,0,rt,AM,31.80,1,-111.943762,40.562247,-111.943604,40.587762,3.5550,3.6690,2.2803,
76,5,4,4,3,0,0,rt,AM,1.53,1,-111.943762,40.562247,-111.944442,40.573253,2.2325,2.1178,1.3162,
77,5,6,4,5,0,0,rt,AM,14.57,1,-111.943762,40.562247,-111.938753,40.552997,1.4687,1.4598,0.9073,
78,5,7,4,6,0,0,rt,AM,10.24,1,-111.943762,40.562247,-111.929153,40.555761,2.2077,1.9466,1.2098,
79,5,8,4,7,0,0,rt,AM,1.63,1,-111.943762,40.562247,-111.902749,40.557151,4.1297,3.7244,2.3147,
80,5,9,4,8,0,0,rt,AM,69.88,1,-111.943762,40.562247,-111.899113,40.558973,4.3029,3.8293,2.3799,
81,5,10,4,9,0,0,rt,AM,4.58,1,-111.943762,40.562247,-111.897106,40.569721,5.5783,4.7046,2.9239,
82,5,11,4,10,0,0,rt,AM,93.26,1,-111.943762,40.562247,-111.901030,40.587971,6.8949,6.6059,4.1056,
83,5,12,4,11,0,0,rt,AM,2.50,1,-111.943762,40.562247,-111.906610,40.605960,8.9012,8.9448,5.5592,
84,5,13,4,12,0,0,rt,AM,47.31,1,-111.943762,40.562247,-111.902804,40.610814,8.4787,8.7838,5.4591,
85,5,14,4,13,0,0,rt,AM,58.04,1,-111.943762,40.562247,-111.901884,40.620828,9.7114,9.7926,6.0862,
86,5,15,4,14,0,0,rt,AM,21.75,1,-111.943762,40.562247,-111.910059,40.625783,9.2666,9.4606,5.8798,
87,5,16,4,15,0,0,rt,AM,27.15,1,-111.943762,40.562247,-111.929192,40.626782,7.8929,8.4434,5.2476,
88,5,17,4,16,0,0,rt,AM,21.18,0,-111.943762,40.562247,-111.933868,40.616707
88,5,18,4,17,0,0,rt,AM,20.62,0,-111.943762,40.562247,-111.934202,40.630776
88,5,19,4,18,0,0,rt,AM,26.85,0,-111.943762,40.562247,-111.933963,40.567876
88,5,20,4,19,0,0,rt,AM,20.00,0,-111.943762,40.562247,-111.924114,40.567177
88,5,21,4,20,0,0,rt,AM,53.55,1,-111.943762,40.562247,-111.913648,40.554715,3.7903,3.4371,2.1362,
89,5,22,4,21,0,0,rt,AM,27.18,1,-111.943762,40.562247,-111.900748,40.562521,4.6636,4.0481,2.5159,
90,5,23,4,22,0,0,rt,AM,12.46,0,-111.943762,40.562247,-111.902492,40.575680
90,5,24,4,23,0,0,rt,AM,70.17,0,-111.943762,40.562247,-111.907451,40.592344
90,5,25,4,24,0,0,rt,AM,4.77,0,-111.943762,40.562247,-111.923428,40.584054
90,5,26,4,25,0,0,rt,AM,9.41,0,-111.943762,40.562247,-111.921418,40.591609
90,5,27,4,26,0,0,rt,AM,14.53,0,-111.943762,40.562247,-111.943605,40.584092
90,5,28,4,27,0,0,rt,AM,21.51,0,-111.943762,40.562247,-111.911824,40.577722
90,5,30,4,29,0,0,rt,AM,9.21,0,-111.943762,40.562247,-111.901834,40.584029
90,5,31,4,30,0,0,rt,AM,28.75,0,-111.943762,40.562247,-111.944074,40.606326
90,5,32,4,31,0,0,rt,AM,19.17,0,-111.943762,40.562247,-111.943375,40.616454
90,5,33,4,32,0,0,rt,AM,8.33,0,-111.943762,40.562247,-111.943535,40.568001
90,5,34,4,33,0,0,rt,AM,47.23,0,-111.943762,40.562247,-111.934408,40.607297
90,5,35,4,34,0,0,rt,AM,6.87,0,-111.943762,40.562247,-111.924502,40.617134
90,5,36,4,35,0,0,rt,AM,10.93,0,-111.943762,40.562247,-111.908054,40.616174
90,5,37,4,36,0,0,rt,AM,21.90,0,-111.943762,40.562247,-111.934352,40.576870
90,5,38,4,37,0,0,rt,AM,19.11,0,-111.943762,40.562247,-111.936589,40.553565
90,5,39,4,38,0,0,rt,AM,7.58,0,-111.943762,40.562247,-111.908153,40.571760
90,5,40,4,39,0,0,rt,AM,3.37,0,-111.943762,40.562247,-111.915638,40.613722
90,5,41,4,40,0,0,rt,AM,92.35,1,-111.943762,40.562247,-111.938760,40.630427,7.3307,7.9929,4.9676,
91,6,1,5,0,0,0,rt,AM,28.04,1,-111.938753,40.552997,-111.942300,40.624038,7.5239,8.1917,5.0912,
92,6,2,5,1,0,0,rt,AM,21.02,1,-111.938753,40.552997,-111.943739,40.609520,6.2470,6.6959,4.1615,
93,6,3,5,2,0,0,rt,AM,42.39,1,-111.938753,40.552997,-111.943604,40.587762,4.1096,4.2709,2.6544,
94,6,4,5,3,0,0,rt,AM,2.04,1,-111.938753,40.552997,-111.944442,40.573253,2.7871,2.7197,1.6903,
95,6,5,5,4,0,0,rt,AM,14.56,1,-111.938753,40.552997,-111.943762,40.562247,1.4687,1.4598,0.9073,
96,6,7,5,6,0,0,rt,AM,13.65,1,-111.938753,40.552997,-111.929153,40.555761,2.7623,2.5485,1.5839,
97,6,8,5,7,0,0,rt,AM,2.17,1,-111.938753,40.552997,-111.902749,40.557151,4.6843,4.3263,2.6888,
98,6,9,5,8,0,0,rt,AM,93.15,1,-111.938753,40.552997,-111.899113,40.558973,4.8575,4.4312,2.7540,
99,6,10,5,9,0,0,rt,AM,6.11,1,-111.938753,40.552997,-111.897106,40.569721,6.1329,5.3065,3.2980,
100,6,11,5,10,0,0,rt,AM,124.31,1,-111.938753,40.552997,-111.901030,40.587971,7.4495,7.2078,4.4797,
101,6,12,5,11,0,0,rt,AM,3.33,1,-111.938753,40.552997,-111.906610,40.605960,9.4558,9.5467,5.9333,
102,6,13,5,12,0,0,rt,AM,63.07,1,-111.938753,40.552997,-111.902804,40.610814,9.0333,9.3857,5.8332,
103,6,14,5,13,0,0,rt,AM,77.37,1,-111.938753,40.552997,-111.901884,40.620828,10.2660,10.3946,6.4603,
104,6,15,5,14,0,0,rt,AM,29.00,1,-111.938753,40.552997,-111.910059,40.625783,9.8212,10.0626,6.2539,
105,6,16,5,15,0,0,rt,AM,36.19,1,-111.938753,40.552997,-111.929192,40.626782,8.4476,9.0453,5.6217,
106,6,17,5,16,0,0,rt,AM,28.23,0,-111.938753,40.552997,-111.933868,40.616707
106,6,18,5,17,0,0,rt,AM,27.48,0,-111.938753,40.552997,-111.934202,40.630776
106,6,19,5,18,0,0,rt,AM,35.78,0,-111.938753,40.552997,-111.933963,40.567876
106,6,20,5,19,0,0,rt,AM,26.65,0,-111.938753,40.552997,-111.924114,40.567177
106,6,21,5,20,0,0,rt,AM,71.38,1,-111.938753,40.552997,-111.913648,40.554715,4.3449,4.0391,2.5103,
107,6,22,5,21,0,0,rt,AM,36.24,1,-111.938753,40.552997,-111.900748,40.562521,5.2182,4.6500,2.8900,
108,6,23,5,22,0,0,rt,AM,16.61,0,-111.938753,40.552997,-111.902492,40.575680
108,6,24,5,23,0,0,rt,AM,93.53,0,-111.938753,40.552997,-111.907451,40.592344
108,6,25,5,24,0,0,rt,AM,6.36,0,-111.938753,40.552997,-111.923428,40.584054
108,6,26,5,25,0,0,rt,AM,12.55,0,-111.938753,40.552997,-111.921418,40.591609
108,6,27,5,26,0,0,rt,AM,19.37,0,-111.938753,40.552997,-111.943605,40.584092
108,6,28,5,27,0,0,rt,AM,28.67,0,-111.938753,40.552997,-111.911824,40.577722
108,6,30,5,29,0,0,rt,AM,12.28,0,-111.938753,40.552997,-111.901834,40.584029
108,6,31,5,30,0,0,rt,AM,38.32,0,-111.938753,40.552997,-111.944074,40.606326
108,6,32,5,31,0,0,rt,AM,25.55,0,-111.938753,40.552997,-111.943375,40.616454
108,6,33,5,32,0,0,rt,AM,11.10,0,-111.938753,40.552997,-111.943535,40.568001
108,6,34,5,33,0,0,rt,AM,62.96,0,-111.938753,40.552997,-111.934408,40.607297
108,6,35,5,34,0,0,rt,AM,9.16,0,-111.938753,40.552997,-111.924502,40.617134
108,6,36,5,35,0,0,rt,AM,14.57,0,-111.938753,40.552997,-111.908054,40.616174
108,6,37,5,36,0,0,rt,AM,29.19,0,-111.938753,40.552997,-111.934352,40.576870
108,6,38,5,37,0,0,rt,AM,25.47,0,-111.938753,40.552997,-111.936589,40.553565
108,6,39,5,38,0,0,rt,AM,10.11,0,-111.938753,40.552997,-111.908153,40.571760
108,6,40,5,39,0,0,rt,AM,4.49,0,-111.938753,40.552997,-111.915638,40.613722
108,6,41,5,40,0,0,rt,AM,123.10,1,-111.938753,40.552997,-111.938760,40.630427,7.8853,8.5948,5.3417,
109,7,1,6,0,0,0,rt,AM,19.68,1,-111.929153,40.555761,-111.942300,40.624038,8.2629,8.6785,5.3937,
110,7,2,6,1,0,0,rt,AM,14.75,1,-111.929153,40.555761,-111.943739,40.609520,6.9861,7.1826,4.4640,
111,7,3,6,2,0,0,rt,AM,29.75,1,-111.929153,40.555761,-111.943604,40.587762,4.8487,4.7577,2.9569,
112,7,4,6,3,0,0,rt,AM,1.43,1,-111.929153,40.555761,-111.944442,40.573253,3.5261,3.2064,1.9928,
113,7,5,6,4,0,0,rt,AM,10.22,1,-111.929153,40.555761,-111.943762,40.562247,2.2077,1.9466,1.2098,
114,7,6,6,5,0,0,rt,AM,13.63,1,-111.929153,40.555761,-111.938753,40.552997,2.7623,2.5485,1.5839,
115,7,8,6,7,0,0,rt,AM,1.52,1,-111.929153,40.555761,-111.902749,40.557151,3.7597,3.2069,1.9931,
116,7,9,6,8,0,0,rt,AM,65.38,1,-111.929153,40.555761,-111.899113,40.558973,3.9329,3.3118,2.0583,
117,7,10,6,9,0,0,rt,AM,4.29,1,-111.929153,40.555761,-111.897106,40.569721,5.2083,4.1871,2.6023,
118,7,11,6,10,0,0,rt,AM,87.25,1,-111.929153,40.555761,-111.901030,40.587971,6.7198,5.6818,3.5312,
119,7,12,6,11,0,0,rt,AM,2.34,1,-111.929153,40.555761,-111.906610,40.605960,9.1844,7.2386,4.4988,
120,7,13,6,12,0,0,rt,AM,44.26,1,-111.929153,40.555761,-111.902804,40.610814,9.7510,8.2555,5.1308,
121,7,14,6,13,0,0,rt,AM,54.30,1,-111.929153,40.555761,-111.901884,40.620828,10.9838,9.2644,5.7579,
122,7,15,6,14,0,0,rt,AM,20.35,1,-111.929153,40.555761,-111.910059,40.625783,10.5389,8.9324,5.5515,
