first_column,departure_time_profile_no,time_period,T0000,T0005,T0010,T0015,T0020,T0025,T0030,T0035,T0040,T0045,T0050,T0055,T0060,T0065,T0070,T0075,T0080,T0085,T0090,T0095,T0100,T0105,T0110,T0115,T0120,T0125,T0130,T0135,T0140,T0145,T0150,T0155,T0160,T0165,T0170,T0175,T0180,T0185,T0190,T0195,T0200,T0205,T0210,T0215,T0220,T0225,T0230,T0235,T0240,T0245,T0250,T0255,T0260,T0265,T0270,T0275,T0280,T0285,T0290,T0295,T0300,T0305,T0310,T0315,T0320,T0325,T0330,T0335,T0340,T0345,T0350,T0355,T0360,T0365,T0370,T0375,T0380,T0385,T0390,T0395,T0400,T0405,T0410,T0415,T0420,T0425,T0430,T0435,T0440,T0445,T0450,T0455,T0460,T0465,T0470,T0475,T0480,T0485,T0490,T0495,T0500,T0505,T0510,T0515,T0520,T0525,T0530,T0535,T0540,T0545,T0550,T0555,T0560,T0565,T0570,T0575,T0580,T0585,T0590,T0595,T0600,T0605,T0610,T0615,T0620,T0625,T0630,T0635,T0640,T0645,T0650,T0655,T0660,T0665,T0670,T0675,T0680,T0685,T0690,T0695,T0700,T0705,T0710,T0715,T0720,T0725,T0730,T0735,T0740,T0745,T0750,T0755,T0760,T0765,T0770,T0775,T0780,T0785,T0790,T0795,T0800,T0805,T0810,T0815,T0820,T0825,T0830,T0835,T0840,T0845,T0850,T0855,T0860,T0865,T0870,T0875,T0880,T0885,T0890,T0895,T0900,T0905,T0910,T0915,T0920,T0925,T0930,T0935,T0940,T0945,T0950,T0955,T0960,T0965,T0970,T0975,T0980,T0985,T0990,T0995,T1000,T1005,T1010,T1015,T1020,T1025,T1030,T1035,T1040,T1045,T1050,T1055,T1060,T1065,T1070,T1075,T1080,T1085,T1090,T1095,T1100,T1105,T1110,T1115,T1120,T1125,T1130,T1135,T1140,T1145,T1150,T1155,T1160,T1165,T1170,T1175,T1180,T1185,T1190,T1195,T1200,T1205,T1210,T1215,T1220,T1225,T1230,T1235,T1240,T1245,T1250,T1255,T1260,T1265,T1270,T1275,T1280,T1285,T1290,T1295,T1300,T1305,T1310,T1315,T1320,T1325,T1330,T1335,T1340,T1345,T1350,T1355,T1360,T1365,T1370,T1375,T1380,T1385,T1390,T1395,T1400,T1405,T1410,T1415,T1420,T1425,T1430,T1435
0,1,0600_0900,0.000571,0.000571,0.000571,0.000571,0.000571,0.000571,0.000506,0.000506,0.000506,0.000445,0.000445,0.000445,0.000391,0.000391,0.000391,0.000357,0.000357,0.000357,0.000328,0.000328,0.000328,0.000319,0.000319,0.000319,0.000302,0.000302,0.000302,0.000292,0.000292,0.000292,0.000296,0.000296,0.000296,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.000319,0.000319,0.000319,0.000383,0.000383,0.000383,0.000496,0.000496,0.000496,0.000568,0.000568,0.000568,0.000656,0.000656,0.000656,0.00095,0.00095,0.00095,0.001368,0.001368,0.001368,0.001587,0.001587,0.001587,0.00175,0.00175,0.00175,0.002288,0.002288,0.002288,0.002921,0.002921,0.002921,0.003242,0.003242,0.003242,0.003218,0.003218,0.003218,0.003803,0.003803,0.003803,0.004459,0.004459,0.004459,0.005002,0.005002,0.005002,0.005207,0.005207,0.005207,0.005677,0.005677,0.005677,0.005994,0.005994,0.005994,0.006018,0.006018,0.006018,0.005508,0.005508,0.005508,0.00529,0.00529,0.00529,0.005058,0.005058,0.005058,0.004833,0.004833,0.004833,0.004421,0.004421,0.004421,0.004327,0.004327,0.004327,0.004364,0.004364,0.004364,0.004343,0.004343,0.004343,0.004139,0.004139,0.004139,0.004201,0.004201,0.004201,0.004291,0.004291,0.004291,0.00435,0.00435,0.00435,0.004409,0.004409,0.004409,0.004566,0.004566,0.004566,0.004674,0.004674,0.004674,0.004761,0.004761,0.004761,0.004827,0.004827,0.004827,0.004882,0.004882,0.004882,0.0049,0.0049,0.0049,0.004887,0.004887,0.004887,0.004835,0.004835,0.004835,0.004899,0.004899,0.004899,0.005023,0.005023,0.005023,0.005065,0.005065,0.005065,0.005162,0.005162,0.005162,0.005436,0.005436,0.005436,0.005772,0.005772,0.005772,0.005907,0.005907,0.005907,0.005877,0.005877,0.005877,0.00605,0.00605,0.00605,0.006196,0.006196,0.006196,0.006248,0.006248,0.006248,0.006308,0.006308,0.006308,0.006404,0.006404,0.006404,0.006391,0.006391,0.006391,0.006401,0.006401,0.006401,0.006526,0.006526,0.006526,0.006574,0.006574,0.006574,0.006271,0.006271,0.006271,0.005937,0.005937,0.005937,0.005578,0.005578,0.005578,0.005293,0.005293,0.005293,0.004834,0.004834,0.004834,0.004387,0.004387,0.004387,0.00403,0.00403,0.00403,0.003748,0.003748,0.003748,0.003382,0.003382,0.003382,0.003121,0.003121,0.003121,0.002963,0.002963,0.002963,0.00289,0.00289,0.00289,0.002671,0.002671,0.002671,0.002468,0.002468,0.002468,0.002365,0.002365,0.002365,0.002249,0.002249,0.002249,0.002015,0.002015,0.002015,0.001784,0.001784,0.001784,0.00164,0.00164,0.00164,0.001474,0.001474,0.001474,0.001312,0.001312,0.001312,0.001132,0.001132,0.001132,0.001005,0.001005,0.001005,0.000889,0.000889,0.000889,0.000778,0.000778,0.000778,0.000676
