link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,main_node_id,movement_str,NEMA_phase_number,geometry,
,LM:MKC->EUS,2415,345,,1,1,1.48510,1,65.0,1900.0,,,,"LINESTRING (-0.395930 51.663910, -0.384750 51.645580)"
,LM:MKC->EUS,345,1167,,1,1,5.06911,1,65.0,1900.0,,,,"LINESTRING (-0.384750 51.645580, -0.334570 51.592170)"
,LM:EUS->MKC,1167,345,,1,1,5.06911,1,65.0,1900.0,,,,"LINESTRING (-0.334570 51.592170, -0.384750 51.645580)"
,LM:EUS->MKC,345,2415,,1,1,1.48510,1,65.0,1900.0,,,,"LINESTRING (-0.384750 51.645580, -0.395930 51.663910)"
,LM:EUS->MKC,2415,1270,,1,1,4.15445,1,65.0,1900.0,,,,"LINESTRING (-0.395930 51.663910, -0.438420 51.706360)"
,LM:EUS->MKC,1270,1117,,1,1,4.39345,1,65.0,1900.0,,,,"LINESTRING (-0.438420 51.706360, -0.490770 51.742330)"
,LM:WVH->RGL,610,667,,1,1,2.88080,1,65.0,1900.0,,,,"LINESTRING (-2.085780 52.545080, -2.049480 52.524650)"
,LM:BHM->RGL,219,2245,,1,1,7.38899,1,65.0,1900.0,,,,"LINESTRING (-1.900210 52.477820, -1.976210 52.552930)"
,LM:COV->RGL,565,543,,1,1,2.36191,1,65.0,1900.0,,,,"LINESTRING (-1.513460 52.400810, -1.547570 52.399240)"
,LM:COV->RGL,543,2275,,1,1,3.42073,1,65.0,1900.0,,,,"LINESTRING (-1.547570 52.399240, -1.596850 52.395100)"
,LM:COV->RGL,252,1085,,1,1,4.56593,1,65.0,1900.0,,,,"LINESTRING (-1.642840 52.395880, -1.699930 52.429030)"
,LM:COV->RGL,1085,217,,1,1,2.34193,1,65.0,1900.0,,,,"LINESTRING (-1.699930 52.429030, -1.725860 52.450810)"
,LM:EUS->MKC,1270,80,,1,1,2.47960,1,65.0,1900.0,,,,"LINESTRING (-0.438420 51.706360, -0.462930 51.732520)"
,LM:EUS->MKC,80,1117,,1,1,2.04176,1,65.0,1900.0,,,,"LINESTRING (-0.462930 51.732520, -0.490770 51.742330)"
,LM:EUS->NMP,1548,1662,,1,1,16.77895,1,65.0,1900.0,,,,"LINESTRING (-0.774150 52.034290, -0.906650 52.237500)"
,LM:BHM->BMV,2098,337,,1,1,1.22476,1,65.0,1900.0,,,,"LINESTRING (-1.935810 52.441980, -1.926420 52.426960)"
,LM:BHM->BMV,337,1306,,1,1,0.96660,1,65.0,1900.0,,,,"LINESTRING (-1.926420 52.426960, -1.932330 52.414290)"
,LM:BHM->BMV,1306,1646,,1,1,2.35664,1,65.0,1900.0,,,,"LINESTRING (-1.932330 52.414290, -1.965850 52.408190)"
,LM:BHM->BMV,1646,1435,,1,1,1.34263,1,65.0,1900.0,,,,"LINESTRING (-1.965850 52.408190, -1.981290 52.396420)"
,LM:FOK->BMV,2561,579,,1,1,0.69943,1,65.0,1900.0,,,,"LINESTRING (-1.831410 52.545710, -1.832480 52.535650)"
,LM:FOK->BMV,579,819,,1,1,0.70433,1,65.0,1900.0,,,,"LINESTRING (-1.832480 52.535650, -1.839510 52.528280)"
,LM:FOK->BMV,819,1018,,1,1,1.28948,1,65.0,1900.0,,,,"LINESTRING (-1.839510 52.528280, -1.852600 52.515000)"
,LM:FOK->BMV,1018,101,,1,1,1.53041,1,65.0,1900.0,,,,"LINESTRING (-1.852600 52.515000, -1.871930 52.504230)"
,LM:SBJ->SBT,1985,1991,,1,1,0.78035,1,65.0,1900.0,,,,"LINESTRING (-2.133850 52.447590, -2.141820 52.455580)"
,LM:SBT->SBJ,1991,1985,,1,1,0.78035,1,65.0,1900.0,,,,"LINESTRING (-2.141820 52.455580, -2.133850 52.447590)"
,LM:BHM->LTV,101,1018,,1,1,1.53041,1,65.0,1900.0,,,,"LINESTRING (-1.871930 52.504230, -1.852600 52.515000)"
,LM:BHM->LTV,1018,819,,1,1,1.28948,1,65.0,1900.0,,,,"LINESTRING (-1.852600 52.515000, -1.839510 52.528280)"
,LM:BHM->LTV,819,579,,1,1,0.70433,1,65.0,1900.0,,,,"LINESTRING (-1.839510 52.528280, -1.832480 52.535650)"
,LM:BHM->LTV,579,2561,,1,1,0.69943,1,65.0,1900.0,,,,"LINESTRING (-1.832480 52.535650, -1.831410 52.545710)"
,LM:BHM->LTV,2561,2214,,1,1,1.40500,1,65.0,1900.0,,,,"LINESTRING (-1.831410 52.545710, -1.824840 52.564940)"
,LM:BHM->LTV,2214,891,,1,1,1.04943,1,65.0,1900.0,,,,"LINESTRING (-1.824840 52.564940, -1.828030 52.579780)"
,LM:BHM->LTV,891,383,,1,1,1.11678,1,65.0,1900.0,,,,"LINESTRING (-1.828030 52.579780, -1.838020 52.592470)"
,LM:BHM->LTV,383,251,,1,1,0.98145,1,65.0,1900.0,,,,"LINESTRING (-1.838020 52.592470, -1.844910 52.604880)"
,LM:BHM->LTV,251,2028,,1,1,2.38428,1,65.0,1900.0,,,,"LINESTRING (-1.844910 52.604880, -1.844200 52.639360)"
,LM:BHM->LTV,2028,1397,,1,1,3.10484,1,65.0,1900.0,,,,"LINESTRING (-1.844200 52.639360, -1.825420 52.680150)"
,LM:BHM->LTV,1397,1467,,1,1,1.80364,1,65.0,1900.0,,,,"LINESTRING (-1.825420 52.680150, -1.800230 52.686890)"
,LM:BHM->RDC,364,56,,1,1,2.00579,1,65.0,1900.0,,,,"LINESTRING (-1.992470 52.361090, -1.967660 52.346070)"
,LM:BHM->RDC,56,1887,,1,1,3.14760,1,65.0,1900.0,,,,"LINESTRING (-1.967660 52.346070, -1.945540 52.306280)"
,LM:BSW->WTE,2338,2169,,1,1,0.74936,1,65.0,1900.0,,,,"LINESTRING (-1.839120 52.454120, -1.837390 52.443420)"
,LM:BSW->WTE,2169,1104,,1,1,0.72733,1,65.0,1900.0,,,,"LINESTRING (-1.837390 52.443420, -1.845650 52.436910)"
,LM:BSW->WTE,1104,2571,,1,1,1.22460,1,65.0,1900.0,,,,"LINESTRING (-1.845650 52.436910, -1.854380 52.421500)"
,LM:BSW->WTE,2571,2170,,1,1,1.40262,1,65.0,1900.0,,,,"LINESTRING (-1.854380 52.421500, -1.845180 52.403420)"
,LM:BSW->WTE,2170,2537,,1,1,0.91410,1,65.0,1900.0,,,,"LINESTRING (-1.845180 52.403420, -1.851540 52.391830)"
,LM:BSW->SAV,2537,2563,,1,1,1.26970,1,65.0,1900.0,,,,"LINESTRING (-1.851540 52.391830, -1.865530 52.379940)"
,LM:BSW->SAV,2563,833,,1,1,0.97162,1,65.0,1900.0,,,,"LINESTRING (-1.865530 52.379940, -1.861170 52.366580)"
,LM:BSW->SAV,833,2288,,1,1,1.25187,1,65.0,1900.0,,,,"LINESTRING (-1.861170 52.366580, -1.844670 52.359140)"
,LM:BSW->SAV,2288,2394,,1,1,1.06930,1,65.0,1900.0,,,,"LINESTRING (-1.844670 52.359140, -1.844210 52.343680)"
,LM:BSW->SAV,2394,1133,,1,1,5.51092,1,65.0,1900.0,,,,"LINESTRING (-1.844210 52.343680, -1.783990 52.291490)"
,LM:BSW->SAV,1133,2557,,1,1,1.70079,1,65.0,1900.0,,,,"LINESTRING (-1.783990 52.291490, -1.784700 52.266900)"
,LM:BSW->SAV,2557,2471,,1,1,3.62635,1,65.0,1900.0,,,,"LINESTRING (-1.784700 52.266900, -1.756010 52.223000)"
,LM:BSW->SAV,2471,2204,,1,1,2.07094,1,65.0,1900.0,,,,"LINESTRING (-1.756010 52.223000, -1.730840 52.206780)"
,LM:BSW->SAV,2204,1979,,1,1,1.32794,1,65.0,1900.0,,,,"LINESTRING (-1.730840 52.206780, -1.716290 52.194250)"
,LM:WOF->SAV,2563,2288,,1,1,2.03711,1,65.0,1900.0,,,,"LINESTRING (-1.865530 52.379940, -1.844670 52.359140)"
,LM:BSW->SAV,2338,2537,,1,1,4.39127,1,65.0,1900.0,,,,"LINESTRING (-1.839120 52.454120, -1.851540 52.391830)"
,LM:BSW->SAV,2537,2394,,1,1,3.36723,1,65.0,1900.0,,,,"LINESTRING (-1.851540 52.391830, -1.844210 52.343680)"
,LM:BSW->SAV,1133,2204,,1,1,6.91498,1,65.0,1900.0,,,,"LINESTRING (-1.783990 52.291490, -1.730840 52.206780)"
,LM:WTE->GMV,2537,2170,,1,1,0.91410,1,65.0,1900.0,,,,"LINESTRING (-1.851540 52.391830, -1.845180 52.403420)"
,LM:WTE->GMV,2170,2571,,1,1,1.40262,1,65.0,1900.0,,,,"LINESTRING (-1.845180 52.403420, -1.854380 52.421500)"
,LM:WTE->GMV,2571,1104,,1,1,1.22460,1,65.0,1900.0,,,,"LINESTRING (-1.854380 52.421500, -1.845650 52.436910)"
,LM:WTE->GMV,1104,2169,,1,1,0.72733,1,65.0,1900.0,,,,"LINESTRING (-1.845650 52.436910, -1.837390 52.443420)"
,LM:WTE->GMV,2169,2338,,1,1,0.74936,1,65.0,1900.0,,,,"LINESTRING (-1.837390 52.443420, -1.839120 52.454120)"
,LM:WTE->GMV,2041,1940,,1,1,3.87183,1,65.0,1900.0,,,,"LINESTRING (-1.980510 52.501780, -2.030870 52.477330)"
,LM:WTE->GMV,1940,577,,1,1,4.15799,1,65.0,1900.0,,,,"LINESTRING (-2.030870 52.477330, -2.090490 52.469650)"
,LM:WTE->GMV,577,1985,,1,1,3.36462,1,65.0,1900.0,,,,"LINESTRING (-2.090490 52.469650, -2.133850 52.447590)"
,LM:WTE->GMV,1985,1027,,1,1,1.94065,1,65.0,1900.0,,,,"LINESTRING (-2.133850 52.447590, -2.146420 52.422490)"
,LM:WTE->GMV,1027,239,,1,1,2.38185,1,65.0,1900.0,,,,"LINESTRING (-2.146420 52.422490, -2.176870 52.406400)"
,LM:WTE->GMV,239,1277,,1,1,4.52227,1,65.0,1900.0,,,,"LINESTRING (-2.176870 52.406400, -2.238470 52.384480)"
,LM:WTE->GMV,1277,1042,,1,1,3.65771,1,65.0,1900.0,,,,"LINESTRING (-2.238470 52.384480, -2.221120 52.334490)"
,LM:WTE->GMV,1042,741,,1,1,6.31191,1,65.0,1900.0,,,,"LINESTRING (-2.221120 52.334490, -2.158360 52.268200)"
,LM:SAV->GMV,1979,2204,,1,1,1.32794,1,65.0,1900.0,,,,"LINESTRING (-1.716290 52.194250, -1.730840 52.206780)"
,LM:SAV->GMV,2204,2471,,1,1,2.07094,1,65.0,1900.0,,,,"LINESTRING (-1.730840 52.206780, -1.756010 52.223000)"
,LM:SAV->GMV,2471,2557,,1,1,3.62635,1,65.0,1900.0,,,,"LINESTRING (-1.756010 52.223000, -1.784700 52.266900)"
,LM:SAV->GMV,2557,1133,,1,1,1.70079,1,65.0,1900.0,,,,"LINESTRING (-1.784700 52.266900, -1.783990 52.291490)"
,LM:SAV->GMV,1133,2288,,1,1,6.28426,1,65.0,1900.0,,,,"LINESTRING (-1.783990 52.291490, -1.844670 52.359140)"
,LM:SAV->GMV,2288,833,,1,1,1.25187,1,65.0,1900.0,,,,"LINESTRING (-1.844670 52.359140, -1.861170 52.366580)"
,LM:SAV->GMV,833,2563,,1,1,0.97162,1,65.0,1900.0,,,,"LINESTRING (-1.861170 52.366580, -1.865530 52.379940)"
,LM:SAV->GMV,2563,2537,,1,1,1.26970,1,65.0,1900.0,,,,"LINESTRING (-1.865530 52.379940, -1.851540 52.391830)"
,LM:SAV->WOF,741,2498,,1,1,6.68107,1,65.0,1900.0,,,,"LINESTRING (-2.158360 52.268200, -2.221600 52.195140)"
,LM:BMO->WOS,1246,2041,,1,1,4.73283,1,65.0,1900.0,,,,"LINESTRING (-1.913210 52.489430, -1.980510 52.501780)"
,LM:BMO->WOS,1940,1985,,1,1,7.41392,1,65.0,1900.0,,,,"LINESTRING (-2.030870 52.477330, -2.133850 52.447590)"
,LM:SAV->WOS,2288,2563,,1,1,2.03711,1,65.0,1900.0,,,,"LINESTRING (-1.844670 52.359140, -1.865530 52.379940)"
,LM:COV->WVH,219,2109,,1,1,5.03783,1,65.0,1900.0,,,,"LINESTRING (-1.900210 52.477820, -1.970640 52.496380)"
,LM:COV->WVH,2109,2041,,1,1,0.77811,1,65.0,1900.0,,,,"LINESTRING (-1.970640 52.496380, -1.980510 52.501780)"
,LM:COV->WVH,667,2282,,1,1,1.19120,1,65.0,1900.0,,,,"LINESTRING (-2.049480 52.524650, -2.065700 52.530440)"
,LM:COV->WVH,2282,610,,1,1,1.71852,1,65.0,1900.0,,,,"LINESTRING (-2.065700 52.530440, -2.085780 52.545080)"
,LM:BHM->NMP,1996,1534,,1,1,4.02256,1,65.0,1900.0,,,,"LINESTRING (-1.811030 52.484820, -1.755610 52.467190)"
,LM:BHM->NMP,252,2275,,1,1,3.18162,1,65.0,1900.0,,,,"LINESTRING (-1.642840 52.395880, -1.596850 52.395100)"
,LM:BHM->NMP,2275,543,,1,1,3.42073,1,65.0,1900.0,,,,"LINESTRING (-1.596850 52.395100, -1.547570 52.399240)"
,LM:BHM->NMP,543,565,,1,1,2.36191,1,65.0,1900.0,,,,"LINESTRING (-1.547570 52.399240, -1.513460 52.400810)"
,LM:BHM->EUS,217,1085,,1,1,2.34193,1,65.0,1900.0,,,,"LINESTRING (-1.725860 52.450810, -1.699930 52.429030)"
,LM:BHM->EUS,1085,252,,1,1,4.56593,1,65.0,1900.0,,,,"LINESTRING (-1.699930 52.429030, -1.642840 52.395880)"
,LM:EUS->STA,2415,80,,1,1,6.63320,1,65.0,1900.0,,,,"LINESTRING (-0.395930 51.663910, -0.462930 51.732520)"
,LO:CLJ->HHY,517,2556,,1,1,2.23611,1,65.0,1900.0,,,,"LINESTRING (-0.170280 51.464190, -0.138520 51.470220)"
,LO:CLJ->HHY,2556,522,,1,1,0.52891,1,65.0,1900.0,,,,"LINESTRING (-0.138520 51.470220, -0.132520 51.465480)"
,LO:CLJ->HHY,522,705,,1,1,2.99133,1,65.0,1900.0,,,,"LINESTRING (-0.132520 51.465480, -0.089360 51.468200)"
,LO:CLJ->HHY,705,1790,,1,1,1.38575,1,65.0,1900.0,,,,"LINESTRING (-0.089360 51.468200, -0.069410 51.470030)"
,LO:CLJ->HHY,1790,1869,,1,1,0.87205,1,65.0,1900.0,,,,"LINESTRING (-0.069410 51.470030, -0.057310 51.473570)"
,LO:CLJ->HHY,1869,2161,,1,1,1.51732,1,65.0,1900.0,,,,"LINESTRING (-0.057310 51.473570, -0.047520 51.493200)"
,LO:HHY->WCY,2161,1707,,1,1,1.34344,1,65.0,1900.0,,,,"LINESTRING (-0.047520 51.493200, -0.040400 51.475130)"
,LO:HHY->WCY,1707,167,,1,1,0.75142,1,65.0,1900.0,,,,"LINESTRING (-0.040400 51.475130, -0.037540 51.464650)"
,LO:HHY->WCY,167,1152,,1,1,1.15421,1,65.0,1900.0,,,,"LINESTRING (-0.037540 51.464650, -0.045510 51.449990)"
,LO:HHY->WCY,1152,890,,1,1,0.91039,1,65.0,1900.0,,,,"LINESTRING (-0.045510 51.449990, -0.053160 51.439280)"
,LO:HHY->WCY,890,2240,,1,1,0.83547,1,65.0,1900.0,,,,"LINESTRING (-0.053160 51.439280, -0.054240 51.427250)"
,LO:HHY->WCY,2240,1802,,1,1,0.81097,1,65.0,1900.0,,,,"LINESTRING (-0.054240 51.427250, -0.060840 51.417560)"
,LO:HHY->WCY,1802,72,,1,1,0.51191,1,65.0,1900.0,,,,"LINESTRING (-0.060840 51.417560, -0.065890 51.412150)"
,LO:HHY->WCY,72,1698,,1,1,1.22954,1,65.0,1900.0,,,,"LINESTRING (-0.065890 51.412150, -0.075220 51.397020)"
,LO:HHY->WCY,1698,2391,,1,1,2.28860,1,65.0,1900.0,,,,"LINESTRING (-0.075220 51.397020, -0.102590 51.378430)"
,AW:MST->CDF,1597,1525,,1,1,0.50409,1,65.0,1900.0,,,,"LINESTRING (-3.654650 51.609940, -3.648990 51.605340)"
,AW:MST->CDF,1525,964,,1,1,0.80484,1,65.0,1900.0,,,,"LINESTRING (-3.648990 51.605340, -3.641450 51.596460)"
,AW:MST->CDF,964,2259,,1,1,4.64424,1,65.0,1900.0,,,,"LINESTRING (-3.641450 51.596460, -3.595550 51.547360)"
,AW:MST->CDF,2259,2173,,1,1,0.71271,1,65.0,1900.0,,,,"LINESTRING (-3.595550 51.547360, -3.589910 51.538720)"
,AW:MST->CDF,2173,2475,,1,1,1.42272,1,65.0,1900.0,,,,"LINESTRING (-3.589910 51.538720, -3.579630 51.520870)"
,AW:MST->CDF,2475,212,,1,1,1.00567,1,65.0,1900.0,,,,"LINESTRING (-3.579630 51.520870, -3.575280 51.506970)"
,AW:MST->CDF,212,1745,,1,1,5.31537,1,65.0,1900.0,,,,"LINESTRING (-3.575280 51.506970, -3.500480 51.524610)"
,AW:MST->CDF,1745,1419,,1,1,4.22562,1,65.0,1900.0,,,,"LINESTRING (-3.500480 51.524610, -3.440780 51.537590)"
,AW:MST->CDF,1419,1857,,1,1,3.44529,1,65.0,1900.0,,,,"LINESTRING (-3.440780 51.537590, -3.392920 51.523770)"
,AW:MST->CDF,1857,450,,1,1,15.13956,1,65.0,1900.0,,,,"LINESTRING (-3.392920 51.523770, -3.179300 51.476030)"
,AW:CDF->MST,450,1857,,1,1,15.13956,1,65.0,1900.0,,,,"LINESTRING (-3.179300 51.476030, -3.392920 51.523770)"
,AW:CDF->MST,1857,1419,,1,1,3.44529,1,65.0,1900.0,,,,"LINESTRING (-3.392920 51.523770, -3.440780 51.537590)"
,AW:CDF->MST,1419,1745,,1,1,4.22562,1,65.0,1900.0,,,,"LINESTRING (-3.440780 51.537590, -3.500480 51.524610)"
,AW:CDF->MST,1745,212,,1,1,5.31537,1,65.0,1900.0,,,,"LINESTRING (-3.500480 51.524610, -3.575280 51.506970)"
,AW:CDF->MST,212,2475,,1,1,1.00567,1,65.0,1900.0,,,,"LINESTRING (-3.575280 51.506970, -3.579630 51.520870)"
,AW:CDF->MST,2475,2173,,1,1,1.42272,1,65.0,1900.0,,,,"LINESTRING (-3.579630 51.520870, -3.589910 51.538720)"
,AW:CDF->MST,2173,2259,,1,1,0.71271,1,65.0,1900.0,,,,"LINESTRING (-3.589910 51.538720, -3.595550 51.547360)"
,AW:CDF->MST,2259,964,,1,1,4.64424,1,65.0,1900.0,,,,"LINESTRING (-3.595550 51.547360, -3.641450 51.596460)"
,AW:CDF->MST,964,1525,,1,1,0.80484,1,65.0,1900.0,,,,"LINESTRING (-3.641450 51.596460, -3.648990 51.605340)"
,AW:CDF->MST,1525,1597,,1,1,0.50409,1,65.0,1900.0,,,,"LINESTRING (-3.648990 51.605340, -3.654650 51.609940)"
,LE:LST->HPQ,1565,1157,,1,1,14.51806,1,65.0,1900.0,,,,"LINESTRING (1.045240 51.949050, 1.255120 51.947290)"
,NT:HFX->YRK,1071,172,,1,1,8.67306,1,65.0,1900.0,,,,"LINESTRING (-1.853570 53.720960, -1.749600 53.791080)"
,NT:HFX->YRK,172,1670,,1,1,4.84897,1,65.0,1900.0,,,,"LINESTRING (-1.749600 53.791080, -1.680790 53.804480)"
,NT:HFX->YRK,1670,1357,,1,1,9.20347,1,65.0,1900.0,,,,"LINESTRING (-1.680790 53.804480, -1.548030 53.795630)"
,SR:DMF->CAR,702,70,,1,1,24.41791,1,65.0,1900.0,,,,"LINESTRING (-3.604300 55.072560, -3.262580 54.983840)"
,SR:DMF->CAR,70,936,,1,1,13.70456,1,65.0,1900.0,,,,"LINESTRING (-3.262580 54.983840, -3.065200 55.001050)"
,SR:DMF->CAR,936,426,,1,1,11.89685,1,65.0,1900.0,,,,"LINESTRING (-3.065200 55.001050, -2.933190 54.890650)"
,SR:ABD->INV,5,756,,1,1,7.76409,1,65.0,1900.0,,,,"LINESTRING (-2.098690 57.143700, -2.192320 57.205650)"
,SR:ABD->INV,1234,1235,,1,1,17.21450,1,65.0,1900.0,,,,"LINESTRING (-2.373560 57.286270, -2.617110 57.337500)"
,SR:ABD->INV,1235,1134,,1,1,13.23043,1,65.0,1900.0,,,,"LINESTRING (-2.617110 57.337500, -2.775740 57.444490)"
,SR:ABD->INV,1134,1261,,1,1,14.35961,1,65.0,1900.0,,,,"LINESTRING (-2.775740 57.444490, -2.954070 57.550900)"
,SR:ABD->INV,1261,799,,1,1,25.51060,1,65.0,1900.0,,,,"LINESTRING (-2.954070 57.550900, -3.311250 57.642910)"
,SR:ABD->INV,799,892,,1,1,21.88774,1,65.0,1900.0,,,,"LINESTRING (-3.311250 57.642910, -3.625950 57.609800)"
,SR:ABD->INV,892,1676,,1,1,17.14124,1,65.0,1900.0,,,,"LINESTRING (-3.625950 57.609800, -3.872000 57.580250)"
,SR:ABD->INV,1676,1237,,1,1,25.27144,1,65.0,1900.0,,,,"LINESTRING (-3.872000 57.580250, -4.223360 57.479870)"
,NT:MCE->SLB,1504,1632,,1,1,3.41031,1,65.0,1900.0,,,,"LINESTRING (-1.665630 54.958750, -1.617280 54.968400)"
,NT:MCE->SLB,1632,524,,1,1,8.32466,1,65.0,1900.0,,,,"LINESTRING (-1.617280 54.968400, -1.578020 54.854590)"
,NT:MCE->SLB,524,682,,1,1,5.20606,1,65.0,1900.0,,,,"LINESTRING (-1.578020 54.854590, -1.581750 54.779390)"
,NT:MCE->SLB,682,652,,1,1,18.06209,1,65.0,1900.0,,,,"LINESTRING (-1.581750 54.779390, -1.547320 54.520450)"
,NT:MCE->SLB,652,710,,1,1,5.56571,1,65.0,1900.0,,,,"LINESTRING (-1.547320 54.520450, -1.467060 54.514730)"
,NT:MCE->SLB,710,57,,1,1,7.35979,1,65.0,1900.0,,,,"LINESTRING (-1.467060 54.514730, -1.361120 54.524620)"
,NT:MCE->SLB,57,761,,1,1,0.87370,1,65.0,1900.0,,,,"LINESTRING (-1.361120 54.524620, -1.349440 54.529430)"
,NT:MCE->SLB,1502,1986,,1,1,4.02861,1,65.0,1900.0,,,,"LINESTRING (-1.234720 54.579110, -1.176670 54.583830)"
,NT:MCE->SLB,1986,1882,,1,1,7.65361,1,65.0,1900.0,,,,"LINESTRING (-1.176670 54.583830, -1.070870 54.616230)"
,NT:MCE->SLB,1882,1884,,1,1,1.37286,1,65.0,1900.0,,,,"LINESTRING (-1.070870 54.616230, -1.052290 54.609250)"
,NT:MCE->SLB,1884,1384,,1,1,2.04865,1,65.0,1900.0,,,,"LINESTRING (-1.052290 54.609250, -1.030470 54.589220)"
,NT:MCE->SLB,1384,1591,,1,1,0.80925,1,65.0,1900.0,,,,"LINESTRING (-1.030470 54.589220, -1.018910 54.587420)"
,NT:MCE->SLB,1591,2086,,1,1,3.10961,1,65.0,1900.0,,,,"LINESTRING (-1.018910 54.587420, -0.974130 54.583450)"
,NT:BPN->LIV,317,1762,,1,1,4.45127,1,65.0,1900.0,,,,"LINESTRING (-3.049270 53.821910, -2.990620 53.848430)"
,NT:BPN->LIV,1375,764,,1,1,2.85027,1,65.0,1900.0,,,,"LINESTRING (-2.687150 53.698850, -2.672020 53.660480)"
,NT:BPN->LIV,764,2420,,1,1,8.50526,1,65.0,1900.0,,,,"LINESTRING (-2.672020 53.660480, -2.633270 53.543660)"
,NT:BPN->LIV,2420,416,,1,1,3.17570,1,65.0,1900.0,,,,"LINESTRING (-2.633270 53.543660, -2.647210 53.499870)"
,NT:BPN->LIV,416,1006,,1,1,1.89375,1,65.0,1900.0,,,,"LINESTRING (-2.647210 53.499870, -2.672130 53.488520)"
,NT:BPN->LIV,1006,2117,,1,1,4.70876,1,65.0,1900.0,,,,"LINESTRING (-2.672130 53.488520, -2.730300 53.453120)"
,NT:BPN->LIV,2117,2273,,1,1,2.31284,1,65.0,1900.0,,,,"LINESTRING (-2.730300 53.453120, -2.759370 53.436580)"
,NT:BPN->LIV,2273,774,,1,1,1.48467,1,65.0,1900.0,,,,"LINESTRING (-2.759370 53.436580, -2.780040 53.430790)"
,NT:BPN->LIV,774,1829,,1,1,1.41438,1,65.0,1900.0,,,,"LINESTRING (-2.780040 53.430790, -2.799170 53.423560)"
,NT:BPN->LIV,1829,1194,,1,1,3.17913,1,65.0,1900.0,,,,"LINESTRING (-2.799170 53.423560, -2.842990 53.409680)"
,NT:BPN->LIV,1194,1931,,1,1,0.89541,1,65.0,1900.0,,,,"LINESTRING (-2.842990 53.409680, -2.855930 53.410040)"
,NT:BPN->LIV,1931,206,,1,1,2.60885,1,65.0,1900.0,,,,"LINESTRING (-2.855930 53.410040, -2.893480 53.406500)"
,NT:BPN->LIV,206,2373,,1,1,2.03770,1,65.0,1900.0,,,,"LINESTRING (-2.893480 53.406500, -2.922910 53.405190)"
,NT:BPN->LIV,2373,779,,1,1,1.63999,1,65.0,1900.0,,,,"LINESTRING (-2.922910 53.405190, -2.946480 53.402620)"
,NT:BPN->LIV,1931,779,,1,1,6.28435,1,65.0,1900.0,,,,"LINESTRING (-2.855930 53.410040, -2.946480 53.402620)"
,AW:BYI->CDF,412,340,,1,1,0.85855,1,65.0,1900.0,,,,"LINESTRING (-3.273360 51.392410, -3.284980 51.396780)"
,AW:BYI->CDF,340,409,,1,1,1.72435,1,65.0,1900.0,,,,"LINESTRING (-3.284980 51.396780, -3.260700 51.402440)"
,AW:BYI->CDF,409,420,,1,1,1.06207,1,65.0,1900.0,,,,"LINESTRING (-3.260700 51.402440, -3.248900 51.412280)"
,AW:BYI->CDF,420,715,,1,1,2.50135,1,65.0,1900.0,,,,"LINESTRING (-3.248900 51.412280, -3.218350 51.431660)"
,AW:BYI->CDF,715,767,,1,1,0.94014,1,65.0,1900.0,,,,"LINESTRING (-3.218350 51.431660, -3.206140 51.437640)"
,AW:BYI->CDF,767,479,,1,1,1.31280,1,65.0,1900.0,,,,"LINESTRING (-3.206140 51.437640, -3.189090 51.445990)"
,AW:BYI->CDF,479,1010,,1,1,1.49379,1,65.0,1900.0,,,,"LINESTRING (-3.189090 51.445990, -3.189720 51.467610)"
,AW:BYI->CDF,1010,450,,1,1,0.92610,1,65.0,1900.0,,,,"LINESTRING (-3.189720 51.467610, -3.179300 51.476030)"
,AW:CDF->CPH,450,454,,1,1,0.75212,1,65.0,1900.0,,,,"LINESTRING (-3.179300 51.476030, -3.170180 51.481960)"
,AW:CDF->CPH,454,1083,,1,1,2.50698,1,65.0,1900.0,,,,"LINESTRING (-3.170180 51.481960, -3.181540 51.516430)"
,AW:CDF->CPH,1083,1420,,1,1,1.12754,1,65.0,1900.0,,,,"LINESTRING (-3.181540 51.516430, -3.181980 51.532750)"
,AW:CDF->CPH,1420,1476,,1,1,0.85454,1,65.0,1900.0,,,,"LINESTRING (-3.181980 51.532750, -3.185600 51.544580)"
,AW:CDF->CPH,1476,569,,1,1,2.94103,1,65.0,1900.0,,,,"LINESTRING (-3.185600 51.544580, -3.218480 51.571580)"
,AW:BYI->MER,454,645,,1,1,0.75857,1,65.0,1900.0,,,,"LINESTRING (-3.170180 51.481960, -3.178680 51.488900)"
,AW:BYI->MER,645,1417,,1,1,3.70798,1,65.0,1900.0,,,,"LINESTRING (-3.178680 51.488900, -3.228610 51.508440)"
,AW:BYI->MER,1417,1894,,1,1,1.46988,1,65.0,1900.0,,,,"LINESTRING (-3.228610 51.508440, -3.248350 51.516320)"
,AW:BYI->MER,1894,2248,,1,1,1.96888,1,65.0,1900.0,,,,"LINESTRING (-3.248350 51.516320, -3.262940 51.540800)"
,AW:BYI->MER,2248,2312,,1,1,5.54416,1,65.0,1900.0,,,,"LINESTRING (-3.262940 51.540800, -3.325120 51.591460)"
,AW:BYI->MER,2312,1812,,1,1,1.24971,1,65.0,1900.0,,,,"LINESTRING (-3.325120 51.591460, -3.341370 51.599370)"
,AW:BYI->MER,1812,20,,1,1,3.17004,1,65.0,1900.0,,,,"LINESTRING (-3.341370 51.599370, -3.328570 51.643450)"
